attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,294855,0.5,54428,3.3,119341,1.8,26336,4.8,49113,3.3,45637,3.5
sexMale,145856,1.6,20544,5.8,59419,3.0,9547,8.5,31130,4.3,25216,4.9
sexFemale,148999,1.5,33884,4.2,59922,2.9,16789,6.0,17983,5.6,20421,5.5
age25_44,113162,2.0,12929,7.8,41062,3.8,11385,7.8,21001,5.4,26785,4.8
age45_64,114026,1.9,19477,5.8,50278,3.2,9652,8.0,20503,5.3,14117,6.5
age65+,67667,2.6,22022,5.0,28001,4.4,5300,10.4,7609,8.6,4736,11.0
citizenSwiss,240675,0.8,35774,3.9,106597,2.0,20014,5.4,44282,3.4,34007,4.0
citizenUE28_AELE,33393,4.5,8193,9.4,8143,9.4,4039,13.6,4013,13.1,9004,8.8
citizenOtherEuropeanCountries,13027,7.9,6922,10.9,3494,15.5,1287,25.8,548,39.7,776,32.6
citizenOtherWorldwideCountries,7619,11.1,3427,16.9,1078,29.7,995,31.2,269,57.7,1850,22.3
citizenUnknown,141,86.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,208609,1.0,28694,4.4,95258,2.1,16145,6.0,40043,3.6,28469,4.4
migratoryBackgroundSwissWith,30846,4.2,6784,9.4,10712,7.5,3786,12.7,4094,12.1,5470,10.4
migratoryBackgroundFirstGeneration,49931,3.7,17468,6.7,10764,8.4,6012,11.5,4312,13.0,11376,8.0
migratoryBackgroundSecondGenerationAndMore,3424,15.0,614,35.7,1780,21.0,310,51.9,485,38.3,236,55.7
migratoryBackgroundUnknown,2044,18.0,867,28.5,827,27.9,83,85.4,179,57.5,87,85.4
labourMarketEmployedPersons,194942,1.2,22156,5.5,79149,2.5,17004,6.1,39593,3.7,37040,3.9
labourMarketUnemployedPersons,5693,11.5,1278,25.6,1973,19.0,701,34.7,588,34.1,1154,25.6
labourMarketPersonsWithoutProfessionalActivity,94219,2.2,30995,4.4,38219,3.7,8631,8.6,8932,8.1,7443,9.3
socioprofessionalCategoriesExecutives,8291,8.6,724,31.6,2104,17.2,546,34.6,2605,15.2,2312,16.2
socioprofessionalCategoriesLiberalAndSimilar,2632,15.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2632,15.2
socioprofessionalCategoriesOtherSelfEmployed,16975,6.0,1446,21.8,8083,8.8,1368,21.5,5247,10.8,830,28.4
socioprofessionalCategoriesIntellectualAndManagerial,27772,4.6,154,67.9,1206,22.6,395,38.9,2142,16.8,23875,5.0
socioprofessionalCategoriesIntermediate,58072,3.0,2423,16.9,14727,6.4,5391,10.6,29006,4.4,6523,10.3
socioprofessionalCategoriesSkilledNonManuals,41426,3.7,246,51.4,34686,4.0,6493,10.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,18215,6.0,594,34.1,15497,6.5,2125,18.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,13707,7.1,13707,7.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,367,45.4,NaN,NaN,152,67.5,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7486,9.4,2764,15.9,2694,15.3,666,32.4,551,34.0,811,29.0
socioprofessionalCategoriesUnemployedOrNotWorking,99913,2.1,32272,4.3,40192,3.6,9332,8.3,9519,7.8,8598,8.7
