attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,297946,0.5,55884,3.1,117516,1.8,25683,4.7,52570,3.1,46292,3.4
sexMale,147595,1.6,21053,5.5,57987,3.0,10295,7.8,32921,4.1,25339,4.7
sexFemale,150351,1.5,34831,4.0,59530,2.8,15388,6.1,19650,5.3,20953,5.2
age25_44,114332,1.9,13085,7.2,40807,3.7,10385,7.7,22974,4.9,27080,4.6
age45_64,114410,1.9,19382,5.6,50340,3.2,9039,8.0,21311,5.1,14338,6.3
age65+,69204,2.6,23418,4.8,26369,4.5,6259,9.6,8285,8.3,4874,10.9
citizenSwiss,242316,0.8,37512,3.7,103507,2.0,19348,5.4,47740,3.2,34209,3.9
citizenUE28_AELE,34552,4.1,7823,9.1,9552,8.1,4398,12.1,3784,12.9,8995,8.2
citizenOtherEuropeanCountries,12831,7.7,6237,11.3,3428,15.2,1213,24.9,723,32.7,1231,25.1
citizenOtherWorldwideCountries,8228,9.5,4294,13.3,1029,27.7,724,32.4,323,49.7,1857,19.5
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,210413,1.0,29857,4.2,92088,2.2,16008,5.9,43014,3.4,29444,4.3
migratoryBackgroundSwissWith,30752,4.2,7386,8.9,10835,7.3,3288,13.3,4559,11.3,4684,11.0
migratoryBackgroundFirstGeneration,51121,3.4,17555,6.3,11634,7.6,5975,10.6,4159,12.6,11800,7.3
migratoryBackgroundSecondGenerationAndMore,3950,13.2,512,36.8,2242,17.7,323,45.1,628,32.5,246,53.1
migratoryBackgroundUnknown,1710,19.2,575,33.3,718,29.5,89,85.6,211,55.7,117,72.1
labourMarketEmployedPersons,197983,1.1,22721,5.2,78993,2.4,16243,6.0,42174,3.5,37852,3.7
labourMarketUnemployedPersons,6171,10.5,1624,21.3,1987,18.5,634,32.8,938,26.8,989,26.3
labourMarketPersonsWithoutProfessionalActivity,93792,2.2,31540,4.2,36536,3.8,8806,8.2,9459,7.8,7451,9.0
socioprofessionalCategoriesExecutives,9164,7.9,615,33.5,2194,16.4,524,34.3,2883,14.1,2949,13.9
socioprofessionalCategoriesLiberalAndSimilar,2715,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2715,14.5
socioprofessionalCategoriesOtherSelfEmployed,16519,5.9,1641,20.0,8089,8.5,1349,21.1,4523,11.4,919,26.0
socioprofessionalCategoriesIntellectualAndManagerial,28334,4.4,92,86.8,1205,22.1,410,38.1,2550,15.4,24077,4.8
socioprofessionalCategoriesIntermediate,62300,2.8,3092,14.5,15879,6.0,5295,10.4,31468,4.1,6567,9.7
socioprofessionalCategoriesSkilledNonManuals,40671,3.6,368,40.8,34176,4.0,6128,9.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17350,5.9,652,31.0,14809,6.4,1889,19.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,14243,6.7,14243,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,366,44.2,139,72.6,169,64.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,6320,9.9,1880,18.5,2473,15.7,607,33.4,750,28.5,609,33.3
socioprofessionalCategoriesUnemployedOrNotWorking,99963,2.1,33163,4.1,38523,3.7,9440,7.9,10397,7.5,8439,8.5
