attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,118200.0,0.012,0.1994,0.068,0.3831,0.043,0.0871,0.108,0.1656,0.072,0.1648,0.074
sexMale,60798.0,0.034,0.1485,0.121,0.3849,0.067,0.0648,0.185,0.2116,0.092,0.1902,0.1
sexFemale,57402.0,0.035,0.2534,0.088,0.3811,0.068,0.1108,0.136,0.1169,0.13,0.1378,0.12
age25_44,41874.0,0.046,0.0982,0.184,0.3931,0.082,0.1038,0.173,0.188,0.119,0.2169,0.112
age45_64,49102.0,0.04,0.1965,0.112,0.3804,0.075,0.0756,0.18,0.1787,0.111,0.1688,0.118
age65+,27224.0,0.061,0.3604,0.109,0.3726,0.108,0.0821,0.237,0.1076,0.209,0.0774,0.249
citizenSwiss,92258.0,0.02,0.1776,0.081,0.4267,0.046,0.0769,0.128,0.1809,0.078,0.1378,0.091
citizenUE28_AELE,17388.0,0.084,0.1737,0.215,0.2283,0.187,0.1232,0.254,0.1329,0.234,0.3418,0.148
citizenOtherEuropeanCountries,5676.0,0.157,0.5037,0.223,0.2482,0.319,0.1383,0.437,0.0675,0.619,0.0423,0.734
citizenOtherWorldwideCountries,2832.0,0.23,0.446,0.36,0.1886,0.522,0.0968,0.746,0.0657,0.869,0.2034,0.487
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,80827.0,0.024,0.1782,0.088,0.4431,0.05,0.0702,0.144,0.1888,0.083,0.1198,0.106
migratoryBackgroundSwissWith,10873.0,0.1,0.1703,0.254,0.2969,0.189,0.1307,0.294,0.1289,0.287,0.2732,0.197
migratoryBackgroundFirstGeneration,24096.0,0.07,0.2906,0.142,0.2086,0.167,0.1255,0.216,0.1057,0.224,0.2696,0.141
migratoryBackgroundSecondGenerationAndMore,1806.0,0.275,0.1024,0.872,0.4906,0.388,0.0991,0.897,0.1849,0.656,0.1229,0.796
migratoryBackgroundUnknown,599.0,0.455,NaN,NaN,0.5459,0.61,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,78632.0,0.025,0.1326,0.107,0.3891,0.056,0.0777,0.142,0.2045,0.08,0.1961,0.083
labourMarketUnemployedPersons,2235.0,0.246,0.221,0.576,0.3007,0.432,0.1383,0.643,NaN,NaN,0.2819,0.462
labourMarketPersonsWithoutProfessionalActivity,37333.0,0.05,0.3389,0.097,0.3752,0.09,0.1039,0.181,0.0902,0.193,0.0918,0.194
socioprofessionalCategoriesExecutives,4978.0,0.152,0.0733,0.616,0.1824,0.367,0.0378,0.898,0.2792,0.284,0.4273,0.232
socioprofessionalCategoriesLiberalAndSimilar,1894.0,0.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.253
socioprofessionalCategoriesOtherSelfEmployed,8246.0,0.118,0.1319,0.335,0.4673,0.176,0.0726,0.459,0.2972,0.219,0.0309,0.742
socioprofessionalCategoriesIntellectualAndManagerial,10280.0,0.104,NaN,NaN,0.0622,0.434,0.0221,0.736,0.0791,0.381,0.8227,0.115
socioprofessionalCategoriesIntermediate,22383.0,0.067,0.0565,0.32,0.2609,0.141,0.0731,0.272,0.4979,0.098,0.1116,0.223
socioprofessionalCategoriesSkilledNonManuals,14566.0,0.086,NaN,NaN,0.8007,0.097,0.1902,0.213,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,7650.0,0.127,0.0443,0.626,0.8869,0.135,0.0688,0.524,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5794.0,0.147,1.0,0.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2805.0,0.21,0.4642,0.313,0.3116,0.372,0.0574,0.864,0.0998,0.684,0.067,0.812
socioprofessionalCategoriesUnemployedOrNotWorking,39568.0,0.048,0.3323,0.095,0.371,0.088,0.1058,0.174,0.0883,0.189,0.1026,0.178
