attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,51686,0.019,15989,0.078,18278,0.069,5022,0.152,5981,0.138,6416,0.134
sexMale,25130,0.055,6107,0.143,9979,0.103,1831,0.265,4012,0.171,3201,0.197
sexFemale,26556,0.051,9882,0.104,8299,0.113,3191,0.192,1969,0.248,3215,0.193
age25_44,17184,0.077,3523,0.200,6198,0.139,1808,0.273,2353,0.234,3302,0.197
age45_64,20406,0.062,5542,0.143,8310,0.110,1990,0.240,2421,0.216,2142,0.235
age65+,14096,0.083,6924,0.128,3770,0.177,1224,0.315,1207,0.319,972,0.356
citizenSwiss,43857,0.027,11772,0.092,16972,0.072,4401,0.161,5383,0.144,5330,0.146
citizenUE28_AELE,6015,0.150,2946,0.219,1224,0.339,419,0.615,597,0.497,829,0.414
citizenOtherEuropeanCountries,981,0.413,723,0.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,832,0.431,549,0.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,38259,0.034,9746,0.103,15622,0.076,3762,0.175,4542,0.158,4587,0.159
migratoryBackgroundSwissWith,5368,0.143,1994,0.244,1254,0.307,606,0.441,771,0.392,743,0.401
migratoryBackgroundFirstGeneration,6863,0.141,3934,0.192,994,0.377,526,0.537,443,0.582,965,0.389
migratoryBackgroundSecondGenerationAndMore,922,0.402,283,0.732,312,0.683,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,274,0.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,29635,0.047,5728,0.147,11924,0.092,2809,0.208,4523,0.161,4651,0.160
labourMarketUnemployedPersons,1848,0.264,530,0.501,804,0.393,254,0.739,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,20203,0.065,9732,0.106,5550,0.142,1959,0.248,1348,0.299,1614,0.280
socioprofessionalCategoriesExecutives,1631,0.270,NaN,NaN,501,0.481,NaN,NaN,552,0.467,336,0.611
socioprofessionalCategoriesLiberalAndSimilar,432,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,432,0.535
socioprofessionalCategoriesOtherSelfEmployed,3052,0.196,620,0.457,1499,0.282,248,0.691,542,0.467,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,3624,0.182,NaN,NaN,165,0.863,NaN,NaN,349,0.611,2973,0.202
socioprofessionalCategoriesIntermediate,6584,0.131,547,0.467,1726,0.265,769,0.394,2845,0.207,697,0.434
socioprofessionalCategoriesSkilledNonManuals,6403,0.132,190,0.789,4933,0.152,1280,0.316,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2914,0.206,NaN,NaN,2479,0.223,286,0.695,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,3252,0.202,3252,0.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,194,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1549,0.288,683,0.446,545,0.483,NaN,NaN,234,0.731,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,22051,0.061,10262,0.102,6354,0.132,2213,0.235,1457,0.288,1765,0.269
