attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,256066.0,0.005,59949.0,0.029,96572.0,0.021,24941.0,0.048,30057.0,0.043,44546.0,0.034
sexMale,0.4926,0.017,0.3772,0.052,0.5423,0.031,0.3928,0.081,0.6188,0.055,0.5112,0.05
sexFemale,0.5074,0.016,0.6228,0.038,0.4578,0.034,0.6072,0.062,0.3812,0.071,0.4889,0.051
age25_44,0.3541,0.023,0.2265,0.071,0.3349,0.043,0.3787,0.084,0.3722,0.074,0.5413,0.05
age45_64,0.3837,0.02,0.3958,0.049,0.4166,0.036,0.3496,0.082,0.4129,0.067,0.2956,0.065
age65+,0.2622,0.026,0.3777,0.049,0.2484,0.047,0.2717,0.093,0.2149,0.095,0.1632,0.089
citizenSwiss,0.7785,0.01,0.6066,0.038,0.8792,0.022,0.7313,0.056,0.8677,0.046,0.7578,0.04
citizenUE28_AELE,0.1778,0.035,0.3116,0.058,0.1015,0.082,0.2182,0.111,0.1121,0.139,0.1847,0.088
citizenOtherEuropeanCountries,0.0238,0.113,0.0399,0.184,0.0122,0.262,0.0267,0.339,0.0114,0.479,0.0338,0.22
citizenOtherWorldwideCountries,0.0199,0.116,0.0415,0.168,0.0071,0.325,0.0238,0.339,0.0088,0.514,0.0238,0.249
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6576,0.012,0.4707,0.044,0.7792,0.024,0.5868,0.063,0.7602,0.049,0.616,0.045
migratoryBackgroundSwissWith,0.1174,0.043,0.1331,0.087,0.095,0.081,0.1445,0.129,0.1031,0.138,0.1391,0.097
migratoryBackgroundFirstGeneration,0.2062,0.033,0.3819,0.053,0.0992,0.084,0.2569,0.103,0.1188,0.137,0.2322,0.079
migratoryBackgroundSecondGenerationAndMore,0.0147,0.134,0.0101,0.355,0.0212,0.18,0.0111,0.494,0.0129,0.408,0.01,0.391
migratoryBackgroundUnknown,0.0042,0.243,0.0042,0.514,0.0055,0.343,NaN,NaN,0.005,0.635,0.0027,0.719
labourMarketEmployedPersons,0.5895,0.014,0.4279,0.048,0.6055,0.029,0.5349,0.068,0.7056,0.052,0.7246,0.041
labourMarketUnemployedPersons,0.0352,0.087,0.0479,0.158,0.0314,0.149,0.0407,0.263,0.0211,0.324,0.0326,0.215
labourMarketPersonsWithoutProfessionalActivity,0.3753,0.021,0.5242,0.042,0.3631,0.039,0.4243,0.075,0.2733,0.085,0.2428,0.075
socioprofessionalCategoriesExecutives,0.0146,0.125,0.0056,0.454,0.0075,0.284,0.0079,0.551,0.0364,0.231,0.0311,0.205
socioprofessionalCategoriesLiberalAndSimilar,0.0149,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0856,0.126
socioprofessionalCategoriesOtherSelfEmployed,0.0631,0.06,0.0386,0.164,0.0816,0.087,0.0689,0.192,0.1082,0.137,0.0223,0.253
socioprofessionalCategoriesIntellectualAndManagerial,0.0929,0.049,0.0069,0.39,0.0169,0.192,0.0274,0.298,0.0671,0.173,0.4272,0.055
socioprofessionalCategoriesIntermediate,0.1511,0.037,0.055,0.14,0.0975,0.08,0.1804,0.117,0.4898,0.063,0.1518,0.097
socioprofessionalCategoriesSkilledNonManuals,0.1216,0.042,0.0118,0.298,0.2651,0.047,0.1936,0.114,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0579,0.064,0.0258,0.202,0.1255,0.071,0.046,0.245,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0627,0.062,0.268,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0011,0.511,NaN,NaN,0.0018,0.638,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0096,0.159,0.0155,0.264,0.0094,0.259,0.009,0.531,0.0033,0.777,0.0067,0.451
socioprofessionalCategoriesUnemployedOrNotWorking,0.4105,0.019,0.5721,0.04,0.3945,0.037,0.4651,0.072,0.2944,0.082,0.2754,0.07
