attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,248307.0,0.008,69764.0,0.037,87118.0,0.031,24139.0,0.069,29243.0,0.062,38042.0,0.054
sexMale,0.4915,0.025,0.3826,0.068,0.5544,0.047,0.3805,0.118,0.616,0.081,0.5216,0.078
sexFemale,0.5085,0.023,0.6174,0.049,0.4456,0.052,0.6195,0.088,0.384,0.102,0.4784,0.08
age25_44,0.3575,0.032,0.2226,0.092,0.3532,0.06,0.3791,0.117,0.3958,0.102,0.5714,0.074
age45_64,0.3877,0.029,0.3892,0.065,0.4283,0.053,0.3859,0.113,0.3991,0.1,0.2842,0.105
age65+,0.2549,0.039,0.3882,0.064,0.2186,0.078,0.235,0.146,0.2051,0.143,0.1444,0.152
citizenSwiss,0.779,0.014,0.6474,0.047,0.8861,0.034,0.7671,0.078,0.8665,0.066,0.7152,0.064
citizenUE28_AELE,0.1825,0.051,0.2867,0.08,0.0938,0.128,0.176,0.178,0.1229,0.194,0.2449,0.119
citizenOtherEuropeanCountries,0.0193,0.173,0.0351,0.242,0.0115,0.388,0.0323,0.434,NaN,NaN,0.011,0.586
citizenOtherWorldwideCountries,0.0188,0.178,0.0302,0.268,0.0087,0.445,0.0246,0.503,NaN,NaN,0.0277,0.373
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.675,0.017,0.5254,0.054,0.8069,0.036,0.6439,0.086,0.7515,0.072,0.6083,0.07
migratoryBackgroundSwissWith,0.1016,0.066,0.1187,0.119,0.0762,0.134,0.1219,0.201,0.115,0.189,0.1052,0.173
migratoryBackgroundFirstGeneration,0.2053,0.048,0.3396,0.073,0.0917,0.13,0.2235,0.159,0.1155,0.201,0.2769,0.113
migratoryBackgroundSecondGenerationAndMore,0.0143,0.197,0.0086,0.487,0.0218,0.269,0.0094,0.79,0.018,0.505,0.0079,0.686
migratoryBackgroundUnknown,0.0037,0.374,0.0076,0.503,0.0034,0.645,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.615,0.02,0.4383,0.062,0.6596,0.041,0.6098,0.09,0.7418,0.073,0.7424,0.063
labourMarketUnemployedPersons,0.0303,0.131,0.0399,0.22,0.0239,0.245,0.0252,0.46,0.0231,0.433,0.0364,0.312
labourMarketPersonsWithoutProfessionalActivity,0.3547,0.031,0.5217,0.054,0.3165,0.064,0.365,0.116,0.2351,0.133,0.2213,0.122
socioprofessionalCategoriesExecutives,0.0255,0.138,0.0079,0.484,0.022,0.252,0.0129,0.646,0.0694,0.243,0.04,0.281
socioprofessionalCategoriesLiberalAndSimilar,0.0123,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0805,0.2
socioprofessionalCategoriesOtherSelfEmployed,0.0539,0.094,0.0361,0.224,0.0695,0.141,0.0573,0.299,0.0905,0.216,0.0207,0.403
socioprofessionalCategoriesIntellectualAndManagerial,0.0801,0.077,0.0041,0.687,0.0111,0.352,0.019,0.516,0.0387,0.326,0.4481,0.083
socioprofessionalCategoriesIntermediate,0.1551,0.053,0.0559,0.182,0.1219,0.106,0.1727,0.172,0.5175,0.088,0.1232,0.164
socioprofessionalCategoriesSkilledNonManuals,0.1268,0.059,0.0066,0.516,0.2835,0.067,0.2617,0.14,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0504,0.099,0.0163,0.343,0.1182,0.109,0.0454,0.355,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0742,0.082,0.2642,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0018,0.539,NaN,NaN,0.0027,0.73,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0347,0.12,0.0455,0.2,0.0307,0.216,0.038,0.373,0.0246,0.423,0.0298,0.336
socioprofessionalCategoriesUnemployedOrNotWorking,0.385,0.029,0.5617,0.052,0.3404,0.061,0.3902,0.113,0.2582,0.127,0.2576,0.113
