attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,251086.0,0.008,69035.0,0.038,89135.0,0.031,24906.0,0.068,26937.0,0.064,41073.0,0.051
sexMale,0.4915,0.024,0.3661,0.07,0.5792,0.044,0.3724,0.116,0.6121,0.083,0.5052,0.075
sexFemale,0.5085,0.023,0.6339,0.05,0.4208,0.053,0.6276,0.086,0.3879,0.106,0.4948,0.076
age25_44,0.3551,0.032,0.2292,0.093,0.3479,0.061,0.3636,0.12,0.3573,0.112,0.5757,0.071
age45_64,0.3869,0.028,0.3748,0.066,0.427,0.052,0.3895,0.109,0.4299,0.099,0.2903,0.098
age65+,0.258,0.038,0.396,0.064,0.2251,0.074,0.2468,0.139,0.2128,0.143,0.1341,0.148
citizenSwiss,0.7806,0.014,0.6413,0.048,0.8768,0.033,0.8241,0.074,0.851,0.069,0.7334,0.06
citizenUE28_AELE,0.1805,0.051,0.2878,0.081,0.1075,0.118,0.1328,0.206,0.1283,0.194,0.2218,0.12
citizenOtherEuropeanCountries,0.019,0.174,0.0376,0.238,0.0089,0.427,0.0186,0.561,0.0128,0.647,0.0141,0.503
citizenOtherWorldwideCountries,0.0197,0.176,0.0333,0.262,0.0068,0.522,0.0246,0.506,0.0079,0.812,0.0297,0.35
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6698,0.017,0.5213,0.054,0.7816,0.036,0.6864,0.082,0.7435,0.074,0.6184,0.066
migratoryBackgroundSwissWith,0.1083,0.063,0.1172,0.12,0.0923,0.119,0.1351,0.188,0.1064,0.202,0.1133,0.159
migratoryBackgroundFirstGeneration,0.2029,0.048,0.3481,0.074,0.0985,0.124,0.1663,0.186,0.1345,0.191,0.2527,0.113
migratoryBackgroundSecondGenerationAndMore,0.0152,0.187,0.0088,0.471,0.0233,0.254,0.0067,0.876,0.0145,0.57,0.0139,0.503
migratoryBackgroundUnknown,0.0037,0.375,0.0046,0.648,0.0043,0.592,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6046,0.02,0.4316,0.063,0.6496,0.041,0.5593,0.092,0.7172,0.076,0.7511,0.06
labourMarketUnemployedPersons,0.0281,0.138,0.0356,0.241,0.0229,0.258,0.037,0.381,0.017,0.524,0.0287,0.34
labourMarketPersonsWithoutProfessionalActivity,0.3673,0.03,0.5327,0.055,0.3275,0.061,0.4037,0.109,0.2658,0.129,0.2202,0.117
socioprofessionalCategoriesExecutives,0.0289,0.127,0.0082,0.472,0.0185,0.267,0.0361,0.375,0.0712,0.248,0.0542,0.229
socioprofessionalCategoriesLiberalAndSimilar,0.0126,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0771,0.194
socioprofessionalCategoriesOtherSelfEmployed,0.0542,0.093,0.0304,0.248,0.072,0.137,0.0593,0.288,0.0976,0.214,0.0241,0.362
socioprofessionalCategoriesIntellectualAndManagerial,0.087,0.072,0.0065,0.544,0.0101,0.365,0.0102,0.685,0.0471,0.3,0.4621,0.078
socioprofessionalCategoriesIntermediate,0.1427,0.055,0.0547,0.184,0.1224,0.104,0.1348,0.188,0.4855,0.094,0.1149,0.165
socioprofessionalCategoriesSkilledNonManuals,0.1225,0.06,0.0035,0.742,0.2745,0.068,0.2425,0.143,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0547,0.094,0.01,0.433,0.1316,0.102,0.0524,0.32,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0803,0.078,0.2922,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0015,0.583,NaN,NaN,0.0023,0.79,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0201,0.157,0.0251,0.272,0.0181,0.273,0.0198,0.5,0.0159,0.537,0.0188,0.414
socioprofessionalCategoriesUnemployedOrNotWorking,0.3954,0.029,0.5683,0.053,0.3504,0.059,0.4407,0.105,0.2828,0.125,0.2489,0.111
