attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,358593.0,0.007,79380.0,0.036,147170.0,0.023,31654.0,0.061,54121.0,0.045,46268.0,0.049
sexMale,0.4976,0.02,0.3675,0.066,0.4999,0.038,0.3711,0.105,0.6764,0.056,0.5913,0.066
sexFemale,0.5024,0.02,0.6325,0.047,0.5001,0.037,0.6289,0.077,0.3236,0.082,0.4087,0.08
age25_44,0.3773,0.026,0.2416,0.084,0.3662,0.046,0.4029,0.101,0.4301,0.073,0.5659,0.069
age45_64,0.3892,0.024,0.3648,0.065,0.4121,0.041,0.396,0.098,0.4091,0.072,0.33,0.088
age65+,0.2336,0.033,0.3936,0.06,0.2217,0.057,0.2011,0.135,0.1607,0.114,0.104,0.154
citizenSwiss,0.7621,0.012,0.6114,0.047,0.841,0.026,0.6955,0.072,0.8653,0.048,0.6945,0.059
citizenUE28_AELE,0.1423,0.048,0.1583,0.101,0.1007,0.093,0.2021,0.143,0.1129,0.147,0.2407,0.109
citizenOtherEuropeanCountries,0.0719,0.077,0.1682,0.107,0.051,0.146,0.0848,0.244,0.0176,0.415,0.0281,0.349
citizenOtherWorldwideCountries,0.0234,0.126,0.0616,0.167,0.0071,0.361,0.0177,0.484,0.0041,0.795,0.0366,0.277
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6405,0.015,0.4763,0.054,0.7272,0.029,0.5426,0.082,0.7474,0.052,0.5881,0.065
migratoryBackgroundSwissWith,0.1175,0.051,0.1322,0.106,0.1078,0.086,0.1498,0.159,0.1137,0.14,0.1056,0.157
migratoryBackgroundFirstGeneration,0.2172,0.039,0.3744,0.067,0.1326,0.084,0.2806,0.125,0.1169,0.146,0.2904,0.099
migratoryBackgroundSecondGenerationAndMore,0.0201,0.138,0.0123,0.391,0.0262,0.189,0.0239,0.423,0.0178,0.382,0.0144,0.457
migratoryBackgroundUnknown,0.0047,0.271,0.0048,0.584,0.0062,0.365,NaN,NaN,0.0041,0.73,NaN,NaN
labourMarketEmployedPersons,0.6381,0.016,0.3835,0.064,0.6623,0.032,0.6448,0.078,0.8006,0.051,0.8035,0.056
labourMarketUnemployedPersons,0.03,0.111,0.0436,0.203,0.0225,0.198,0.0353,0.351,0.0205,0.343,0.0384,0.274
labourMarketPersonsWithoutProfessionalActivity,0.3319,0.027,0.573,0.05,0.3153,0.048,0.3199,0.109,0.1789,0.108,0.1581,0.129
socioprofessionalCategoriesExecutives,0.0255,0.116,0.0121,0.375,0.0159,0.229,0.0208,0.445,0.0557,0.201,0.0474,0.238
socioprofessionalCategoriesLiberalAndSimilar,0.0086,0.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0665,0.198
socioprofessionalCategoriesOtherSelfEmployed,0.0584,0.075,0.0292,0.237,0.0719,0.107,0.0747,0.233,0.0981,0.151,0.0083,0.583
socioprofessionalCategoriesIntellectualAndManagerial,0.0796,0.065,0.0034,0.687,0.0126,0.261,0.0094,0.644,0.0417,0.234,0.5156,0.071
socioprofessionalCategoriesIntermediate,0.1805,0.041,0.0365,0.215,0.1244,0.082,0.1745,0.15,0.5839,0.061,0.1386,0.142
socioprofessionalCategoriesSkilledNonManuals,0.1334,0.048,0.0029,0.796,0.269,0.053,0.2535,0.125,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0627,0.075,0.0065,0.502,0.1314,0.081,0.0834,0.228,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0501,0.084,0.2264,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0016,0.488,0.0034,0.741,0.0019,0.686,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0376,0.097,0.0631,0.162,0.0353,0.156,0.0287,0.381,0.0206,0.344,0.0272,0.319
socioprofessionalCategoriesUnemployedOrNotWorking,0.3619,0.026,0.6165,0.048,0.3377,0.046,0.3552,0.104,0.1994,0.103,0.1965,0.116
