attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,365019.0,0.007,71781.0,0.039,156500.0,0.022,33890.0,0.059,55232.0,0.044,47616.0,0.049
sexMale,0.4983,0.02,0.3635,0.07,0.4966,0.037,0.4169,0.096,0.6685,0.055,0.5677,0.067
sexFemale,0.5017,0.02,0.6365,0.05,0.5034,0.036,0.5831,0.078,0.3315,0.08,0.4323,0.076
age25_44,0.3759,0.026,0.2473,0.09,0.3566,0.046,0.4191,0.097,0.4058,0.074,0.568,0.068
age45_64,0.3847,0.024,0.3443,0.07,0.413,0.04,0.3748,0.097,0.4191,0.07,0.3196,0.087
age65+,0.2394,0.033,0.4084,0.063,0.2304,0.056,0.2061,0.131,0.1752,0.11,0.1125,0.149
citizenSwiss,0.7589,0.012,0.5976,0.051,0.8358,0.025,0.6875,0.071,0.8728,0.047,0.6681,0.06
citizenUE28_AELE,0.1449,0.048,0.1566,0.108,0.1104,0.087,0.1993,0.143,0.0966,0.159,0.2582,0.104
citizenOtherEuropeanCountries,0.0727,0.073,0.186,0.105,0.0449,0.147,0.0848,0.228,0.0269,0.317,0.0376,0.287
citizenOtherWorldwideCountries,0.0233,0.129,0.0591,0.186,0.0088,0.32,0.0283,0.391,0.0038,0.791,0.0361,0.287
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6357,0.015,0.4662,0.058,0.7206,0.028,0.5373,0.08,0.7654,0.051,0.5319,0.067
migratoryBackgroundSwissWith,0.1187,0.05,0.1239,0.116,0.1097,0.083,0.1492,0.156,0.1056,0.143,0.1342,0.136
migratoryBackgroundFirstGeneration,0.2193,0.038,0.3809,0.071,0.139,0.078,0.2861,0.121,0.1114,0.15,0.3168,0.094
migratoryBackgroundSecondGenerationAndMore,0.0207,0.136,0.0191,0.331,0.0247,0.191,0.0243,0.417,0.0151,0.396,0.0144,0.462
migratoryBackgroundUnknown,0.0056,0.25,0.0099,0.423,0.0061,0.366,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6401,0.016,0.382,0.068,0.6551,0.031,0.6433,0.075,0.7942,0.05,0.799,0.055
labourMarketUnemployedPersons,0.0199,0.138,0.0267,0.281,0.0186,0.217,0.0202,0.459,0.0139,0.413,0.0208,0.374
labourMarketPersonsWithoutProfessionalActivity,0.34,0.027,0.5913,0.052,0.3264,0.046,0.3365,0.105,0.1919,0.107,0.1802,0.122
socioprofessionalCategoriesExecutives,0.0254,0.114,0.0087,0.473,0.0152,0.23,0.0202,0.435,0.0561,0.196,0.0526,0.217
socioprofessionalCategoriesLiberalAndSimilar,0.0094,0.188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0718,0.188
socioprofessionalCategoriesOtherSelfEmployed,0.0586,0.075,0.0286,0.252,0.0741,0.103,0.0609,0.248,0.0885,0.158,0.0167,0.405
socioprofessionalCategoriesIntellectualAndManagerial,0.0783,0.064,NaN,NaN,0.0104,0.274,0.0092,0.65,0.0477,0.216,0.5011,0.071
socioprofessionalCategoriesIntermediate,0.1873,0.039,0.0473,0.196,0.1208,0.08,0.2002,0.134,0.5888,0.059,0.1418,0.139
socioprofessionalCategoriesSkilledNonManuals,0.1426,0.046,0.0045,0.653,0.2796,0.05,0.2356,0.127,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0663,0.072,0.0098,0.435,0.131,0.079,0.0886,0.216,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0454,0.089,0.231,0.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0008,0.684,NaN,NaN,0.0012,0.866,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0259,0.118,0.0497,0.196,0.0227,0.191,0.0286,0.376,0.0125,0.422,0.0142,0.434
socioprofessionalCategoriesUnemployedOrNotWorking,0.3599,0.026,0.618,0.051,0.3449,0.045,0.3567,0.102,0.2058,0.103,0.201,0.116
