attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,31613.0,0.023,0.1852,0.132,0.4136,0.079,0.0785,0.218,0.1933,0.132,0.1293,0.17
sexMale,16189.0,0.068,0.1138,0.258,0.4247,0.125,0.0605,0.362,0.2562,0.166,0.1447,0.233
sexFemale,15424.0,0.066,0.2601,0.162,0.402,0.127,0.0973,0.28,0.1273,0.243,0.1133,0.263
age25_44,10619.0,0.095,0.0666,0.443,0.395,0.168,0.0923,0.362,0.2507,0.213,0.1955,0.248
age45_64,13151.0,0.079,0.1769,0.227,0.4419,0.136,0.0705,0.368,0.1879,0.22,0.1228,0.279
age65+,7843.0,0.105,0.3597,0.191,0.3914,0.183,0.0732,0.44,0.125,0.339,0.0507,0.534
citizenSwiss,26988.0,0.034,0.1745,0.147,0.4365,0.085,0.0732,0.243,0.2045,0.139,0.1113,0.198
citizenUE28_AELE,3650.0,0.184,0.1751,0.456,0.2929,0.35,0.1389,0.515,0.1504,0.497,0.243,0.391
citizenOtherEuropeanCountries,487.0,0.535,0.3614,0.868,0.384,0.863,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,488.0,0.536,0.6762,0.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,24667.0,0.04,0.1786,0.153,0.4485,0.089,0.0703,0.26,0.2008,0.149,0.1018,0.219
migratoryBackgroundSwissWith,2221.0,0.228,0.1369,0.641,0.2783,0.44,0.1081,0.73,0.2553,0.458,0.2215,0.497
migratoryBackgroundFirstGeneration,4375.0,0.167,0.2617,0.339,0.2569,0.344,0.1159,0.515,0.1175,0.515,0.2482,0.356
migratoryBackgroundSecondGenerationAndMore,189.0,0.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,162.0,0.865,NaN,NaN,1.0,0.865,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21000.0,0.052,0.1093,0.231,0.4185,0.106,0.0839,0.265,0.2329,0.151,0.1554,0.192
labourMarketUnemployedPersons,408.0,0.584,NaN,NaN,NaN,NaN,NaN,NaN,0.4412,0.867,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10205.0,0.09,0.3452,0.172,0.4085,0.157,0.0706,0.4,0.1021,0.333,0.0737,0.41
socioprofessionalCategoriesExecutives,918.0,0.368,NaN,NaN,0.4041,0.581,NaN,NaN,0.4107,0.58,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,447.0,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.535
socioprofessionalCategoriesOtherSelfEmployed,2150.0,0.235,0.1428,0.642,0.3558,0.399,0.0772,0.862,0.3684,0.391,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2192.0,0.237,NaN,NaN,0.0922,0.787,NaN,NaN,0.0949,0.787,0.8125,0.265
socioprofessionalCategoriesIntermediate,6576.0,0.128,0.0324,0.79,0.2165,0.301,0.1247,0.391,0.5128,0.187,0.1137,0.419
socioprofessionalCategoriesSkilledNonManuals,4058.0,0.167,NaN,NaN,0.8881,0.179,0.1119,0.534,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2215.0,0.239,NaN,NaN,0.8885,0.255,0.0962,0.79,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1515.0,0.29,1.0,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,821.0,0.391,0.2326,0.788,0.4227,0.609,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10613.0,0.088,0.3353,0.171,0.4039,0.156,0.0678,0.4,0.115,0.31,0.0777,0.393
