attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,32820.0,0.021,0.1434,0.148,0.3674,0.083,0.0681,0.228,0.2582,0.106,0.163,0.141
sexMale,16737.0,0.068,0.0838,0.307,0.3448,0.141,0.0541,0.385,0.3108,0.147,0.2064,0.185
sexFemale,16083.0,0.061,0.2054,0.175,0.3908,0.121,0.0826,0.287,0.2034,0.175,0.1178,0.24
age25_44,10681.0,0.096,0.0668,0.456,0.4083,0.165,0.0622,0.456,0.2276,0.226,0.2352,0.22
age45_64,13326.0,0.076,0.0994,0.298,0.3654,0.147,0.0666,0.363,0.3125,0.16,0.1563,0.234
age65+,8813.0,0.097,0.3028,0.194,0.3209,0.188,0.0775,0.401,0.2132,0.238,0.0857,0.39
citizenSwiss,28180.0,0.031,0.1306,0.165,0.3856,0.088,0.0681,0.243,0.2722,0.111,0.1435,0.165
citizenUE28_AELE,2910.0,0.206,0.1667,0.538,0.2897,0.392,NaN,NaN,0.1784,0.496,0.3127,0.369
citizenOtherEuropeanCountries,1014.0,0.387,0.3974,0.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,716.0,0.443,NaN,NaN,0.3031,0.867,NaN,NaN,NaN,NaN,0.3575,0.731
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,26051.0,0.036,0.1271,0.174,0.3966,0.092,0.0624,0.267,0.2775,0.116,0.1364,0.178
migratoryBackgroundSwissWith,2055.0,0.23,0.1796,0.556,0.2423,0.482,0.1426,0.608,0.1966,0.535,0.2394,0.482
migratoryBackgroundFirstGeneration,4335.0,0.168,0.2256,0.378,0.2556,0.351,0.0727,0.686,0.1534,0.44,0.2927,0.314
migratoryBackgroundSecondGenerationAndMore,269.0,0.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21053.0,0.052,0.0687,0.293,0.3866,0.11,0.0642,0.303,0.2928,0.13,0.1877,0.169
labourMarketUnemployedPersons,516.0,0.498,NaN,NaN,0.4787,0.733,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,11251.0,0.084,0.2865,0.18,0.3262,0.167,0.0731,0.371,0.1959,0.222,0.1183,0.297
socioprofessionalCategoriesExecutives,524.0,0.48,NaN,NaN,NaN,NaN,NaN,NaN,0.5573,0.641,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,451.0,0.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.516
socioprofessionalCategoriesOtherSelfEmployed,2797.0,0.204,0.0722,0.8,0.4601,0.305,NaN,NaN,0.3836,0.338,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,3415.0,0.182,NaN,NaN,NaN,NaN,NaN,NaN,0.1971,0.419,0.7485,0.214
socioprofessionalCategoriesIntermediate,6306.0,0.129,NaN,NaN,0.2019,0.314,0.0503,0.611,0.6346,0.167,0.108,0.43
socioprofessionalCategoriesSkilledNonManuals,4027.0,0.163,NaN,NaN,0.8383,0.18,0.1463,0.455,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2139.0,0.246,NaN,NaN,0.8485,0.265,0.1178,0.791,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,904.0,0.371,1.0,0.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,448.0,0.517,0.3839,0.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,11767.0,0.081,0.277,0.179,0.3329,0.162,0.075,0.357,0.1963,0.217,0.1188,0.29
