attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1705,0.001,0.424,0.001,0.0806,0.002,0.1902,0.001,0.1348,0.002
sexMale,1.0,0.001,0.1083,0.003,0.4182,0.001,0.0644,0.003,0.2509,0.002,0.1581,0.002
sexFemale,1.0,0.001,0.2349,0.002,0.4299,0.001,0.0973,0.003,0.1271,0.002,0.1107,0.003
age25_44,1.0,0.001,0.0736,0.004,0.4551,0.001,0.0809,0.004,0.205,0.002,0.1855,0.002
age45_64,1.0,0.001,0.1602,0.002,0.4086,0.001,0.0813,0.003,0.2263,0.002,0.1237,0.003
age65+,1.0,0.001,0.3171,0.002,0.4077,0.002,0.079,0.004,0.1107,0.004,0.0854,0.004
citizenSwiss,1.0,0.0,0.1432,0.002,0.4507,0.001,0.082,0.002,0.208,0.001,0.116,0.002
citizenUE28_AELE,1.0,0.002,0.1696,0.005,0.333,0.004,0.08,0.008,0.1324,0.006,0.285,0.004
citizenOtherEuropeanCountries,1.0,0.004,0.6284,0.005,0.1902,0.009,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.004,0.4826,0.006,NaN,NaN,NaN,NaN,NaN,NaN,0.3255,0.008
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1462,0.002,0.4514,0.001,0.0832,0.002,0.2079,0.001,0.1113,0.002
migratoryBackgroundSwissWith,1.0,0.002,0.1141,0.007,0.4488,0.003,0.0712,0.009,0.1987,0.005,0.1663,0.006
migratoryBackgroundFirstGeneration,1.0,0.002,0.3156,0.003,0.2633,0.003,0.0756,0.006,0.0924,0.006,0.2531,0.003
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1049,0.002,0.4212,0.001,0.0858,0.003,0.2348,0.001,0.1534,0.002
labourMarketUnemployedPersons,1.0,0.005,NaN,NaN,0.4371,0.008,NaN,NaN,NaN,NaN,0.3902,0.009
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.313,0.002,0.4293,0.002,0.0733,0.004,0.1004,0.003,0.0841,0.004
socioprofessionalCategoriesExecutives,1.0,0.003,NaN,NaN,0.2841,0.006,NaN,NaN,0.3317,0.005,0.2349,0.006
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.006
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.002,0.0974,0.008,0.4124,0.004,0.152,0.006,0.3235,0.004,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,0.0877,0.007,0.8405,0.002
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0487,0.007,0.2097,0.003,0.0745,0.005,0.621,0.002,0.0462,0.007
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.8127,0.002,0.1731,0.004,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,NaN,NaN,0.9222,0.002,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.004,1.0,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.003,0.3331,0.006,0.4043,0.005,NaN,NaN,NaN,NaN,0.1326,0.009
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.3023,0.002,0.4296,0.002,0.0701,0.004,0.1005,0.003,0.0976,0.003
