attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1721,0.0,0.3535,0.0,0.082,0.0,0.2212,0.0,0.1712,0.0
sexMale,1.0,0.0,0.1409,0.0,0.3353,0.0,0.0696,0.001,0.2609,0.0,0.1933,0.0
sexFemale,1.0,0.0,0.2031,0.0,0.3716,0.0,0.0943,0.0,0.1817,0.0,0.1492,0.0
age25_44,1.0,0.0,0.1261,0.001,0.3392,0.0,0.0935,0.001,0.2093,0.0,0.2319,0.0
age45_64,1.0,0.0,0.1608,0.0,0.351,0.0,0.0721,0.001,0.2499,0.0,0.1662,0.0
age65+,1.0,0.0,0.2623,0.0,0.3801,0.0,0.0803,0.001,0.1927,0.0,0.0847,0.001
citizenSwiss,1.0,0.0,0.1162,0.0,0.3958,0.0,0.0684,0.0,0.2568,0.0,0.1627,0.0
citizenUE28_AELE,1.0,0.0,0.2531,0.001,0.2518,0.001,0.1301,0.001,0.1405,0.001,0.2246,0.001
citizenOtherEuropeanCountries,1.0,0.0,0.4913,0.001,0.2149,0.001,0.1125,0.001,0.0797,0.002,0.1016,0.001
citizenOtherWorldwideCountries,1.0,0.001,0.4311,0.001,0.1299,0.002,0.099,0.002,0.0688,0.003,0.2713,0.001
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1035,0.0,0.4107,0.0,0.061,0.001,0.2698,0.0,0.155,0.0
migratoryBackgroundSwissWith,1.0,0.0,0.1693,0.001,0.3293,0.0,0.1019,0.001,0.1992,0.001,0.2004,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.3529,0.0,0.2004,0.001,0.1288,0.001,0.1055,0.001,0.2124,0.0
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.1947,0.002,0.4721,0.001,0.0641,0.003,0.2093,0.002,0.06,0.003
migratoryBackgroundUnknown,1.0,0.002,0.2283,0.003,0.4128,0.002,0.0458,0.007,0.248,0.003,0.0651,0.006
labourMarketEmployedPersons,1.0,0.0,0.113,0.0,0.3487,0.0,0.077,0.0,0.25,0.0,0.2113,0.0
labourMarketUnemployedPersons,1.0,0.001,0.2136,0.001,0.3321,0.001,0.1225,0.002,0.1531,0.002,0.1787,0.001
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.2842,0.0,0.3651,0.0,0.0878,0.001,0.1715,0.0,0.0914,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0902,0.003,0.149,0.002,0.0597,0.003,0.2736,0.002,0.4275,0.001
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.001
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.0,0.1037,0.001,0.4185,0.001,0.0772,0.002,0.3642,0.001,0.0364,0.002
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.0,0.0063,0.004,0.069,0.001,0.0212,0.002,0.1532,0.001,0.7503,0.0
socioprofessionalCategoriesIntermediate,1.0,0.0,0.0486,0.001,0.1851,0.001,0.0815,0.001,0.5525,0.0,0.1323,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.0218,0.002,0.86,0.0,0.1182,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.0,0.0648,0.002,0.772,0.001,0.1631,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.003,0.2405,0.007,0.3714,0.005,0.2481,0.008,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.001,0.3238,0.002,0.3434,0.002,0.0745,0.004,0.1102,0.003,0.1484,0.003
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2776,0.0,0.362,0.0,0.091,0.001,0.1698,0.0,0.0996,0.001
