attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1759,0.0,0.4122,0.0,0.0869,0.001,0.1718,0.0,0.1532,0.0
sexMale,1.0,0.0,0.1412,0.001,0.3966,0.0,0.0699,0.001,0.2202,0.0,0.1722,0.001
sexFemale,1.0,0.0,0.2105,0.0,0.4279,0.0,0.1037,0.001,0.1237,0.001,0.1343,0.001
age25_44,1.0,0.0,0.1352,0.001,0.3707,0.0,0.0989,0.001,0.1766,0.001,0.2186,0.001
age45_64,1.0,0.0,0.1604,0.001,0.4319,0.0,0.0792,0.001,0.191,0.001,0.1376,0.001
age65+,1.0,0.0,0.2663,0.001,0.445,0.0,0.0807,0.001,0.1322,0.001,0.0758,0.001
citizenSwiss,1.0,0.0,0.1203,0.0,0.4599,0.0,0.0768,0.001,0.198,0.0,0.145,0.0
citizenUE28_AELE,1.0,0.0,0.2443,0.001,0.3033,0.001,0.1222,0.001,0.1124,0.001,0.2177,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.5328,0.001,0.2404,0.001,0.102,0.002,0.0621,0.003,0.0626,0.003
citizenOtherWorldwideCountries,1.0,0.001,0.4534,0.002,0.1401,0.003,0.1249,0.003,0.0555,0.004,0.2262,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1071,0.001,0.4816,0.0,0.0712,0.001,0.2044,0.0,0.1357,0.001
migratoryBackgroundSwissWith,1.0,0.0,0.1765,0.001,0.3619,0.001,0.1023,0.001,0.1678,0.001,0.1915,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.3608,0.001,0.237,0.001,0.123,0.001,0.0879,0.001,0.1913,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.1631,0.003,0.5808,0.001,0.0601,0.004,0.1421,0.003,0.0539,0.005
migratoryBackgroundUnknown,1.0,0.002,0.2421,0.004,0.4063,0.003,0.0826,0.007,0.2326,0.004,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1185,0.001,0.4047,0.0,0.0855,0.001,0.2053,0.0,0.1861,0.0
labourMarketUnemployedPersons,1.0,0.001,0.2786,0.002,0.3317,0.002,0.1038,0.003,0.1093,0.003,0.1766,0.002
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.2839,0.001,0.4339,0.0,0.0883,0.001,0.1091,0.001,0.0848,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0773,0.004,0.2292,0.002,0.053,0.004,0.3023,0.002,0.3381,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.002
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.0969,0.002,0.489,0.001,0.0921,0.002,0.2773,0.001,0.0447,0.003
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.0,NaN,NaN,0.0436,0.002,0.0141,0.004,0.0816,0.002,0.8576,0.001
socioprofessionalCategoriesIntermediate,1.0,0.0,0.0581,0.002,0.2639,0.001,0.0678,0.001,0.51,0.0,0.1002,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.006,0.005,0.8264,0.0,0.1675,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0519,0.003,0.8066,0.001,0.1415,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.005,NaN,NaN,0.4773,0.007,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.001,0.3154,0.002,0.3774,0.002,0.095,0.004,0.1316,0.003,0.0806,0.004
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2835,0.0,0.4264,0.0,0.0894,0.001,0.1091,0.001,0.0915,0.001
