attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,40268,0.023,7218,0.131,15970,0.076,4305,0.172,7561,0.122,5214,0.153
sexMale,20186,0.064,2238,0.257,7688,0.125,1713,0.288,5191,0.152,3356,0.196
sexFemale,20082,0.062,4981,0.159,8282,0.115,2592,0.222,2370,0.230,1857,0.261
age25_44,13720,0.087,1286,0.354,4930,0.164,1806,0.279,3141,0.202,2557,0.229
age45_64,16180,0.072,2714,0.221,7186,0.124,1618,0.284,2830,0.205,1832,0.259
age65+,10368,0.103,3219,0.200,3853,0.184,880,0.392,1590,0.294,825,0.410
citizenSwiss,33177,0.034,5275,0.153,13843,0.083,3290,0.198,6797,0.129,3972,0.174
citizenUE28_AELE,4827,0.165,830,0.425,1653,0.297,721,0.442,584,0.482,1039,0.365
citizenOtherEuropeanCountries,1394,0.336,609,0.502,251,0.795,255,0.793,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,870,0.444,504,0.583,222,0.881,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,28144,0.044,4321,0.171,12350,0.090,2541,0.226,5762,0.142,3170,0.197
migratoryBackgroundSwissWith,4808,0.159,877,0.392,1493,0.294,748,0.432,925,0.376,765,0.410
migratoryBackgroundFirstGeneration,6653,0.142,1907,0.284,1909,0.281,947,0.393,691,0.457,1199,0.349
migratoryBackgroundSecondGenerationAndMore,403,0.583,NaN,NaN,183,0.867,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,259,0.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,25364,0.050,3098,0.211,10035,0.104,2706,0.219,5618,0.144,3907,0.177
labourMarketUnemployedPersons,930,0.406,NaN,NaN,434,0.591,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,13974,0.085,4030,0.180,5501,0.151,1434,0.310,1837,0.272,1173,0.344
socioprofessionalCategoriesExecutives,1466,0.295,NaN,NaN,209,0.791,NaN,NaN,620,0.454,484,0.518
socioprofessionalCategoriesLiberalAndSimilar,290,0.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290,0.684
socioprofessionalCategoriesOtherSelfEmployed,2736,0.217,427,0.590,1199,0.328,326,0.645,666,0.442,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,3059,0.199,NaN,NaN,245,0.733,NaN,NaN,387,0.556,2392,0.228
socioprofessionalCategoriesIntermediate,7373,0.124,209,0.877,1927,0.262,787,0.400,3946,0.176,504,0.516
socioprofessionalCategoriesSkilledNonManuals,5451,0.149,NaN,NaN,4249,0.170,1163,0.344,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1962,0.265,NaN,NaN,1652,0.289,271,0.733,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2009,0.263,2009,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,980,0.379,223,0.792,515,0.518,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,14904,0.081,4121,0.178,5935,0.145,1599,0.295,1943,0.263,1307,0.329
