attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11425,0.041,2392,0.226,5014,0.131,1089,0.335,1564,0.272,1366,0.296
sexMale,6140,0.112,701,0.461,2742,0.202,488,0.532,1236,0.313,973,0.363
sexFemale,5285,0.123,1691,0.272,2272,0.220,600,0.447,328,0.605,393,0.553
age25_44,3978,0.154,469,0.534,1638,0.269,439,0.532,718,0.424,714,0.427
age45_64,4491,0.137,732,0.422,2058,0.231,520,0.491,722,0.401,459,0.510
age65+,2956,0.203,1190,0.346,1318,0.322,NaN,NaN,NaN,NaN,193,0.863
citizenSwiss,9964,0.058,1824,0.265,4737,0.136,796,0.394,1497,0.279,1111,0.330
citizenUE28_AELE,877,0.387,242,0.728,NaN,NaN,219,0.793,NaN,NaN,193,0.879
citizenOtherEuropeanCountries,254,0.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,330,0.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,9313,0.066,1702,0.275,4374,0.145,728,0.413,1429,0.287,1080,0.335
migratoryBackgroundSwissWith,615,0.461,NaN,NaN,328,0.639,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,1320,0.315,518,0.515,248,0.787,266,0.728,NaN,NaN,256,0.740
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7607,0.084,1026,0.355,3392,0.170,748,0.403,1374,0.290,1066,0.337
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3784,0.169,1366,0.318,1588,0.286,340,0.641,190,0.866,300,0.681
socioprofessionalCategoriesExecutives,273,0.679,NaN,NaN,NaN,NaN,NaN,NaN,169,0.862,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,196,0.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196,0.784
socioprofessionalCategoriesOtherSelfEmployed,1083,0.341,212,0.786,505,0.509,NaN,NaN,251,0.731,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,723,0.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,586,0.463
socioprofessionalCategoriesIntermediate,1924,0.240,199,0.868,551,0.476,229,0.732,884,0.368,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,1558,0.272,NaN,NaN,1185,0.318,341,0.607,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,983,0.360,NaN,NaN,879,0.384,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,535,0.493,535,0.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,292,0.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,3818,0.168,1366,0.318,1622,0.282,340,0.641,190,0.866,300,0.681
