attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11095,0.045,2732,0.196,4729,0.133,766,0.416,1551,0.261,1317,0.292
sexMale,5754,0.104,1156,0.304,2048,0.216,446,0.534,1169,0.295,935,0.341
sexFemale,5341,0.130,1576,0.282,2681,0.206,320,0.680,382,0.606,382,0.606
age25_44,3933,0.153,424,0.554,1690,0.257,411,0.581,787,0.385,620,0.448
age45_64,4379,0.141,838,0.386,2097,0.230,326,0.645,599,0.427,519,0.478
age65+,2783,0.190,1470,0.280,942,0.355,NaN,NaN,165,0.862,177,0.784
citizenSwiss,9752,0.058,2412,0.209,4325,0.141,466,0.510,1467,0.267,1083,0.319
citizenUE28_AELE,937,0.394,NaN,NaN,243,0.787,256,0.787,NaN,NaN,234,0.787
citizenOtherEuropeanCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,253,0.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,8846,0.067,2202,0.221,4065,0.147,363,0.577,1354,0.276,863,0.361
migratoryBackgroundSwissWith,867,0.377,210,0.786,221,0.786,NaN,NaN,NaN,NaN,220,0.728
migratoryBackgroundFirstGeneration,1259,0.335,321,0.679,363,0.640,258,0.787,NaN,NaN,234,0.787
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7340,0.089,901,0.370,3340,0.171,692,0.438,1346,0.281,1062,0.331
labourMarketUnemployedPersons,164,0.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3591,0.163,1795,0.252,1296,0.301,NaN,NaN,205,0.787,220,0.728
socioprofessionalCategoriesExecutives,622,0.426,NaN,NaN,300,0.645,NaN,NaN,226,0.677,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,203,0.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203,0.794
socioprofessionalCategoriesOtherSelfEmployed,988,0.336,NaN,NaN,481,0.494,170,0.863,276,0.640,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,754,0.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,634,0.436
socioprofessionalCategoriesIntermediate,1458,0.277,NaN,NaN,363,0.580,NaN,NaN,691,0.415,158,0.866
socioprofessionalCategoriesSkilledNonManuals,1751,0.263,NaN,NaN,1443,0.291,308,0.685,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,714,0.405,NaN,NaN,581,0.448,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,496,0.513,496,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,324,0.638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,3755,0.158,1832,0.249,1389,0.288,NaN,NaN,205,0.787,255,0.680
