attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11269,0.048,3100,0.198,4877,0.130,1015,0.349,1336,0.292,941,0.362
sexMale,5910,0.116,1440,0.310,2669,0.199,334,0.640,858,0.378,610,0.462
sexFemale,5359,0.124,1661,0.286,2208,0.221,681,0.427,478,0.492,331,0.608
age25_44,3958,0.150,592,0.499,1765,0.245,430,0.532,707,0.404,464,0.509
age45_64,4467,0.137,859,0.377,2509,0.203,290,0.639,505,0.491,304,0.641
age65+,2844,0.217,1650,0.298,603,0.509,295,0.724,NaN,NaN,NaN,NaN
citizenSwiss,9592,0.062,2378,0.228,4331,0.138,896,0.370,1169,0.308,817,0.385
citizenUE28_AELE,1012,0.384,351,0.680,380,0.640,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherEuropeanCountries,346,0.730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,319,0.730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,9284,0.065,2270,0.234,4234,0.141,793,0.395,1169,0.308,817,0.385
migratoryBackgroundSwissWith,275,0.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,1592,0.310,723,0.476,460,0.611,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7405,0.086,1178,0.333,3698,0.155,684,0.425,1107,0.319,737,0.402
labourMarketUnemployedPersons,219,0.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3645,0.180,1922,0.269,1064,0.360,302,0.684,195,0.864,NaN,NaN
socioprofessionalCategoriesExecutives,350,0.577,NaN,NaN,152,0.860,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,919,0.361,NaN,NaN,500,0.492,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,663,0.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,596,0.447
socioprofessionalCategoriesIntermediate,1666,0.257,NaN,NaN,618,0.447,NaN,NaN,848,0.369,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,1610,0.261,NaN,NaN,1243,0.301,336,0.609,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1050,0.328,NaN,NaN,952,0.346,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,679,0.453,679,0.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,353,0.617,NaN,NaN,155,0.861,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,3864,0.172,1922,0.269,1179,0.340,331,0.645,229,0.789,204,0.866
