attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.01,0.1954,0.062,0.4279,0.035,0.1083,0.085,0.1371,0.073,0.1314,0.077
sexMale,1.0,0.032,0.1543,0.106,0.4372,0.057,0.0867,0.14,0.1772,0.094,0.1447,0.107
sexFemale,1.0,0.03,0.236,0.081,0.4187,0.056,0.1296,0.111,0.0975,0.127,0.1182,0.118
age25_44,1.0,0.044,0.1289,0.15,0.3892,0.077,0.1093,0.156,0.1619,0.123,0.2107,0.109
age45_64,1.0,0.038,0.183,0.107,0.4527,0.063,0.1054,0.14,0.1554,0.114,0.1035,0.142
age65+,1.0,0.048,0.2979,0.098,0.4398,0.078,0.1114,0.163,0.0784,0.19,0.0725,0.201
citizenSwiss,1.0,0.016,0.1556,0.076,0.4686,0.037,0.1031,0.095,0.1491,0.078,0.1236,0.087
citizenUE28_AELE,1.0,0.074,0.346,0.131,0.2423,0.158,0.1395,0.209,0.0983,0.249,0.174,0.187
citizenOtherEuropeanCountries,1.0,0.288,0.459,0.423,0.4717,0.422,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.282,0.5168,0.396,0.1581,0.731,0.104,0.865,NaN,NaN,0.2017,0.615
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.1438,0.085,0.4823,0.04,0.1005,0.103,0.1514,0.083,0.122,0.094
migratoryBackgroundSwissWith,1.0,0.088,0.2447,0.184,0.3676,0.15,0.1266,0.258,0.1303,0.255,0.1307,0.253
migratoryBackgroundFirstGeneration,1.0,0.07,0.3765,0.12,0.2389,0.153,0.1341,0.203,0.0803,0.263,0.1703,0.179
migratoryBackgroundSecondGenerationAndMore,1.0,0.348,NaN,NaN,0.5646,0.47,NaN,NaN,0.2148,0.732,NaN,NaN
migratoryBackgroundUnknown,1.0,0.444,NaN,NaN,0.4169,0.684,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.024,0.1434,0.096,0.426,0.048,0.1045,0.11,0.1688,0.083,0.1573,0.088
labourMarketUnemployedPersons,1.0,0.277,0.2359,0.589,0.1641,0.694,0.138,0.732,0.1364,0.734,0.325,0.485
labourMarketPersonsWithoutProfessionalActivity,1.0,0.042,0.2977,0.088,0.4414,0.069,0.1147,0.145,0.0739,0.178,0.0723,0.184
socioprofessionalCategoriesExecutives,1.0,0.186,0.138,0.539,0.2676,0.358,0.0461,0.866,0.3103,0.336,0.238,0.378
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.255
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.105,0.1111,0.334,0.5426,0.143,0.0963,0.355,0.2163,0.23,0.0336,0.583
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.103,NaN,NaN,0.0624,0.422,0.017,0.798,0.0816,0.373,0.8297,0.114
socioprofessionalCategoriesIntermediate,1.0,0.066,0.0512,0.319,0.2877,0.13,0.1249,0.2,0.4484,0.102,0.0878,0.246
socioprofessionalCategoriesSkilledNonManuals,1.0,0.074,NaN,NaN,0.8132,0.083,0.1837,0.184,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.115,0.0542,0.519,0.8222,0.126,0.1236,0.339,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.124,1.0,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.684,NaN,NaN,0.5993,0.864,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.153,0.2704,0.304,0.3797,0.245,0.1211,0.449,0.1217,0.432,0.1071,0.486
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.041,0.2955,0.087,0.4314,0.069,0.1156,0.143,0.0762,0.173,0.0814,0.172
