attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1932,0.001,0.4272,0.0,0.1088,0.001,0.1395,0.001,0.1311,0.001
sexMale,1.0,0.0,0.154,0.001,0.4331,0.001,0.0856,0.001,0.1758,0.001,0.1514,0.001
sexFemale,1.0,0.0,0.232,0.001,0.4214,0.001,0.1318,0.001,0.1037,0.001,0.1111,0.001
age25_44,1.0,0.0,0.1223,0.002,0.3777,0.001,0.1209,0.001,0.1702,0.001,0.2087,0.001
age45_64,1.0,0.0,0.1672,0.001,0.4658,0.001,0.1022,0.001,0.1561,0.001,0.1088,0.001
age65+,1.0,0.0,0.3184,0.001,0.4324,0.001,0.1036,0.002,0.0778,0.002,0.0679,0.002
citizenSwiss,1.0,0.0,0.1519,0.001,0.4768,0.0,0.102,0.001,0.1481,0.001,0.1212,0.001
citizenUE28_AELE,1.0,0.001,0.35,0.001,0.2092,0.002,0.1433,0.002,0.11,0.002,0.1875,0.002
citizenOtherEuropeanCountries,1.0,0.003,0.4585,0.004,0.2867,0.005,0.1242,0.007,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.002,0.4937,0.003,0.1891,0.005,0.1049,0.007,0.0743,0.009,0.1376,0.006
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1456,0.001,0.4862,0.0,0.0954,0.001,0.1521,0.001,0.1207,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.2068,0.002,0.402,0.002,0.1591,0.002,0.1105,0.003,0.1215,0.003
migratoryBackgroundFirstGeneration,1.0,0.001,0.3732,0.001,0.2044,0.002,0.1386,0.002,0.1023,0.002,0.1814,0.002
migratoryBackgroundSecondGenerationAndMore,1.0,0.003,0.2994,0.006,0.4078,0.005,0.1362,0.009,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.004,NaN,NaN,0.3816,0.006,NaN,NaN,0.2128,0.009,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1307,0.001,0.4237,0.0,0.1066,0.001,0.1755,0.001,0.1635,0.001
labourMarketUnemployedPersons,1.0,0.003,0.3166,0.005,0.2949,0.005,0.1249,0.008,0.1334,0.007,0.1297,0.007
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.2978,0.001,0.438,0.001,0.1122,0.001,0.0772,0.002,0.0748,0.002
socioprofessionalCategoriesExecutives,1.0,0.002,0.0842,0.006,0.2357,0.003,0.1216,0.005,0.2829,0.003,0.2758,0.003
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.003
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.0789,0.004,0.5516,0.001,0.1188,0.003,0.2142,0.002,0.0364,0.006
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.0694,0.004,0.0296,0.006,0.0867,0.003,0.8108,0.001
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0537,0.003,0.2968,0.001,0.1194,0.002,0.4385,0.001,0.0916,0.002
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,0.0086,0.009,0.8118,0.001,0.1797,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0243,0.008,0.8819,0.001,0.094,0.004,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.3457,0.003,0.3317,0.003,0.1036,0.006,0.0703,0.007,0.149,0.005
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2985,0.001,0.4331,0.001,0.1126,0.001,0.0791,0.002,0.0767,0.002
