attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,333368,0.5,80302,2.6,67049,2.8,38213,4.0,32224,4.3,115580,2.0
sexMale,158187,1.6,34502,4.4,35135,4.1,15791,6.5,16806,6.0,55954,3.2
sexFemale,175181,1.4,45800,3.6,31914,4.3,22422,5.3,15418,6.3,59626,3.1
age25_44,133403,1.9,21451,5.9,21096,5.7,17257,6.4,10034,8.2,63565,3.0
age45_64,123866,1.9,34777,4.3,26526,4.7,13256,6.9,12485,7.0,36821,3.9
age65+,76099,2.5,24074,4.9,19426,5.3,7700,8.7,9705,7.7,15194,6.1
citizenSwiss,206279,1.1,34443,4.1,52085,3.2,26036,4.8,24511,4.8,69203,2.7
citizenUE28_AELE,90629,2.5,31708,4.5,11511,7.7,7873,9.5,6056,10.7,33481,4.4
citizenOtherEuropeanCountries,9040,9.2,3917,14.2,920,29.6,1001,27.8,326,48.5,2876,15.9
citizenOtherWorldwideCountries,27305,5.3,10142,9.0,2533,18.2,3279,15.9,1331,24.7,10020,8.9
citizenUnknown,116,85.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,113676,1.9,15022,6.3,35013,4.0,13214,6.8,15103,6.2,35324,4.0
migratoryBackgroundSwissWith,91348,2.3,19099,5.6,16680,6.0,12666,7.0,9242,8.1,33661,4.1
migratoryBackgroundFirstGeneration,119169,2.1,44261,3.9,12539,7.6,11059,8.2,6900,10.2,44411,3.8
migratoryBackgroundSecondGenerationAndMore,7786,9.6,1526,22.5,2425,16.9,1117,25.7,799,29.5,1918,19.5
migratoryBackgroundUnknown,1390,21.6,394,42.1,393,40.0,157,63.6,180,57.7,266,50.1
labourMarketEmployedPersons,194588,1.3,36285,4.2,36605,4.0,21565,5.5,18442,5.8,81690,2.5
labourMarketUnemployedPersons,22870,5.6,5737,11.8,4240,13.1,3095,15.6,1295,24.4,8502,9.2
labourMarketPersonsWithoutProfessionalActivity,115910,2.0,38280,4.0,26203,4.7,13552,6.8,12487,7.0,25388,5.0
socioprofessionalCategoriesExecutives,11690,7.1,868,28.0,1471,20.5,670,29.8,1476,20.1,7205,9.1
socioprofessionalCategoriesLiberalAndSimilar,7209,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7209,9.3
socioprofessionalCategoriesOtherSelfEmployed,13577,6.9,2873,15.8,3840,13.1,2042,18.0,2458,16.3,2365,16.8
socioprofessionalCategoriesIntellectualAndManagerial,49986,3.4,404,40.0,1193,22.7,862,27.4,960,25.4,46567,3.5
socioprofessionalCategoriesIntermediate,42750,3.7,4244,13.0,5495,10.7,3872,13.1,13279,6.8,15860,6.5
socioprofessionalCategoriesSkilledNonManuals,30532,4.5,585,32.9,18511,5.7,11435,7.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8036,9.2,865,27.8,5329,11.3,1842,19.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,24493,5.2,24493,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,810,32.1,249,57.8,NaN,NaN,231,58.1,NaN,NaN,268,58.3
socioprofessionalCategoriesNotAttributable,5504,11.2,1704,20.7,703,30.0,611,34.2,270,47.8,2216,17.9
socioprofessionalCategoriesUnemployedOrNotWorking,138780,1.8,44017,3.7,30443,4.4,16647,6.2,13782,6.7,33890,4.3
