attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,336832,0.5,79149,2.7,65849,2.9,38020,4.0,33889,4.2,119926,2.0
sexMale,159859,1.6,34249,4.5,33595,4.3,15859,6.6,18701,5.8,57454,3.2
sexFemale,176973,1.4,44900,3.7,32254,4.2,22161,5.3,15187,6.3,62472,3.0
age25_44,134064,1.9,23144,5.8,20271,5.8,16054,6.7,10748,8.0,63847,3.1
age45_64,125941,1.9,32371,4.5,25976,4.8,13331,7.0,13737,6.7,40526,3.8
age65+,76827,2.5,23633,4.9,19601,5.3,8635,8.2,9404,7.8,15554,6.1
citizenSwiss,208529,1.1,34649,4.1,51275,3.2,25718,4.8,25905,4.7,70983,2.7
citizenUE28_AELE,90553,2.5,30164,4.7,11272,7.9,8237,9.5,6490,10.5,34391,4.4
citizenOtherEuropeanCountries,9409,9.4,4358,14.3,748,32.8,1020,29.3,135,74.0,3148,15.5
citizenOtherWorldwideCountries,28197,5.3,9929,9.1,2555,18.0,3027,16.5,1333,25.3,11354,8.4
citizenUnknown,143,79.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,115152,1.9,15378,6.3,33073,4.1,13159,6.9,16861,5.9,36680,3.9
migratoryBackgroundSwissWith,91875,2.3,19017,5.6,17562,5.8,12465,7.1,8831,8.3,34000,4.1
migratoryBackgroundFirstGeneration,121387,2.1,43214,4.0,12182,7.7,11092,8.3,7200,10.1,47698,3.7
migratoryBackgroundSecondGenerationAndMore,6720,10.5,1146,26.8,2392,17.6,1209,25.3,758,30.6,1214,24.4
migratoryBackgroundUnknown,1698,19.9,393,43.5,639,31.4,94,85.9,238,51.6,333,45.8
labourMarketEmployedPersons,199030,1.3,35912,4.3,36037,4.1,20956,5.6,20206,5.5,85920,2.5
labourMarketUnemployedPersons,20209,6.1,5270,12.4,3419,14.7,2981,16.4,1424,23.3,7115,10.3
labourMarketPersonsWithoutProfessionalActivity,117593,2.0,37967,4.0,26393,4.7,14083,6.7,12259,7.0,26892,4.9
socioprofessionalCategoriesExecutives,11857,7.2,805,29.9,1298,22.0,800,28.7,1563,19.8,7390,9.1
socioprofessionalCategoriesLiberalAndSimilar,7365,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7365,9.3
socioprofessionalCategoriesOtherSelfEmployed,14702,6.8,3328,14.9,3928,13.0,2227,17.7,2695,15.6,2524,16.9
socioprofessionalCategoriesIntellectualAndManagerial,53203,3.3,640,32.5,840,27.0,977,26.5,1256,22.5,49489,3.4
socioprofessionalCategoriesIntermediate,46796,3.6,4636,12.6,5761,10.6,4113,12.9,14401,6.6,17886,6.1
socioprofessionalCategoriesSkilledNonManuals,30033,4.5,454,38.5,18831,5.7,10748,7.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6966,10.0,936,27.1,4589,12.3,1441,22.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,23808,5.4,23808,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,586,37.2,NaN,NaN,281,56.0,137,72.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3714,13.8,1221,24.8,509,36.4,512,37.1,270,52.2,1201,24.1
socioprofessionalCategoriesUnemployedOrNotWorking,137802,1.8,43237,3.8,29812,4.5,17064,6.2,13682,6.7,34006,4.3
