attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146798,0.009,25295,0.067,31756,0.057,14970,0.090,20617,0.072,54161,0.040
sexMale,70457,0.033,10747,0.110,15594,0.087,6346,0.144,9977,0.108,27794,0.062
sexFemale,76341,0.030,14548,0.092,16162,0.084,8624,0.120,10640,0.105,26367,0.064
age25_44,60581,0.038,6565,0.152,10589,0.111,5925,0.154,5714,0.149,31787,0.059
age45_64,50391,0.041,9475,0.115,10298,0.106,5419,0.151,8452,0.118,16747,0.080
age65+,35826,0.051,9255,0.111,10869,0.102,3625,0.182,6451,0.133,5627,0.141
citizenSwiss,92459,0.024,11439,0.103,24826,0.065,9710,0.111,16390,0.082,30095,0.057
citizenUE28_AELE,33969,0.055,6453,0.139,4471,0.170,3244,0.202,3175,0.201,16627,0.084
citizenOtherEuropeanCountries,11726,0.108,5324,0.164,1545,0.304,1167,0.358,654,0.462,3037,0.215
citizenOtherWorldwideCountries,8643,0.131,2079,0.273,914,0.427,849,0.439,399,0.594,4402,0.184
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,64963,0.034,5910,0.146,17872,0.079,6314,0.139,12839,0.093,22027,0.069
migratoryBackgroundSwissWith,26928,0.062,5393,0.152,6815,0.133,3359,0.194,3356,0.189,8004,0.120
migratoryBackgroundFirstGeneration,51535,0.043,13357,0.098,5778,0.152,5024,0.166,3917,0.182,23459,0.070
migratoryBackgroundSecondGenerationAndMore,2682,0.232,499,0.541,1112,0.362,191,0.873,311,0.646,569,0.522
migratoryBackgroundUnknown,690,0.434,NaN,NaN,179,0.865,NaN,NaN,195,0.791,NaN,NaN
labourMarketEmployedPersons,88035,0.026,9378,0.118,15938,0.086,7969,0.126,12025,0.098,42724,0.047
labourMarketUnemployedPersons,5895,0.155,1524,0.330,1257,0.335,878,0.404,558,0.487,1678,0.287
labourMarketPersonsWithoutProfessionalActivity,52868,0.040,14393,0.091,14560,0.088,6123,0.145,8034,0.121,9758,0.111
socioprofessionalCategoriesExecutives,2473,0.221,NaN,NaN,NaN,NaN,216,0.798,348,0.582,1638,0.269
socioprofessionalCategoriesLiberalAndSimilar,4454,0.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4454,0.165
socioprofessionalCategoriesOtherSelfEmployed,6606,0.138,1102,0.355,1828,0.266,1031,0.354,1964,0.251,681,0.445
socioprofessionalCategoriesIntellectualAndManagerial,29363,0.059,NaN,NaN,364,0.584,359,0.585,933,0.365,27707,0.061
socioprofessionalCategoriesIntermediate,22865,0.070,1242,0.332,2938,0.207,2570,0.225,8502,0.118,7612,0.129
socioprofessionalCategoriesSkilledNonManuals,11199,0.104,326,0.647,7889,0.125,2984,0.209,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3376,0.202,407,0.558,2321,0.245,648,0.472,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5856,0.152,5856,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,240,0.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1603,0.294,310,0.688,284,0.688,161,0.866,247,0.734,601,0.493
socioprofessionalCategoriesUnemployedOrNotWorking,58763,0.038,15917,0.087,15817,0.085,7001,0.136,8592,0.117,11437,0.103
