attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,501881.0,0.006,88273.0,0.036,206892.0,0.02,43594.0,0.052,86233.0,0.035,76889.0,0.037
sexMale,0.4991,0.017,0.4005,0.061,0.4801,0.033,0.4017,0.087,0.6395,0.045,0.561,0.052
sexFemale,0.5009,0.016,0.5995,0.047,0.5199,0.03,0.5983,0.067,0.3605,0.061,0.439,0.059
age25_44,0.3716,0.022,0.2857,0.075,0.3342,0.041,0.423,0.085,0.382,0.06,0.5303,0.054
age45_64,0.3937,0.02,0.3589,0.063,0.4124,0.035,0.3589,0.089,0.4375,0.055,0.3536,0.065
age65+,0.2347,0.028,0.3553,0.06,0.2534,0.045,0.2181,0.11,0.1805,0.085,0.1161,0.113
citizenSwiss,0.7495,0.01,0.5127,0.05,0.8362,0.022,0.6625,0.064,0.8637,0.037,0.7093,0.045
citizenUE28_AELE,0.1582,0.038,0.2198,0.083,0.1164,0.073,0.2226,0.118,0.1036,0.12,0.2249,0.086
citizenOtherEuropeanCountries,0.0661,0.064,0.2002,0.09,0.0385,0.134,0.0776,0.208,0.0239,0.262,0.027,0.255
citizenOtherWorldwideCountries,0.0259,0.106,0.0668,0.163,0.0088,0.288,0.0372,0.3,0.0084,0.446,0.0382,0.215
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6103,0.013,0.3717,0.059,0.713,0.025,0.5001,0.074,0.7259,0.041,0.5404,0.052
migratoryBackgroundSwissWith,0.134,0.04,0.1345,0.101,0.1177,0.069,0.1579,0.133,0.1309,0.102,0.1675,0.096
migratoryBackgroundFirstGeneration,0.2261,0.032,0.4638,0.057,0.13,0.07,0.3201,0.1,0.1157,0.115,0.2823,0.076
migratoryBackgroundSecondGenerationAndMore,0.024,0.107,0.0222,0.272,0.0337,0.14,0.0166,0.433,0.0198,0.283,0.0084,0.46
migratoryBackgroundUnknown,0.0056,0.21,0.0078,0.435,0.0056,0.327,0.0054,0.732,0.0076,0.433,NaN,NaN
labourMarketEmployedPersons,0.6522,0.013,0.4393,0.058,0.6402,0.027,0.6419,0.067,0.7792,0.04,0.7922,0.043
labourMarketUnemployedPersons,0.0255,0.104,0.0405,0.205,0.0206,0.18,0.0305,0.328,0.0162,0.31,0.0294,0.242
labourMarketPersonsWithoutProfessionalActivity,0.3223,0.023,0.5203,0.051,0.3392,0.039,0.3277,0.092,0.2046,0.081,0.1784,0.095
socioprofessionalCategoriesExecutives,0.0305,0.089,0.0134,0.351,0.017,0.186,0.0186,0.396,0.0537,0.161,0.0673,0.152
socioprofessionalCategoriesLiberalAndSimilar,0.0078,0.176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0507,0.176
socioprofessionalCategoriesOtherSelfEmployed,0.0498,0.069,0.0274,0.238,0.059,0.1,0.0528,0.237,0.0803,0.131,0.0145,0.338
socioprofessionalCategoriesIntellectualAndManagerial,0.0928,0.049,NaN,NaN,0.0098,0.248,0.0151,0.433,0.0441,0.177,0.5193,0.053
socioprofessionalCategoriesIntermediate,0.1969,0.032,0.065,0.154,0.126,0.068,0.1538,0.135,0.5845,0.047,0.1288,0.113
socioprofessionalCategoriesSkilledNonManuals,0.1446,0.039,0.005,0.536,0.2899,0.043,0.2789,0.102,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0601,0.065,0.0178,0.297,0.1177,0.072,0.0979,0.183,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0473,0.074,0.2691,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0012,0.487,NaN,NaN,0.0014,0.683,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0212,0.11,0.0379,0.202,0.0194,0.179,0.0231,0.36,0.0162,0.295,0.0111,0.396
socioprofessionalCategoriesUnemployedOrNotWorking,0.3478,0.022,0.5607,0.049,0.3598,0.038,0.3581,0.089,0.2208,0.078,0.2078,0.088
