attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,508999.0,0.004,87581.0,0.025,179939.0,0.015,41736.0,0.038,112592.0,0.021,87151.0,0.024
sexMale,0.4988,0.012,0.4084,0.042,0.4732,0.025,0.4235,0.061,0.5883,0.028,0.5633,0.034
sexFemale,0.5012,0.011,0.5916,0.033,0.5268,0.023,0.5765,0.05,0.4117,0.034,0.4367,0.039
age25_44,0.3716,0.016,0.2722,0.054,0.3565,0.03,0.4239,0.062,0.3516,0.039,0.5033,0.037
age45_64,0.3904,0.014,0.3649,0.044,0.3876,0.027,0.3432,0.064,0.4411,0.033,0.379,0.041
age65+,0.238,0.019,0.3629,0.042,0.2559,0.034,0.233,0.076,0.2074,0.049,0.1177,0.074
citizenSwiss,0.7463,0.007,0.5042,0.035,0.8357,0.017,0.6227,0.047,0.8666,0.022,0.7091,0.029
citizenUE28_AELE,0.1581,0.027,0.2325,0.056,0.1126,0.057,0.2508,0.081,0.1004,0.075,0.2073,0.059
citizenOtherEuropeanCountries,0.0685,0.045,0.1955,0.065,0.0416,0.1,0.0939,0.137,0.0247,0.163,0.0406,0.139
citizenOtherWorldwideCountries,0.027,0.07,0.0676,0.11,0.0099,0.199,0.0326,0.233,0.0084,0.265,0.0427,0.131
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6055,0.009,0.3642,0.042,0.7034,0.019,0.4508,0.055,0.7386,0.025,0.548,0.034
migratoryBackgroundSwissWith,0.1362,0.028,0.134,0.071,0.1268,0.05,0.1692,0.091,0.1226,0.065,0.1594,0.064
migratoryBackgroundFirstGeneration,0.2269,0.022,0.4654,0.04,0.1287,0.053,0.3566,0.068,0.1082,0.073,0.2815,0.05
migratoryBackgroundSecondGenerationAndMore,0.0265,0.072,0.0299,0.167,0.0353,0.105,0.0207,0.293,0.025,0.154,0.0093,0.285
migratoryBackgroundUnknown,0.0049,0.155,0.0065,0.327,0.0057,0.244,0.0027,0.719,0.0055,0.309,0.0019,0.602
labourMarketEmployedPersons,0.6411,0.009,0.4209,0.041,0.6325,0.021,0.6017,0.05,0.7245,0.025,0.7913,0.028
labourMarketUnemployedPersons,0.0335,0.063,0.0416,0.144,0.0315,0.11,0.05,0.184,0.0232,0.158,0.035,0.148
labourMarketPersonsWithoutProfessionalActivity,0.3254,0.016,0.5375,0.035,0.3361,0.03,0.3483,0.064,0.2523,0.044,0.1737,0.062
socioprofessionalCategoriesExecutives,0.0179,0.081,0.0094,0.285,0.0076,0.215,0.013,0.346,0.0222,0.155,0.0447,0.122
socioprofessionalCategoriesLiberalAndSimilar,0.0129,0.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0752,0.095
socioprofessionalCategoriesOtherSelfEmployed,0.0575,0.045,0.0346,0.146,0.068,0.07,0.0541,0.165,0.0946,0.074,0.0122,0.243
socioprofessionalCategoriesIntellectualAndManagerial,0.1112,0.031,0.0041,0.417,0.0217,0.124,0.0288,0.228,0.077,0.082,0.4871,0.036
socioprofessionalCategoriesIntermediate,0.2103,0.022,0.0594,0.114,0.1101,0.055,0.209,0.084,0.5254,0.03,0.1626,0.066
socioprofessionalCategoriesSkilledNonManuals,0.1204,0.03,0.0153,0.219,0.2929,0.032,0.1736,0.095,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0553,0.047,0.0208,0.19,0.1208,0.054,0.1101,0.123,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0441,0.054,0.2562,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0013,0.343,0.0018,0.679,0.0014,0.528,0.0039,0.788,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0102,0.112,0.0193,0.198,0.0099,0.191,0.0093,0.418,0.0051,0.328,0.0089,0.289
socioprofessionalCategoriesUnemployedOrNotWorking,0.3589,0.015,0.5791,0.034,0.3675,0.028,0.3983,0.06,0.2755,0.042,0.2087,0.057
