attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,222381,0.009,57155,0.042,74210,0.034,21828,0.072,28496,0.061,40693,0.051
sexMale,110559,0.026,22583,0.074,39445,0.052,8643,0.120,18910,0.077,20978,0.074
sexFemale,111822,0.025,34572,0.056,34765,0.054,13185,0.092,9585,0.109,19715,0.075
age25_44,87190,0.032,15434,0.094,26064,0.066,10054,0.111,10817,0.104,24822,0.068
age45_64,88131,0.030,21614,0.075,34185,0.055,7621,0.124,12910,0.094,11801,0.099
age65+,47060,0.045,20107,0.074,13961,0.088,4153,0.167,4769,0.153,4070,0.167
citizenSwiss,174031,0.015,36076,0.053,65758,0.037,17730,0.079,24762,0.066,29705,0.059
citizenUE28_AELE,35893,0.059,14918,0.096,6523,0.145,2625,0.228,3255,0.201,8573,0.124
citizenOtherEuropeanCountries,6094,0.164,3385,0.223,1121,0.382,620,0.500,259,0.795,709,0.483
citizenOtherWorldwideCountries,6323,0.146,2736,0.226,808,0.414,853,0.406,219,0.791,1705,0.278
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,152559,0.018,30812,0.058,60081,0.039,14694,0.087,22471,0.069,24500,0.066
migratoryBackgroundSwissWith,20516,0.073,5009,0.153,5378,0.147,2859,0.203,2199,0.230,5071,0.151
migratoryBackgroundFirstGeneration,45968,0.051,20644,0.082,7540,0.137,3911,0.189,3107,0.209,10768,0.110
migratoryBackgroundSecondGenerationAndMore,2250,0.246,304,0.685,912,0.390,187,0.868,627,0.456,220,0.797
migratoryBackgroundUnknown,1088,0.343,387,0.590,299,0.644,176,0.867,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,147075,0.019,25781,0.069,51417,0.044,14552,0.089,22189,0.071,33136,0.057
labourMarketUnemployedPersons,7052,0.138,2279,0.247,1946,0.259,829,0.415,472,0.517,1526,0.300
labourMarketPersonsWithoutProfessionalActivity,68254,0.036,29095,0.062,20846,0.072,6447,0.136,5834,0.140,6031,0.142
socioprofessionalCategoriesExecutives,6498,0.135,638,0.458,1483,0.284,434,0.520,1529,0.278,2414,0.221
socioprofessionalCategoriesLiberalAndSimilar,2329,0.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2329,0.226
socioprofessionalCategoriesOtherSelfEmployed,12889,0.096,2144,0.246,5853,0.144,1369,0.296,2883,0.205,640,0.459
socioprofessionalCategoriesIntellectualAndManagerial,24378,0.067,156,0.864,925,0.358,494,0.501,1295,0.301,21508,0.072
socioprofessionalCategoriesIntermediate,39462,0.052,3503,0.194,10243,0.108,4355,0.163,15972,0.085,5388,0.153
socioprofessionalCategoriesSkilledNonManuals,28600,0.061,214,0.730,22184,0.070,6202,0.138,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,11609,0.104,838,0.395,9445,0.115,1326,0.324,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,16656,0.088,16656,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,262,0.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4392,0.170,1553,0.289,1138,0.337,372,0.585,510,0.483,819,0.400
socioprofessionalCategoriesUnemployedOrNotWorking,75306,0.034,31374,0.059,22792,0.069,7276,0.129,6306,0.135,7557,0.128
