attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,219103,0.009,58034,0.041,71691,0.035,20167,0.075,27951,0.062,41261,0.051
sexMale,108974,0.026,23478,0.070,37733,0.053,7722,0.127,18283,0.079,21759,0.073
sexFemale,110129,0.025,34556,0.055,33958,0.055,12445,0.096,9668,0.110,19502,0.077
age25_44,86312,0.032,15084,0.093,26224,0.067,9371,0.116,11372,0.104,24262,0.070
age45_64,86841,0.030,23271,0.069,31803,0.057,6959,0.128,11612,0.098,13196,0.092
age65+,45950,0.045,19679,0.074,13664,0.090,3837,0.173,4967,0.151,3803,0.174
citizenSwiss,171681,0.015,35965,0.053,64419,0.037,16426,0.083,24757,0.066,30113,0.060
citizenUE28_AELE,35007,0.057,15601,0.088,5298,0.157,2836,0.214,2679,0.220,8593,0.122
citizenOtherEuropeanCountries,6410,0.146,3815,0.188,1379,0.328,366,0.612,210,0.869,641,0.471
citizenOtherWorldwideCountries,5960,0.155,2653,0.234,594,0.490,494,0.537,305,0.685,1913,0.276
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,148918,0.018,30450,0.058,58327,0.040,14085,0.090,21866,0.071,24189,0.068
migratoryBackgroundSwissWith,21830,0.071,5257,0.148,5582,0.145,2310,0.229,2854,0.204,5827,0.142
migratoryBackgroundFirstGeneration,44511,0.050,21549,0.075,5944,0.150,3360,0.198,2986,0.211,10672,0.110
migratoryBackgroundSecondGenerationAndMore,2734,0.222,429,0.560,1327,0.318,336,0.649,208,0.790,434,0.560
migratoryBackgroundUnknown,1110,0.338,349,0.618,510,0.482,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,147061,0.019,27400,0.064,50531,0.044,13526,0.094,21920,0.072,33685,0.057
labourMarketUnemployedPersons,7504,0.130,2614,0.224,2146,0.244,909,0.381,462,0.517,1374,0.311
labourMarketPersonsWithoutProfessionalActivity,64538,0.037,28020,0.062,19014,0.076,5732,0.143,5570,0.143,6202,0.139
socioprofessionalCategoriesExecutives,5964,0.141,385,0.584,1414,0.291,352,0.583,1519,0.282,2294,0.227
socioprofessionalCategoriesLiberalAndSimilar,2304,0.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2304,0.229
socioprofessionalCategoriesOtherSelfEmployed,11396,0.101,2630,0.215,5012,0.154,1171,0.321,2117,0.237,467,0.517
socioprofessionalCategoriesIntellectualAndManagerial,25018,0.067,NaN,NaN,833,0.378,426,0.536,1386,0.294,22268,0.072
socioprofessionalCategoriesIntermediate,37199,0.054,3065,0.202,9613,0.112,3542,0.186,16137,0.085,4842,0.162
socioprofessionalCategoriesSkilledNonManuals,29750,0.060,372,0.583,23329,0.069,6050,0.143,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,10209,0.109,674,0.432,8342,0.121,1192,0.331,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17445,0.082,17445,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,445,0.559,230,0.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7329,0.128,2492,0.224,1879,0.252,756,0.403,726,0.405,1475,0.296
socioprofessionalCategoriesUnemployedOrNotWorking,72042,0.034,30633,0.059,21160,0.072,6641,0.133,6032,0.138,7576,0.126
