attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,228914,0.009,52596,0.044,79220,0.033,20152,0.075,28911,0.061,48035,0.045
sexMale,113736,0.025,22617,0.074,40993,0.051,7229,0.132,17906,0.079,24992,0.067
sexFemale,115178,0.024,29979,0.060,38227,0.051,12923,0.094,11006,0.101,23043,0.069
age25_44,89296,0.031,13573,0.098,28708,0.063,9502,0.114,10595,0.105,26918,0.065
age45_64,90004,0.029,21794,0.072,33402,0.055,6097,0.138,12325,0.095,16388,0.081
age65+,49614,0.045,17230,0.081,17110,0.082,4553,0.161,5992,0.141,4729,0.159
citizenSwiss,177258,0.015,29581,0.060,69388,0.036,15442,0.085,25946,0.064,36901,0.053
citizenUE28_AELE,37365,0.056,15140,0.092,7692,0.130,3490,0.196,2297,0.235,8746,0.120
citizenOtherEuropeanCountries,7315,0.137,4422,0.176,1100,0.360,631,0.475,279,0.691,883,0.399
citizenOtherWorldwideCountries,6976,0.136,3452,0.195,1039,0.371,589,0.473,389,0.567,1506,0.287
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,152875,0.018,24666,0.067,62509,0.038,12982,0.094,22991,0.069,29727,0.060
migratoryBackgroundSwissWith,23284,0.068,4629,0.158,6364,0.135,2427,0.221,2923,0.199,6941,0.128
migratoryBackgroundFirstGeneration,48562,0.048,22551,0.074,8269,0.126,4428,0.174,2625,0.220,10689,0.108
migratoryBackgroundSecondGenerationAndMore,3061,0.206,431,0.537,1562,0.292,281,0.694,341,0.613,445,0.537
migratoryBackgroundUnknown,1132,0.326,319,0.611,515,0.483,NaN,NaN,NaN,NaN,233,0.731
labourMarketEmployedPersons,149136,0.019,24637,0.069,52761,0.043,12776,0.096,21081,0.072,37881,0.052
labourMarketUnemployedPersons,8804,0.122,2823,0.221,2368,0.235,862,0.391,498,0.520,2253,0.240
labourMarketPersonsWithoutProfessionalActivity,70974,0.036,25136,0.067,24091,0.068,6514,0.135,7332,0.127,7901,0.124
socioprofessionalCategoriesExecutives,3774,0.175,391,0.564,640,0.432,NaN,NaN,1041,0.336,1607,0.267
socioprofessionalCategoriesLiberalAndSimilar,3667,0.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3667,0.179
socioprofessionalCategoriesOtherSelfEmployed,13648,0.092,2170,0.238,6516,0.135,1369,0.306,2992,0.199,601,0.457
socioprofessionalCategoriesIntellectualAndManagerial,29022,0.060,418,0.543,1711,0.260,415,0.537,2324,0.224,24154,0.067
socioprofessionalCategoriesIntermediate,39008,0.052,3284,0.199,8678,0.116,5164,0.152,14525,0.088,7357,0.129
socioprofessionalCategoriesSkilledNonManuals,30252,0.059,933,0.353,25054,0.066,4265,0.170,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12096,0.100,1685,0.275,9295,0.114,1116,0.343,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,14774,0.091,14774,0.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,302,0.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2593,0.217,938,0.366,717,0.413,283,0.644,200,0.788,456,0.517
socioprofessionalCategoriesUnemployedOrNotWorking,79778,0.033,27960,0.063,26459,0.065,7376,0.127,7830,0.123,10154,0.109
