attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,251086.0,0.008,0.2749,0.038,0.355,0.031,0.0992,0.068,0.1073,0.064,0.1636,0.051
sexMale,123414.0,0.024,0.2048,0.07,0.4183,0.044,0.0752,0.116,0.1336,0.083,0.1681,0.075
sexFemale,127672.0,0.023,0.3428,0.05,0.2938,0.053,0.1224,0.086,0.0818,0.106,0.1592,0.076
age25_44,89163.0,0.032,0.1775,0.093,0.3478,0.061,0.1016,0.12,0.1079,0.112,0.2652,0.071
age45_64,97136.0,0.028,0.2664,0.066,0.3918,0.052,0.0999,0.109,0.1192,0.099,0.1227,0.098
age65+,64787.0,0.038,0.4219,0.064,0.3097,0.074,0.0949,0.139,0.0885,0.143,0.085,0.148
citizenSwiss,195997.0,0.014,0.2259,0.048,0.3988,0.033,0.1047,0.074,0.117,0.069,0.1537,0.06
citizenUE28_AELE,45317.0,0.051,0.4384,0.081,0.2114,0.118,0.073,0.206,0.0762,0.194,0.201,0.12
citizenOtherEuropeanCountries,4774.0,0.174,0.5434,0.238,0.1661,0.427,0.097,0.561,0.0721,0.647,0.1217,0.503
citizenOtherWorldwideCountries,4955.0,0.176,0.4642,0.262,0.1231,0.522,0.1235,0.506,0.0432,0.812,0.246,0.35
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,168179.0,0.017,0.214,0.054,0.4143,0.036,0.1017,0.082,0.1191,0.074,0.151,0.066
migratoryBackgroundSwissWith,27202.0,0.063,0.2974,0.12,0.3024,0.119,0.1237,0.188,0.1054,0.202,0.1711,0.159
migratoryBackgroundFirstGeneration,50957.0,0.048,0.4716,0.074,0.1723,0.124,0.0813,0.186,0.0711,0.191,0.2037,0.113
migratoryBackgroundSecondGenerationAndMore,3813.0,0.187,0.16,0.471,0.5442,0.254,0.0438,0.876,0.1023,0.57,0.1498,0.503
migratoryBackgroundUnknown,934.0,0.375,0.3394,0.648,0.4101,0.592,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,151800.0,0.02,0.1963,0.063,0.3814,0.041,0.0918,0.092,0.1273,0.076,0.2032,0.06
labourMarketUnemployedPersons,7062.0,0.138,0.3483,0.241,0.2896,0.258,0.1304,0.381,0.0649,0.524,0.1668,0.34
labourMarketPersonsWithoutProfessionalActivity,92224.0,0.03,0.3988,0.055,0.3165,0.061,0.109,0.109,0.0776,0.129,0.0981,0.117
socioprofessionalCategoriesExecutives,7260.0,0.127,0.0777,0.472,0.2277,0.267,0.124,0.375,0.2642,0.248,0.3065,0.229
socioprofessionalCategoriesLiberalAndSimilar,3165.0,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.194
socioprofessionalCategoriesOtherSelfEmployed,13614.0,0.093,0.1541,0.248,0.4716,0.137,0.1086,0.288,0.1931,0.214,0.0726,0.362
socioprofessionalCategoriesIntellectualAndManagerial,21847.0,0.072,0.0206,0.544,0.041,0.365,0.0116,0.685,0.058,0.3,0.8687,0.078
socioprofessionalCategoriesIntermediate,35839.0,0.055,0.1053,0.184,0.3044,0.104,0.0937,0.188,0.3649,0.094,0.1317,0.165
socioprofessionalCategoriesSkilledNonManuals,30753.0,0.06,0.0079,0.742,0.7957,0.068,0.1964,0.143,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13726.0,0.094,0.0504,0.433,0.8546,0.102,0.095,0.32,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,20174.0,0.078,1.0,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,387.0,0.583,NaN,NaN,0.5375,0.79,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5036.0,0.157,0.3435,0.272,0.3207,0.273,0.0977,0.5,0.0848,0.537,0.1533,0.414
socioprofessionalCategoriesUnemployedOrNotWorking,99286.0,0.029,0.3952,0.053,0.3146,0.059,0.1105,0.105,0.0767,0.125,0.103,0.111
