attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.008,0.2986,0.036,0.3418,0.032,0.1013,0.068,0.1066,0.066,0.1517,0.055
sexMale,1.0,0.025,0.2348,0.066,0.3733,0.049,0.0854,0.111,0.1378,0.085,0.1688,0.077
sexFemale,1.0,0.023,0.3604,0.048,0.3115,0.052,0.1166,0.089,0.0764,0.111,0.1351,0.083
age25_44,1.0,0.032,0.1892,0.088,0.3493,0.061,0.1064,0.116,0.1234,0.107,0.2317,0.077
age45_64,1.0,0.029,0.2923,0.064,0.3684,0.055,0.1068,0.108,0.1157,0.104,0.1168,0.104
age65+,1.0,0.039,0.4645,0.062,0.2903,0.079,0.0854,0.15,0.0687,0.168,0.0911,0.147
citizenSwiss,1.0,0.014,0.2482,0.046,0.3876,0.035,0.1049,0.075,0.1136,0.072,0.1456,0.064
citizenUE28_AELE,1.0,0.051,0.4701,0.077,0.1837,0.125,0.0854,0.187,0.0861,0.186,0.1747,0.132
citizenOtherEuropeanCountries,1.0,0.181,0.5035,0.255,0.25,0.36,0.099,0.587,0.0514,0.798,0.0959,0.597
citizenOtherWorldwideCountries,1.0,0.17,0.4887,0.249,0.0949,0.52,0.1094,0.506,0.076,0.615,0.2308,0.35
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.017,0.2378,0.051,0.4063,0.037,0.1005,0.083,0.1147,0.078,0.1407,0.07
migratoryBackgroundSwissWith,1.0,0.069,0.3236,0.124,0.2535,0.141,0.1366,0.193,0.1072,0.218,0.179,0.169
migratoryBackgroundFirstGeneration,1.0,0.047,0.4978,0.071,0.1583,0.128,0.0874,0.175,0.0812,0.18,0.1753,0.123
migratoryBackgroundSecondGenerationAndMore,1.0,0.199,0.0807,0.686,0.5782,0.262,0.1102,0.584,0.0972,0.645,0.1339,0.573
migratoryBackgroundUnknown,1.0,0.395,0.2478,0.789,0.4209,0.613,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.02,0.21,0.061,0.3712,0.043,0.1008,0.089,0.1338,0.077,0.1842,0.065
labourMarketUnemployedPersons,1.0,0.122,0.3901,0.2,0.2647,0.236,0.1052,0.385,0.0932,0.406,0.1468,0.322
labourMarketPersonsWithoutProfessionalActivity,1.0,0.031,0.4402,0.053,0.2995,0.064,0.1018,0.116,0.0617,0.149,0.0968,0.121
socioprofessionalCategoriesExecutives,1.0,0.14,0.134,0.388,0.2635,0.273,0.0892,0.476,0.222,0.302,0.2914,0.258
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.219
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.094,0.1868,0.223,0.4595,0.14,0.1183,0.279,0.1901,0.219,0.0453,0.456
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.076,0.0164,0.614,0.0559,0.331,0.0253,0.483,0.0505,0.347,0.852,0.083
socioprofessionalCategoriesIntermediate,1.0,0.056,0.0979,0.192,0.2777,0.111,0.1129,0.176,0.4,0.092,0.1115,0.182
socioprofessionalCategoriesSkilledNonManuals,1.0,0.061,0.0148,0.539,0.7793,0.069,0.2059,0.14,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.099,0.0957,0.327,0.8065,0.111,0.0977,0.323,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.079,1.0,0.079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.47,NaN,NaN,0.3381,0.789,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.127,0.3673,0.212,0.3255,0.221,0.0959,0.421,0.0887,0.433,0.1226,0.373
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.029,0.4357,0.051,0.2964,0.062,0.1021,0.111,0.0645,0.14,0.1013,0.113
