attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2341,0.0,0.3771,0.0,0.0974,0.0,0.1174,0.0,0.174,0.0
sexMale,1.0,0.0,0.1793,0.001,0.4151,0.0,0.0777,0.001,0.1474,0.001,0.1805,0.0
sexFemale,1.0,0.0,0.2874,0.0,0.3403,0.0,0.1166,0.001,0.0882,0.001,0.1676,0.001
age25_44,1.0,0.0,0.1498,0.001,0.3567,0.0,0.1042,0.001,0.1234,0.001,0.2659,0.0
age45_64,1.0,0.0,0.2415,0.0,0.4095,0.0,0.0887,0.001,0.1263,0.001,0.134,0.001
age65+,1.0,0.0,0.3372,0.0,0.3574,0.0,0.1009,0.001,0.0962,0.001,0.1083,0.001
citizenSwiss,1.0,0.0,0.1824,0.0,0.4259,0.0,0.0915,0.001,0.1308,0.0,0.1693,0.0
citizenUE28_AELE,1.0,0.0,0.4104,0.001,0.2153,0.001,0.1196,0.001,0.074,0.001,0.1807,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.3933,0.002,0.1935,0.003,0.1097,0.003,0.0562,0.005,0.2473,0.002
citizenOtherWorldwideCountries,1.0,0.001,0.4889,0.002,0.1351,0.003,0.1164,0.003,0.052,0.005,0.2077,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1676,0.0,0.4469,0.0,0.0869,0.001,0.1357,0.0,0.163,0.0
migratoryBackgroundSwissWith,1.0,0.0,0.2656,0.001,0.3051,0.001,0.1199,0.001,0.1031,0.001,0.2062,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.4336,0.001,0.1815,0.001,0.1214,0.001,0.0676,0.001,0.1959,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.1613,0.004,0.543,0.002,0.0736,0.005,0.1031,0.004,0.1188,0.004
migratoryBackgroundUnknown,1.0,0.002,0.234,0.005,0.4981,0.003,NaN,NaN,0.141,0.006,0.1118,0.007
labourMarketEmployedPersons,1.0,0.0,0.1699,0.0,0.3874,0.0,0.0884,0.001,0.1405,0.001,0.2138,0.0
labourMarketUnemployedPersons,1.0,0.001,0.3186,0.002,0.3367,0.001,0.1128,0.003,0.0705,0.003,0.1614,0.002
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.327,0.0,0.3649,0.0,0.1101,0.001,0.0855,0.001,0.1125,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0898,0.005,0.1948,0.003,0.0529,0.006,0.2924,0.002,0.3704,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.001
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.1434,0.002,0.4877,0.001,0.1064,0.002,0.2012,0.001,0.0614,0.003
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.0,0.0175,0.004,0.0688,0.002,0.0287,0.003,0.0848,0.002,0.8002,0.001
socioprofessionalCategoriesIntermediate,1.0,0.0,0.0852,0.001,0.2434,0.001,0.1163,0.001,0.3805,0.001,0.1747,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.0228,0.003,0.8222,0.0,0.1551,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.1045,0.002,0.8181,0.001,0.0775,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.005,NaN,NaN,0.635,0.006,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.3781,0.003,0.3683,0.003,0.0912,0.005,0.0403,0.008,0.1221,0.005
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.3263,0.0,0.3625,0.0,0.1104,0.001,0.0842,0.001,0.1167,0.001
