attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,52665,1.8,13867,8.4,20614,6.3,5891,13.6,5912,13.6,6381,13.3
sexMale,25690,5.5,5305,15.1,11377,9.6,1989,24.4,3698,17.7,3321,19.6
sexFemale,26975,4.9,8562,11.1,9237,10.5,3902,17.0,2214,22.7,3060,19.1
age25_44,17288,7.6,2822,22.4,6775,13.4,1734,26.7,2065,24.7,3892,17.8
age45_64,20422,6.3,4460,16.3,9530,10.4,2426,21.9,2376,22.0,1631,26.7
age65+,14955,7.5,6585,12.5,4310,15.5,1731,25.2,1471,27.3,858,36.3
citizenSwiss,45088,2.6,10463,9.8,19021,6.7,5029,14.8,5304,14.4,5271,14.6
citizenUE28_AELE,4990,15.4,1704,26.8,1488,28.6,461,51.9,528,48.7,808,41.3
citizenOtherEuropeanCountries,810,42.6,557,52.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1777,28.6,1142,36.8,NaN,NaN,262,68.8,NaN,NaN,262,73.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,39157,3.3,8604,10.9,16921,7.3,4339,16.0,4745,15.4,4548,15.9
migratoryBackgroundSwissWith,5669,14.0,1724,26.6,1974,24.4,690,42.3,559,45.4,723,40.1
migratoryBackgroundFirstGeneration,6938,13.2,3266,20.3,1304,30.8,680,42.4,578,47.3,1110,35.3
migratoryBackgroundSecondGenerationAndMore,639,44.4,NaN,NaN,290,64.7,182,86.5,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,262,68.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,30009,4.7,4302,16.8,13589,8.5,3074,19.4,4073,16.9,4970,15.3
labourMarketUnemployedPersons,1859,27.1,683,47.5,580,46.8,316,64.8,NaN,NaN,189,87.3
labourMarketPersonsWithoutProfessionalActivity,20797,6.1,8881,10.8,6445,12.9,2500,21.2,1748,25.5,1222,31.4
socioprofessionalCategoriesExecutives,1541,27.7,198,79.8,479,49.9,NaN,NaN,409,53.7,322,61.1
socioprofessionalCategoriesLiberalAndSimilar,340,58.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,340,58.2
socioprofessionalCategoriesOtherSelfEmployed,2669,21.4,251,73.2,1572,28.3,253,68.4,499,49.8,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,4115,16.9,NaN,NaN,315,61.2,NaN,NaN,258,68.3,3478,18.6
socioprofessionalCategoriesIntermediate,6656,13.0,522,50.4,1902,25.3,682,41.0,2849,20.5,701,43.3
socioprofessionalCategoriesSkilledNonManuals,7296,12.3,NaN,NaN,5763,14.0,1498,28.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3772,18.1,NaN,NaN,3335,19.3,366,58.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,3006,20.0,3006,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,477,52.9,NaN,NaN,191,79.7,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,22656,5.8,9565,10.5,7025,12.3,2817,20.1,1839,24.8,1411,29.5
