attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265259,0.005,64344,0.027,67463,0.026,47392,0.032,35551,0.038,50509,0.032
sexMale,127902,0.017,25457,0.047,34748,0.039,19279,0.055,20694,0.052,27723,0.045
sexFemale,137357,0.015,38887,0.036,32715,0.039,28113,0.043,14857,0.060,22785,0.049
age25_44,84210,0.023,10989,0.075,17511,0.057,15410,0.062,13494,0.066,26805,0.046
age45_64,105608,0.019,23000,0.049,29762,0.042,20470,0.052,14936,0.061,17440,0.057
age65+,75441,0.023,30355,0.041,20190,0.051,11512,0.068,7121,0.088,6263,0.095
citizenSwiss,188286,0.011,34336,0.038,57038,0.029,33972,0.039,29326,0.042,33614,0.039
citizenUE28_AELE,65058,0.027,23905,0.048,9196,0.080,11831,0.071,5496,0.105,14629,0.064
citizenOtherEuropeanCountries,6494,0.101,3571,0.135,761,0.303,784,0.296,343,0.453,1034,0.256
citizenOtherWorldwideCountries,5376,0.111,2488,0.165,468,0.375,804,0.284,385,0.429,1232,0.232
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,127244,0.016,19271,0.052,41953,0.034,23547,0.047,20545,0.051,21928,0.050
migratoryBackgroundSwissWith,60058,0.028,14677,0.061,14784,0.061,10327,0.073,8699,0.080,11571,0.070
migratoryBackgroundFirstGeneration,71013,0.026,28661,0.044,8443,0.084,12378,0.070,5237,0.108,16294,0.061
migratoryBackgroundSecondGenerationAndMore,5820,0.103,1262,0.220,1945,0.179,1025,0.248,988,0.254,600,0.327
migratoryBackgroundUnknown,1124,0.229,473,0.355,338,0.415,115,0.720,83,0.850,115,0.720
labourMarketEmployedPersons,146853,0.015,20394,0.053,36672,0.038,26438,0.046,24754,0.047,38595,0.037
labourMarketUnemployedPersons,9807,0.079,3034,0.146,2147,0.169,1759,0.190,1088,0.238,1779,0.187
labourMarketPersonsWithoutProfessionalActivity,108599,0.018,40916,0.035,28645,0.042,19195,0.053,9709,0.075,10135,0.076
socioprofessionalCategoriesExecutives,8260,0.084,726,0.286,1583,0.193,1199,0.222,1606,0.192,3147,0.137
socioprofessionalCategoriesLiberalAndSimilar,4922,0.109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4922,0.109
socioprofessionalCategoriesOtherSelfEmployed,15378,0.061,2176,0.167,5102,0.107,3224,0.136,3684,0.126,1190,0.226
socioprofessionalCategoriesIntellectualAndManagerial,23611,0.049,294,0.464,938,0.249,1098,0.236,1155,0.225,20128,0.053
socioprofessionalCategoriesIntermediate,36988,0.038,1884,0.181,5017,0.107,5538,0.103,17121,0.057,7429,0.090
socioprofessionalCategoriesSkilledNonManuals,29315,0.043,236,0.509,17337,0.057,11742,0.070,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,7001,0.093,674,0.301,4788,0.113,1539,0.199,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,11722,0.071,11722,0.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,510,0.360,128,0.719,NaN,NaN,164,0.634,NaN,NaN,133,0.721
socioprofessionalCategoriesNotAttributable,9145,0.080,2554,0.153,1854,0.178,1934,0.176,1155,0.227,1647,0.192
socioprofessionalCategoriesUnemployedOrNotWorking,118406,0.017,43950,0.033,30792,0.041,20954,0.051,10797,0.072,11914,0.070
