attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27702.0,0.024,0.2016,0.137,0.4375,0.08,0.0827,0.229,0.1726,0.147,0.1057,0.196
sexMale,14095.0,0.073,0.1551,0.242,0.4256,0.134,0.0629,0.395,0.2446,0.179,0.1119,0.275
sexFemale,13607.0,0.07,0.2497,0.178,0.4499,0.124,0.1032,0.286,0.0979,0.292,0.0993,0.293
age25_44,9616.0,0.1,0.1005,0.379,0.4551,0.164,0.089,0.404,0.1903,0.256,0.1651,0.28
age45_64,11198.0,0.08,0.1931,0.225,0.4355,0.14,0.0714,0.375,0.1926,0.221,0.1074,0.3
age65+,6888.0,0.121,0.3564,0.219,0.4165,0.202,0.092,0.44,0.115,0.407,NaN,NaN
citizenSwiss,23438.0,0.036,0.1819,0.158,0.4664,0.086,0.0633,0.279,0.1885,0.153,0.0999,0.221
citizenUE28_AELE,3073.0,0.2,0.2616,0.405,0.289,0.387,0.2151,0.462,0.0911,0.687,0.1432,0.519
citizenOtherEuropeanCountries,842.0,0.402,0.5083,0.559,0.3124,0.737,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,349.0,0.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,21745.0,0.041,0.1827,0.165,0.4709,0.09,0.0614,0.296,0.1975,0.156,0.0875,0.248
migratoryBackgroundSwissWith,1664.0,0.262,0.1749,0.643,0.4153,0.422,NaN,NaN,NaN,NaN,0.2632,0.514
migratoryBackgroundFirstGeneration,4104.0,0.172,0.3056,0.326,0.2834,0.341,0.1803,0.436,0.088,0.614,0.143,0.456
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18487.0,0.052,0.147,0.207,0.4334,0.107,0.0841,0.282,0.2093,0.165,0.1263,0.219
labourMarketUnemployedPersons,178.0,0.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,9037.0,0.101,0.3173,0.201,0.4424,0.167,0.078,0.418,0.1007,0.375,0.0617,0.482
socioprofessionalCategoriesExecutives,946.0,0.349,NaN,NaN,0.3362,0.611,NaN,NaN,0.4609,0.515,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,179.0,0.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.787
socioprofessionalCategoriesOtherSelfEmployed,2179.0,0.227,0.1363,0.644,0.4626,0.337,0.0753,0.863,0.3263,0.409,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1976.0,0.239,NaN,NaN,NaN,NaN,NaN,NaN,0.1058,0.73,0.8462,0.263
socioprofessionalCategoriesIntermediate,5226.0,0.141,0.0534,0.747,0.2977,0.276,0.1207,0.43,0.461,0.215,0.0674,0.584
socioprofessionalCategoriesSkilledNonManuals,3322.0,0.18,NaN,NaN,0.838,0.197,0.1442,0.523,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2257.0,0.235,NaN,NaN,0.8281,0.256,0.1094,0.799,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1550.0,0.275,1.0,0.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,776.0,0.402,0.3776,0.644,0.4884,0.589,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9215.0,0.1,0.3111,0.201,0.4459,0.165,0.0798,0.408,0.0988,0.375,0.0644,0.467
