attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,297946,0.005,55884,0.031,117516,0.018,25683,0.047,52570,0.031,46292,0.034
sexMale,147595,0.016,21053,0.055,57987,0.030,10295,0.078,32921,0.041,25339,0.047
sexFemale,150351,0.015,34831,0.040,59530,0.028,15388,0.061,19650,0.053,20953,0.052
age25_44,114332,0.019,13085,0.072,40807,0.037,10385,0.077,22974,0.049,27080,0.046
age45_64,114410,0.019,19382,0.056,50340,0.032,9039,0.080,21311,0.051,14338,0.063
age65+,69204,0.026,23418,0.048,26369,0.045,6259,0.096,8285,0.083,4874,0.109
citizenSwiss,242316,0.008,37512,0.037,103507,0.020,19348,0.054,47740,0.032,34209,0.039
citizenUE28_AELE,34552,0.041,7823,0.091,9552,0.081,4398,0.121,3784,0.129,8995,0.082
citizenOtherEuropeanCountries,12831,0.077,6237,0.113,3428,0.152,1213,0.249,723,0.327,1231,0.251
citizenOtherWorldwideCountries,8228,0.095,4294,0.133,1029,0.277,724,0.324,323,0.497,1857,0.195
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,210413,0.010,29857,0.042,92088,0.022,16008,0.059,43014,0.034,29444,0.043
migratoryBackgroundSwissWith,30752,0.042,7386,0.089,10835,0.073,3288,0.133,4559,0.113,4684,0.110
migratoryBackgroundFirstGeneration,51121,0.034,17555,0.063,11634,0.076,5975,0.106,4159,0.126,11800,0.073
migratoryBackgroundSecondGenerationAndMore,3950,0.132,512,0.368,2242,0.177,323,0.451,628,0.325,246,0.531
migratoryBackgroundUnknown,1710,0.192,575,0.333,718,0.295,89,0.856,211,0.557,117,0.721
labourMarketEmployedPersons,197983,0.011,22721,0.052,78993,0.024,16243,0.060,42174,0.035,37852,0.037
labourMarketUnemployedPersons,6171,0.105,1624,0.213,1987,0.185,634,0.328,938,0.268,989,0.263
labourMarketPersonsWithoutProfessionalActivity,93792,0.022,31540,0.042,36536,0.038,8806,0.082,9459,0.078,7451,0.090
socioprofessionalCategoriesExecutives,9164,0.079,615,0.335,2194,0.164,524,0.343,2883,0.141,2949,0.139
socioprofessionalCategoriesLiberalAndSimilar,2715,0.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2715,0.145
socioprofessionalCategoriesOtherSelfEmployed,16519,0.059,1641,0.200,8089,0.085,1349,0.211,4523,0.114,919,0.260
socioprofessionalCategoriesIntellectualAndManagerial,28334,0.044,92,0.868,1205,0.221,410,0.381,2550,0.154,24077,0.048
socioprofessionalCategoriesIntermediate,62300,0.028,3092,0.145,15879,0.060,5295,0.104,31468,0.041,6567,0.097
socioprofessionalCategoriesSkilledNonManuals,40671,0.036,368,0.408,34176,0.040,6128,0.099,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17350,0.059,652,0.310,14809,0.064,1889,0.190,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,14243,0.067,14243,0.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,366,0.442,139,0.726,169,0.646,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,6320,0.099,1880,0.185,2473,0.157,607,0.334,750,0.285,609,0.333
socioprofessionalCategoriesUnemployedOrNotWorking,99963,0.021,33163,0.041,38523,0.037,9440,0.079,10397,0.075,8439,0.085
