attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,291696,0.006,57942,0.032,113969,0.020,26485,0.050,48959,0.035,44342,0.038
sexMale,144317,0.017,22158,0.057,56539,0.033,10522,0.083,31055,0.046,24043,0.053
sexFemale,147379,0.016,35784,0.042,57430,0.031,15963,0.064,17903,0.060,20299,0.057
age25_44,112274,0.021,14119,0.074,40848,0.040,10652,0.082,20467,0.058,26187,0.051
age45_64,113203,0.020,20113,0.058,48520,0.035,9899,0.082,20822,0.055,13848,0.069
age65+,66219,0.029,23709,0.052,24601,0.051,5934,0.107,7669,0.094,4306,0.126
citizenSwiss,238288,0.009,38243,0.040,101649,0.022,20889,0.056,44433,0.037,33073,0.044
citizenUE28_AELE,33018,0.045,8849,0.091,8219,0.094,3682,0.141,3545,0.145,8723,0.091
citizenOtherEuropeanCountries,12764,0.081,6794,0.111,3120,0.169,1299,0.254,578,0.384,973,0.296
citizenOtherWorldwideCountries,7556,0.104,4005,0.145,960,0.292,616,0.377,402,0.452,1572,0.227
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,207666,0.011,30865,0.045,90946,0.023,17261,0.062,40126,0.039,28468,0.048
migratoryBackgroundSwissWith,29625,0.046,7130,0.097,10291,0.081,3509,0.139,4207,0.128,4488,0.123
migratoryBackgroundFirstGeneration,49518,0.037,18886,0.064,10417,0.086,5291,0.121,4038,0.137,10886,0.082
migratoryBackgroundSecondGenerationAndMore,3285,0.154,465,0.409,1744,0.213,286,0.512,464,0.410,326,0.495
migratoryBackgroundUnknown,1601,0.214,596,0.356,571,0.355,138,0.724,124,0.782,173,0.637
labourMarketEmployedPersons,197834,0.012,24512,0.053,79441,0.026,16999,0.063,39783,0.039,37099,0.042
labourMarketUnemployedPersons,5894,0.113,1478,0.233,2169,0.184,687,0.336,594,0.350,966,0.281
labourMarketPersonsWithoutProfessionalActivity,87968,0.024,31952,0.045,32358,0.044,8799,0.088,8581,0.089,6277,0.106
socioprofessionalCategoriesExecutives,8191,0.092,824,0.304,1936,0.191,371,0.440,2583,0.162,2478,0.167
socioprofessionalCategoriesLiberalAndSimilar,3023,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3023,0.152
socioprofessionalCategoriesOtherSelfEmployed,17573,0.061,1550,0.213,8395,0.090,1612,0.209,5115,0.116,901,0.283
socioprofessionalCategoriesIntellectualAndManagerial,27779,0.049,232,0.552,1389,0.225,350,0.450,1960,0.187,23848,0.053
socioprofessionalCategoriesIntermediate,58688,0.032,2814,0.162,15334,0.067,5466,0.112,29210,0.047,5864,0.112
socioprofessionalCategoriesSkilledNonManuals,39705,0.040,282,0.493,33625,0.043,5798,0.111,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17065,0.064,735,0.315,14237,0.070,2093,0.187,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,14283,0.071,14283,0.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,475,0.400,147,0.725,201,0.605,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,11051,0.080,3644,0.144,4325,0.129,1250,0.241,915,0.276,916,0.279
socioprofessionalCategoriesUnemployedOrNotWorking,93862,0.023,33430,0.044,34528,0.042,9486,0.085,9175,0.086,7243,0.099
