attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146613,1.0,28336,6.8,39580,5.2,14828,9.5,15945,8.7,47924,4.5
sexMale,70195,3.5,12064,11.3,18865,8.1,6793,14.7,8445,12.3,24027,7.1
sexFemale,76418,3.1,16272,9.1,20716,7.7,8034,12.9,7500,13.0,23897,6.9
age25_44,60179,3.9,8979,13.3,11943,10.7,6115,15.6,4914,16.4,28228,6.4
age45_64,50606,4.4,10111,12.1,13957,9.6,4530,17.6,6718,13.9,15289,9.0
age65+,35828,5.3,9246,11.8,13680,9.3,4182,17.8,4313,17.0,4407,16.4
citizenSwiss,93173,2.4,12887,10.1,31700,5.8,10573,11.1,12660,9.7,25354,6.5
citizenUE28_AELE,34861,5.9,6728,15.2,5063,17.1,2871,23.3,2500,23.7,17700,8.6
citizenOtherEuropeanCountries,10189,12.2,5909,16.3,1961,28.5,835,45.0,489,56.4,994,37.7
citizenOtherWorldwideCountries,8390,13.9,2813,25.2,856,44.8,548,56.9,297,75.2,3876,19.9
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,67129,3.4,7067,13.9,24671,6.8,7321,13.5,9927,11.1,18144,7.9
migratoryBackgroundSwissWith,25041,6.7,5492,15.7,6690,14.0,3171,20.6,2665,21.8,7022,13.3
migratoryBackgroundFirstGeneration,50748,4.6,14703,10.1,6789,14.8,4009,19.8,3074,21.6,22173,7.6
migratoryBackgroundSecondGenerationAndMore,2598,25.4,709,50.6,1091,39.2,NaN,NaN,211,87.6,397,62.0
migratoryBackgroundUnknown,1098,36.1,366,61.3,339,65.2,NaN,NaN,NaN,NaN,188,86.5
labourMarketEmployedPersons,86492,2.8,10275,12.2,19420,8.0,8136,13.0,10365,11.0,38296,5.2
labourMarketUnemployedPersons,6221,15.8,1694,32.1,1798,29.3,637,50.5,583,50.3,1508,31.6
labourMarketPersonsWithoutProfessionalActivity,53900,4.2,16367,9.0,18362,8.1,6055,15.2,4997,16.0,8120,12.7
socioprofessionalCategoriesExecutives,3569,19.4,427,62.1,658,45.8,277,74.0,491,50.1,1715,27.4
socioprofessionalCategoriesLiberalAndSimilar,2616,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2616,22.5
socioprofessionalCategoriesOtherSelfEmployed,5613,15.7,597,52.8,2263,24.9,886,39.7,1364,31.4,504,54.1
socioprofessionalCategoriesIntellectualAndManagerial,26397,6.5,211,87.1,310,68.8,177,87.2,451,53.7,25249,6.7
socioprofessionalCategoriesIntermediate,21563,7.5,1248,36.4,3563,19.6,2256,24.4,7924,12.7,6572,14.5
socioprofessionalCategoriesSkilledNonManuals,13156,9.9,NaN,NaN,9409,11.8,3585,20.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3135,21.6,NaN,NaN,2274,25.1,739,46.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,6430,15.5,6430,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,286,73.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3728,19.9,1000,40.1,823,40.4,215,79.1,NaN,NaN,1555,31.6
socioprofessionalCategoriesUnemployedOrNotWorking,60121,3.9,18061,8.6,20160,7.8,6691,14.5,5580,15.2,9628,11.7
