attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146783,1.0,26817,6.8,38008,5.2,16131,9.0,15642,8.7,50184,4.3
sexMale,70374,3.4,10653,11.4,18722,8.0,6860,14.5,7668,12.8,26470,6.7
sexFemale,76409,3.1,16163,9.0,19287,7.8,9271,11.8,7974,12.4,23714,6.9
age25_44,60352,4.0,7195,14.8,11017,11.3,6733,15.2,5374,16.0,30032,6.3
age45_64,50634,4.2,9938,11.7,13162,9.5,5351,15.4,7193,12.9,14989,8.6
age65+,35797,5.2,9683,11.4,13829,9.1,4047,17.7,3075,19.8,5163,15.0
citizenSwiss,92861,2.4,12681,9.9,30373,5.8,10378,11.0,12392,9.7,27037,6.3
citizenUE28_AELE,35249,5.7,6075,15.2,4948,16.7,3608,20.1,2485,23.4,18133,8.4
citizenOtherEuropeanCountries,10064,12.9,5352,17.8,1852,30.6,1289,38.2,361,69.9,1209,38.8
citizenOtherWorldwideCountries,8609,13.0,2709,23.3,835,45.3,856,43.3,404,62.9,3805,19.4
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,65686,3.4,7177,13.4,22789,6.9,7099,13.5,9209,11.3,19412,7.7
migratoryBackgroundSwissWith,26298,6.4,5325,15.6,7149,13.3,3166,20.2,3183,20.1,7475,12.8
migratoryBackgroundFirstGeneration,51576,4.5,13546,10.3,6655,14.9,5359,16.9,3092,21.4,22924,7.4
migratoryBackgroundSecondGenerationAndMore,2260,26.3,589,51.3,938,40.2,350,75.9,NaN,NaN,223,73.9
migratoryBackgroundUnknown,963,37.6,179,86.5,478,51.9,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,88677,2.7,9394,12.1,19439,7.9,9281,12.2,10786,10.6,39777,5.1
labourMarketUnemployedPersons,5625,16.4,1570,32.5,1009,38.9,441,59.5,561,52.8,2044,26.9
labourMarketPersonsWithoutProfessionalActivity,52481,4.2,15853,9.1,17560,8.1,6410,14.3,4295,17.2,8363,12.5
socioprofessionalCategoriesExecutives,3955,17.8,234,80.2,709,44.0,240,80.6,587,45.7,2186,23.4
socioprofessionalCategoriesLiberalAndSimilar,2837,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2837,21.0
socioprofessionalCategoriesOtherSelfEmployed,5785,14.9,524,50.0,2033,25.2,726,42.4,1598,28.9,903,39.1
socioprofessionalCategoriesIntellectualAndManagerial,27202,6.4,NaN,NaN,275,65.1,174,87.6,699,41.3,25928,6.6
socioprofessionalCategoriesIntermediate,21007,7.6,1222,34.5,2909,21.3,2531,24.0,7713,12.7,6632,14.6
socioprofessionalCategoriesSkilledNonManuals,13894,9.6,NaN,NaN,9485,11.7,4284,18.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,4374,18.1,241,73.2,3361,20.5,772,45.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5936,15.5,5936,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,220,87.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3466,20.5,987,39.6,542,50.4,504,54.3,189,79.2,1244,34.6
socioprofessionalCategoriesUnemployedOrNotWorking,58106,3.9,17422,8.7,18569,7.9,6851,13.9,4856,16.3,10408,11.3
