attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1819,0.0,0.4143,0.0,0.0978,0.0,0.1528,0.0,0.1533,0.0
sexMale,1.0,0.0,0.1345,0.0,0.4173,0.0,0.0706,0.001,0.2029,0.0,0.1746,0.0
sexFemale,1.0,0.0,0.2266,0.0,0.4114,0.0,0.1234,0.0,0.1054,0.001,0.1332,0.0
age25_44,1.0,0.0,0.1199,0.001,0.3686,0.0,0.1033,0.001,0.1667,0.001,0.2414,0.0
age45_64,1.0,0.0,0.1601,0.0,0.4439,0.0,0.093,0.001,0.1705,0.0,0.1325,0.001
age65+,1.0,0.0,0.2981,0.0,0.4326,0.0,0.0973,0.001,0.1077,0.001,0.0644,0.001
citizenSwiss,1.0,0.0,0.1485,0.0,0.4507,0.0,0.096,0.0,0.1649,0.0,0.1399,0.0
citizenUE28_AELE,1.0,0.0,0.2631,0.001,0.249,0.001,0.1123,0.001,0.1081,0.001,0.2676,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.5733,0.001,0.1728,0.002,0.1038,0.003,0.0552,0.004,0.0949,0.003
citizenOtherWorldwideCountries,1.0,0.001,0.5158,0.001,0.1473,0.002,0.094,0.003,0.0448,0.004,0.198,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1357,0.0,0.4671,0.0,0.093,0.0,0.1703,0.0,0.134,0.0
migratoryBackgroundSwissWith,1.0,0.0,0.2569,0.001,0.3079,0.001,0.1213,0.001,0.1194,0.001,0.1945,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.3768,0.001,0.1949,0.001,0.1095,0.001,0.0824,0.001,0.2363,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.1473,0.003,0.5179,0.002,0.0896,0.004,0.1506,0.003,0.0946,0.004
migratoryBackgroundUnknown,1.0,0.002,0.308,0.003,0.3867,0.003,0.0937,0.006,0.1179,0.005,0.0939,0.005
labourMarketEmployedPersons,1.0,0.0,0.1109,0.0,0.4128,0.0,0.0943,0.0,0.1852,0.0,0.1967,0.0
labourMarketUnemployedPersons,1.0,0.001,0.238,0.002,0.3552,0.001,0.142,0.002,0.1041,0.002,0.1606,0.002
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.3116,0.0,0.4216,0.0,0.1008,0.001,0.0953,0.001,0.0707,0.001
socioprofessionalCategoriesENaNecutives,1.0,0.001,0.0837,0.003,0.2629,0.002,0.0798,0.003,0.2969,0.002,0.2768,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.001
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.0941,0.002,0.489,0.001,0.0797,0.002,0.2945,0.001,0.0427,0.003
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.0,0.0056,0.006,0.0452,0.002,0.015,0.003,0.0666,0.002,0.8676,0.0
socioprofessionalCategoriesIntermediate,1.0,0.0,0.0418,0.001,0.2674,0.001,0.0966,0.001,0.4796,0.0,0.1145,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.0075,0.004,0.8203,0.0,0.1722,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0353,0.003,0.8533,0.001,0.1113,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.003,0.2476,0.006,0.4345,0.005,0.1821,0.007,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.001,0.3124,0.001,0.3573,0.001,0.1266,0.002,0.0854,0.002,0.1183,0.002
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.3063,0.0,0.4168,0.0,0.1038,0.001,0.0959,0.001,0.0772,0.001
