attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27702,2.4,5584,13.7,12121,8.0,2290,22.9,4780,14.7,2928,19.6
sexMale,14095,7.3,2186,24.2,5999,13.4,886,39.5,3447,17.9,1577,27.5
sexFemale,13607,7.0,3398,17.8,6122,12.4,1404,28.6,1332,29.2,1351,29.3
age25_44,9616,10.0,966,37.9,4376,16.4,856,40.4,1830,25.6,1588,28.0
age45_64,11198,8.0,2162,22.5,4877,14.0,799,37.5,2157,22.1,1203,30.0
age65+,6888,12.1,2455,21.9,2869,20.2,634,44.0,792,40.7,NaN,NaN
citizenSwiss,23438,3.6,4264,15.8,10931,8.6,1484,27.9,4419,15.3,2341,22.1
citizenUE28_AELE,3073,20.0,804,40.5,888,38.7,661,46.2,280,68.7,440,51.9
citizenOtherEuropeanCountries,842,40.2,428,55.9,263,73.7,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,349,64.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,21745,4.1,3973,16.5,10240,9.0,1335,29.6,4295,15.6,1903,24.8
migratoryBackgroundSwissWith,1664,26.2,291,64.3,691,42.2,NaN,NaN,NaN,NaN,438,51.4
migratoryBackgroundFirstGeneration,4104,17.2,1254,32.6,1163,34.1,740,43.6,361,61.4,587,45.6
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18487,5.2,2717,20.7,8012,10.7,1554,28.2,3870,16.5,2334,21.9
labourMarketUnemployedPersons,178,86.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,9037,10.1,2867,20.1,3998,16.7,705,41.8,910,37.5,558,48.2
socioprofessionalCategoriesExecutives,946,34.9,NaN,NaN,318,61.1,NaN,NaN,436,51.5,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,179,78.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179,78.7
socioprofessionalCategoriesOtherSelfEmployed,2179,22.7,297,64.4,1008,33.7,164,86.3,711,40.9,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1976,23.9,NaN,NaN,NaN,NaN,NaN,NaN,209,73.0,1672,26.3
socioprofessionalCategoriesIntermediate,5226,14.1,279,74.7,1556,27.6,631,43.0,2409,21.5,352,58.4
socioprofessionalCategoriesSkilledNonManuals,3322,18.0,NaN,NaN,2784,19.7,479,52.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2257,23.5,NaN,NaN,1869,25.6,247,79.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1550,27.5,1550,27.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,776,40.2,293,64.4,379,58.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9215,10.0,2867,20.1,4109,16.5,735,40.8,910,37.5,593,46.7
