attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26914,2.6,6100,12.9,11411,8.2,2140,23.0,4507,15.3,2755,20.3
sexMale,13606,7.5,2500,22.3,5527,13.8,797,39.9,3217,18.9,1565,28.2
sexFemale,13308,6.9,3600,17.1,5884,12.5,1343,28.8,1291,29.2,1190,30.8
age25_44,9581,9.4,1391,29.7,3936,16.2,720,41.0,2057,23.7,1477,28.3
age45_64,11061,8.4,2026,23.8,5292,13.7,860,36.7,1886,24.6,998,34.8
age65+,6272,12.7,2683,20.7,2183,23.2,561,46.5,565,47.9,281,68.1
citizenSwiss,22792,3.7,4704,14.9,10521,8.6,1614,26.4,4126,16.1,1827,25.1
citizenUE28_AELE,2733,20.9,696,42.9,674,44.0,344,60.9,303,64.2,716,41.9
citizenOtherEuropeanCountries,791,41.9,487,53.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,598,46.6,214,78.7,NaN,NaN,NaN,NaN,NaN,NaN,176,86.8
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,20841,4.4,4323,15.6,9701,9.2,1296,29.6,3828,16.8,1694,26.1
migratoryBackgroundSwissWith,1919,24.2,380,55.4,789,38.2,318,60.8,299,64.3,NaN,NaN
migratoryBackgroundFirstGeneration,3880,17.4,1297,31.7,817,39.9,488,51.5,381,58.4,897,37.6
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,274,68.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,17872,5.4,2530,21.5,8089,10.5,1254,30.4,3823,16.8,2176,23.0
labourMarketUnemployedPersons,586,46.7,NaN,NaN,204,78.8,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,8456,10.3,3444,17.9,3119,18.8,841,37.5,611,45.2,441,53.3
socioprofessionalCategoriesExecutives,713,41.8,NaN,NaN,169,86.3,NaN,NaN,227,72.7,210,78.7
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,1654,26.4,195,78.6,790,38.2,164,86.2,472,51.3,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1914,24.4,NaN,NaN,166,86.8,NaN,NaN,326,60.8,1422,28.5
socioprofessionalCategoriesIntermediate,5223,14.0,269,68.1,1568,27.2,310,60.8,2666,20.5,410,55.8
socioprofessionalCategoriesSkilledNonManuals,3557,17.0,NaN,NaN,3114,18.3,443,51.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2229,22.8,NaN,NaN,1957,24.4,171,86.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1471,29.0,1471,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,976,34.8,388,55.6,291,64.2,166,86.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9042,9.9,3570,17.6,3323,18.1,885,36.8,685,42.8,579,46.5
