attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27502,2.4,6127,12.6,11486,8.0,2061,23.4,4489,14.8,3338,17.8
sexMale,14081,7.0,1900,25.0,6045,12.7,790,40.1,3271,17.8,2075,23.5
sexFemale,13421,6.9,4227,15.6,5441,13.1,1271,29.3,1218,29.7,1263,29.0
age25_44,9567,9.3,986,35.6,3976,16.2,845,37.9,1979,23.3,1781,24.8
age45_64,11267,8.3,2484,21.7,5134,13.8,741,39.9,1858,24.0,1050,33.4
age65+,6668,11.5,2657,19.6,2377,20.7,475,48.0,652,41.9,507,48.1
citizenSwiss,23333,3.5,4482,14.8,10546,8.5,1548,26.5,4177,15.3,2581,20.0
citizenUE28_AELE,2990,20.2,1010,35.5,723,41.9,363,60.9,241,73.4,652,45.6
citizenOtherEuropeanCountries,709,45.3,439,58.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,470,51.3,196,78.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,21698,4.0,4146,15.5,9853,8.9,1394,28.0,3963,15.8,2341,21.1
migratoryBackgroundSwissWith,1521,26.7,309,60.8,605,43.0,154,86.2,214,72.9,240,68.1
migratoryBackgroundFirstGeneration,3913,17.5,1573,28.6,941,36.9,406,58.1,272,68.4,721,43.2
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,293,64.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18022,5.3,2572,21.3,8009,10.5,1244,30.5,3620,16.7,2576,20.5
labourMarketUnemployedPersons,554,46.9,NaN,NaN,168,86.2,NaN,NaN,141,88.0,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,8926,9.6,3522,17.1,3309,17.4,671,41.0,728,39.9,695,41.1
socioprofessionalCategoriesExecutives,819,36.7,NaN,NaN,246,68.0,NaN,NaN,270,64.2,212,72.9
socioprofessionalCategoriesLiberalAndSimilar,303,64.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,303,64.9
socioprofessionalCategoriesOtherSelfEmployed,1689,25.6,192,78.7,808,37.5,NaN,NaN,626,42.8,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2085,22.6,NaN,NaN,147,86.3,NaN,NaN,273,64.1,1635,25.8
socioprofessionalCategoriesIntermediate,4840,14.2,332,61.1,1439,27.9,320,58.1,2451,20.6,297,64.3
socioprofessionalCategoriesSkilledNonManuals,3842,16.4,NaN,NaN,3420,17.4,422,53.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2079,23.6,NaN,NaN,1730,25.9,349,61.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1599,27.6,1599,27.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,767,39.0,420,53.3,221,72.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9480,9.2,3554,17.0,3477,17.0,818,37.7,869,36.2,762,39.2
