attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.146,0.001,0.3277,0.0,0.086,0.001,0.1788,0.001,0.2615,0.0
sexMale,1.0,0.0,0.1103,0.001,0.293,0.001,0.0704,0.001,0.2305,0.001,0.2957,0.001
sexFemale,1.0,0.0,0.1824,0.001,0.3631,0.001,0.1019,0.001,0.1259,0.001,0.2267,0.001
age25_44,1.0,0.0,0.0963,0.001,0.2706,0.001,0.0858,0.001,0.1696,0.001,0.3778,0.001
age45_64,1.0,0.0,0.1383,0.001,0.3419,0.001,0.0843,0.001,0.2019,0.001,0.2336,0.001
age65+,1.0,0.0,0.2501,0.001,0.4031,0.001,0.0898,0.002,0.1512,0.001,0.1057,0.002
citizenSwiss,1.0,0.0,0.116,0.001,0.3919,0.0,0.0863,0.001,0.2107,0.001,0.195,0.001
citizenUE28_AELE,1.0,0.001,0.1712,0.001,0.1526,0.002,0.0828,0.002,0.1033,0.002,0.4902,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.4001,0.002,0.1995,0.003,0.12,0.004,0.0667,0.005,0.2135,0.003
citizenOtherWorldwideCountries,1.0,0.001,0.2793,0.003,0.1035,0.005,0.0485,0.006,0.074,0.005,0.4948,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1024,0.001,0.4104,0.0,0.0793,0.001,0.219,0.001,0.1888,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.1761,0.002,0.3084,0.001,0.1176,0.002,0.1698,0.002,0.228,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.2321,0.001,0.139,0.001,0.0856,0.002,0.0876,0.002,0.4557,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.002,0.1158,0.007,0.4787,0.004,NaN,NaN,0.2045,0.006,0.121,0.007
migratoryBackgroundUnknown,1.0,0.004,0.2477,0.009,0.2477,0.009,NaN,NaN,0.2569,0.009,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1025,0.001,0.3029,0.001,0.0783,0.001,0.205,0.001,0.3113,0.001
labourMarketUnemployedPersons,1.0,0.002,0.1407,0.004,0.3125,0.003,0.0913,0.005,0.113,0.005,0.3422,0.003
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.242,0.001,0.3835,0.001,0.1026,0.001,0.1273,0.001,0.1446,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0626,0.005,0.1841,0.003,0.0351,0.007,0.1867,0.003,0.5314,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.002
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.1123,0.003,0.4278,0.002,0.0928,0.004,0.3288,0.002,0.0383,0.006
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.033,0.004,0.0121,0.006,0.0779,0.002,0.8724,0.001
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0345,0.003,0.2013,0.001,0.0839,0.002,0.4986,0.001,0.1817,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.8105,0.001,0.1832,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.049,0.006,0.8402,0.001,0.1109,0.004,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.3547,0.003,0.2716,0.003,0.1336,0.004,0.1467,0.004,0.0929,0.005
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2335,0.001,0.3775,0.001,0.1016,0.001,0.1261,0.001,0.1613,0.001
