attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1247,0.001,0.3154,0.0,0.1008,0.001,0.1659,0.001,0.2932,0.0
sexMale,1.0,0.0,0.0892,0.001,0.2968,0.001,0.0776,0.001,0.2056,0.001,0.3308,0.001
sexFemale,1.0,0.0,0.1611,0.001,0.3345,0.001,0.1246,0.001,0.1252,0.001,0.2546,0.001
age25_44,1.0,0.0,0.0715,0.002,0.2549,0.001,0.1044,0.001,0.1496,0.001,0.4197,0.001
age45_64,1.0,0.0,0.1139,0.001,0.3317,0.001,0.0893,0.001,0.187,0.001,0.2781,0.001
age65+,1.0,0.0,0.2336,0.001,0.3867,0.001,0.1161,0.002,0.1543,0.001,0.1092,0.002
citizenSwiss,1.0,0.0,0.1013,0.001,0.3836,0.0,0.0994,0.001,0.2001,0.001,0.2155,0.001
citizenUE28_AELE,1.0,0.001,0.1252,0.002,0.1372,0.002,0.1047,0.002,0.0922,0.002,0.5407,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.3746,0.002,0.2013,0.003,0.1148,0.004,0.0551,0.006,0.2542,0.003
citizenOtherWorldwideCountries,1.0,0.001,0.2529,0.003,0.0684,0.005,0.0907,0.005,0.0294,0.008,0.5585,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.0914,0.001,0.3948,0.0,0.0939,0.001,0.216,0.001,0.2039,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.1351,0.002,0.3363,0.001,0.1225,0.002,0.1435,0.002,0.2626,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.19,0.001,0.1252,0.001,0.1037,0.002,0.0719,0.002,0.5092,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.003,NaN,NaN,0.5127,0.004,0.1251,0.008,0.2248,0.006,NaN,NaN
migratoryBackgroundUnknown,1.0,0.005,0.303,0.009,0.6288,0.006,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.0768,0.001,0.2957,0.001,0.0941,0.001,0.1859,0.001,0.3475,0.0
labourMarketUnemployedPersons,1.0,0.002,0.0469,0.008,0.2924,0.003,0.1073,0.005,0.1121,0.005,0.4414,0.002
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.2318,0.001,0.3587,0.001,0.1145,0.001,0.128,0.001,0.1671,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0487,0.005,0.134,0.003,0.0561,0.005,0.2161,0.003,0.5452,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.002
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.0796,0.004,0.4168,0.002,0.118,0.003,0.3139,0.002,0.0718,0.004
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.0208,0.005,0.016,0.005,0.045,0.003,0.9148,0.001
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0308,0.004,0.1859,0.001,0.1007,0.002,0.4699,0.001,0.2127,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.7857,0.001,0.2099,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0312,0.007,0.8248,0.001,0.1437,0.004,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.2631,0.004,0.3162,0.003,0.1279,0.006,0.1081,0.006,0.1847,0.005
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2184,0.001,0.3539,0.001,0.114,0.001,0.1268,0.001,0.187,0.001
