attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.009,0.132,0.067,0.3198,0.037,0.0953,0.079,0.1747,0.055,0.2781,0.043
sexMale,1.0,0.027,0.0952,0.117,0.296,0.061,0.0721,0.135,0.2118,0.073,0.3249,0.059
sexFemale,1.0,0.027,0.1697,0.084,0.3442,0.055,0.1191,0.101,0.1367,0.093,0.2302,0.073
age25_44,1.0,0.036,0.0751,0.161,0.2604,0.08,0.0932,0.14,0.1746,0.097,0.3967,0.064
age45_64,1.0,0.031,0.1206,0.115,0.3248,0.064,0.0942,0.127,0.1962,0.084,0.2642,0.073
age65+,1.0,0.047,0.2512,0.102,0.4129,0.078,0.1011,0.162,0.1348,0.14,0.1,0.165
citizenSwiss,1.0,0.017,0.1091,0.084,0.3909,0.04,0.095,0.091,0.2075,0.059,0.1975,0.061
citizenUE28_AELE,1.0,0.055,0.1386,0.161,0.1384,0.159,0.1022,0.188,0.1064,0.179,0.5143,0.08
citizenOtherEuropeanCountries,1.0,0.129,0.3654,0.215,0.1973,0.29,0.1096,0.419,0.0634,0.511,0.2642,0.251
citizenOtherWorldwideCountries,1.0,0.14,0.2543,0.283,0.036,0.781,0.0462,0.681,0.0294,0.853,0.6337,0.176
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.022,0.1014,0.097,0.4118,0.044,0.0903,0.104,0.2133,0.065,0.1832,0.071
migratoryBackgroundSwissWith,1.0,0.066,0.1459,0.181,0.2922,0.127,0.1156,0.204,0.1797,0.163,0.2666,0.134
migratoryBackgroundFirstGeneration,1.0,0.047,0.1946,0.118,0.119,0.15,0.0936,0.173,0.0867,0.172,0.5061,0.069
migratoryBackgroundSecondGenerationAndMore,1.0,0.229,0.1206,0.676,0.4567,0.337,0.136,0.637,0.1441,0.603,0.1425,0.605
migratoryBackgroundUnknown,1.0,0.389,NaN,NaN,0.3622,0.634,NaN,NaN,0.2092,0.851,NaN,NaN
labourMarketEmployedPersons,1.0,0.02,0.078,0.114,0.3025,0.051,0.0845,0.106,0.2044,0.064,0.3307,0.049
labourMarketUnemployedPersons,1.0,0.16,0.1227,0.482,0.2657,0.311,NaN,NaN,0.1938,0.354,0.3867,0.26
labourMarketPersonsWithoutProfessionalActivity,1.0,0.038,0.2462,0.087,0.3609,0.069,0.1236,0.126,0.1108,0.13,0.1585,0.115
socioprofessionalCategoriesExecutives,1.0,0.115,0.029,0.729,0.1227,0.332,0.0374,0.601,0.2729,0.223,0.5379,0.157
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.169
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.102,0.0526,0.466,0.4328,0.157,0.1118,0.313,0.3151,0.183,0.0876,0.364
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.063,NaN,NaN,0.0273,0.397,0.0111,0.634,0.0506,0.286,0.9072,0.067
socioprofessionalCategoriesIntermediate,1.0,0.054,0.025,0.382,0.194,0.132,0.0846,0.2,0.5201,0.078,0.1762,0.142
socioprofessionalCategoriesSkilledNonManuals,1.0,0.07,NaN,NaN,0.7871,0.079,0.2068,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.132,NaN,NaN,0.8645,0.142,0.1257,0.383,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.139,1.0,0.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.187,0.2868,0.362,0.3276,0.322,0.0869,0.635,0.1124,0.549,0.1863,0.437
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.036,0.2365,0.086,0.3534,0.067,0.1163,0.125,0.1174,0.122,0.1764,0.105
