attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,252883,0.8,66606,3.9,91174,3.1,25268,6.8,29779,6.1,40055,5.2
sexMale,124415,2.4,25274,6.8,50414,4.5,10032,11.1,18461,7.9,20235,7.6
sexFemale,128468,2.3,41333,5.2,40760,5.1,15237,8.8,11318,10.3,19821,7.7
age25_44,89357,3.3,14399,9.9,32427,6.0,9289,12.0,11751,10.2,21491,7.6
age45_64,97604,2.9,25304,6.7,37632,5.3,9236,11.3,12938,9.5,12495,9.6
age65+,65922,3.7,26904,6.3,21115,7.2,6743,13.1,5090,15.0,6070,13.7
citizenSwiss,197660,1.4,42025,5.0,80392,3.3,19797,7.6,25839,6.5,29607,6.1
citizenUE28_AELE,45225,5.1,19223,8.2,8748,12.3,4742,17.1,3656,19.4,8856,12.2
citizenOtherEuropeanCountries,5097,16.5,2905,21.8,1205,34.4,376,62.6,NaN,NaN,503,53.9
citizenOtherWorldwideCountries,4828,17.2,2413,24.7,829,42.1,353,62.4,176,88.0,1056,36.2
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,169161,1.7,33980,5.6,71978,3.6,16300,8.4,22462,7.0,24442,6.8
migratoryBackgroundSwissWith,27651,6.3,7649,12.5,8032,12.2,3429,18.8,3377,18.9,5165,15.3
migratoryBackgroundFirstGeneration,51391,4.7,23762,7.3,8810,12.3,5155,16.3,3601,19.6,10062,11.5
migratoryBackgroundSecondGenerationAndMore,3631,19.6,737,43.7,1922,27.0,317,69.1,270,68.6,386,59.2
migratoryBackgroundUnknown,1049,35.1,479,52.1,432,54.5,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,153238,2.0,28077,6.5,58968,4.1,14625,9.2,22191,7.2,29377,6.2
labourMarketUnemployedPersons,7384,13.7,2519,24.1,2335,24.5,675,44.8,581,48.5,1274,32.5
labourMarketPersonsWithoutProfessionalActivity,92261,3.0,36010,5.5,29871,6.0,9968,10.9,7007,13.0,9405,11.3
socioprofessionalCategoriesExecutives,7876,12.4,744,41.6,2494,22.3,660,43.3,1667,27.0,2310,22.8
socioprofessionalCategoriesLiberalAndSimilar,3139,19.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3139,19.6
socioprofessionalCategoriesOtherSelfEmployed,13665,9.4,1917,25.7,6576,13.6,1536,28.8,2908,20.7,728,41.7
socioprofessionalCategoriesIntellectualAndManagerial,20611,7.5,317,61.1,1237,31.3,443,53.7,1268,31.0,17345,8.2
socioprofessionalCategoriesIntermediate,41192,5.2,4275,17.4,11325,10.4,4223,17.0,16254,8.5,5114,16.2
socioprofessionalCategoriesSkilledNonManuals,31304,6.0,346,61.6,24885,6.8,6073,14.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13227,9.6,939,36.6,10790,10.6,1498,30.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17909,8.4,17909,8.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,409,58.6,NaN,NaN,295,68.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3905,17.9,1515,28.6,1365,30.3,192,79.1,NaN,NaN,740,42.9
socioprofessionalCategoriesUnemployedOrNotWorking,99645,2.9,38529,5.3,32206,5.8,10643,10.6,7588,12.5,10679,10.6
