attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,248307,0.8,69764,3.7,87118,3.1,24139,6.9,29243,6.2,38042,5.4
sexMale,122032,2.5,26694,6.8,48295,4.7,9186,11.8,18013,8.1,19844,7.8
sexFemale,126275,2.3,43070,4.9,38823,5.2,14953,8.8,11230,10.2,18198,8.0
age25_44,88758,3.2,15529,9.2,30766,6.0,9152,11.7,11574,10.2,21737,7.4
age45_64,96261,2.9,27151,6.5,37313,5.3,9315,11.3,11671,10.0,10811,10.5
age65+,63288,3.9,27084,6.4,19040,7.8,5672,14.6,5998,14.3,5494,15.2
citizenSwiss,193426,1.4,45165,4.7,77194,3.4,18518,7.8,25340,6.6,27209,6.4
citizenUE28_AELE,45326,5.1,19998,8.0,8170,12.8,4248,17.8,3593,19.4,9318,11.9
citizenOtherEuropeanCountries,4799,17.3,2451,24.2,999,38.8,779,43.4,NaN,NaN,419,58.6
citizenOtherWorldwideCountries,4674,17.8,2109,26.8,756,44.5,595,50.3,NaN,NaN,1055,37.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,167611,1.7,36651,5.4,70298,3.6,15543,8.6,21977,7.2,23142,7.0
migratoryBackgroundSwissWith,25230,6.6,8284,11.9,6635,13.4,2943,20.1,3364,18.9,4003,17.3
migratoryBackgroundFirstGeneration,50988,4.8,23695,7.3,7990,13.0,5394,15.9,3377,20.1,10532,11.3
migratoryBackgroundSecondGenerationAndMore,3553,19.7,603,48.7,1895,26.9,228,79.0,526,50.5,300,68.6
migratoryBackgroundUnknown,924,37.4,530,50.3,299,64.5,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,152698,2.0,30579,6.2,57466,4.1,14720,9.0,21693,7.3,28241,6.3
labourMarketUnemployedPersons,7533,13.1,2787,22.0,2080,24.5,608,46.0,675,43.3,1383,31.2
labourMarketPersonsWithoutProfessionalActivity,88076,3.1,36399,5.4,27572,6.4,8811,11.6,6876,13.3,8418,12.2
socioprofessionalCategoriesExecutives,6330,13.8,549,48.4,1919,25.2,311,64.6,2030,24.3,1522,28.1
socioprofessionalCategoriesLiberalAndSimilar,3063,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3063,20.0
socioprofessionalCategoriesOtherSelfEmployed,13396,9.4,2521,22.4,6057,14.1,1382,29.9,2647,21.6,789,40.3
socioprofessionalCategoriesIntellectualAndManagerial,19890,7.7,286,68.7,968,35.2,459,51.6,1132,32.6,17045,8.3
socioprofessionalCategoriesIntermediate,38511,5.3,3901,18.2,10620,10.6,4169,17.2,15133,8.8,4687,16.4
socioprofessionalCategoriesSkilledNonManuals,31478,5.9,461,51.6,24701,6.7,6316,14.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12524,9.9,1136,34.3,10293,10.9,1095,35.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,18432,8.2,18432,8.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,449,53.9,NaN,NaN,231,73.0,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,8625,12.0,3176,20.0,2678,21.6,918,37.3,718,42.3,1135,33.6
socioprofessionalCategoriesUnemployedOrNotWorking,95609,2.9,39186,5.2,29652,6.1,9419,11.3,7551,12.7,9801,11.3
