attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,251086,0.8,69035,3.8,89135,3.1,24906,6.8,26937,6.4,41073,5.1
sexMale,123414,2.4,25272,7.0,51629,4.4,9275,11.6,16489,8.3,20749,7.5
sexFemale,127672,2.3,43763,5.0,37506,5.3,15630,8.6,10448,10.6,20324,7.6
age25_44,89163,3.2,15824,9.3,31012,6.1,9057,12.0,9625,11.2,23645,7.1
age45_64,97136,2.8,25875,6.6,38057,5.2,9701,10.9,11581,9.9,11922,9.8
age65+,64787,3.8,27336,6.4,20066,7.4,6148,13.9,5732,14.3,5506,14.8
citizenSwiss,195997,1.4,44274,4.8,78154,3.3,20524,7.4,22924,6.9,30121,6.0
citizenUE28_AELE,45317,5.1,19868,8.1,9578,11.8,3307,20.6,3455,19.4,9109,12.0
citizenOtherEuropeanCountries,4774,17.4,2594,23.8,793,42.7,463,56.1,344,64.7,581,50.3
citizenOtherWorldwideCountries,4955,17.6,2300,26.2,610,52.2,612,50.6,214,81.2,1219,35.0
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,168179,1.7,35987,5.4,69669,3.6,17096,8.2,20028,7.4,25399,6.6
migratoryBackgroundSwissWith,27202,6.3,8090,12.0,8226,11.9,3365,18.8,2867,20.2,4654,15.9
migratoryBackgroundFirstGeneration,50957,4.8,24031,7.4,8782,12.4,4141,18.6,3623,19.1,10381,11.3
migratoryBackgroundSecondGenerationAndMore,3813,18.7,610,47.1,2075,25.4,167,87.6,390,57.0,571,50.3
migratoryBackgroundUnknown,934,37.5,317,64.8,383,59.2,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,151800,2.0,29798,6.3,57901,4.1,13931,9.2,19320,7.6,30850,6.0
labourMarketUnemployedPersons,7062,13.8,2460,24.1,2045,25.8,921,38.1,458,52.4,1178,34.0
labourMarketPersonsWithoutProfessionalActivity,92224,3.0,36777,5.5,29189,6.1,10055,10.9,7159,12.9,9045,11.7
socioprofessionalCategoriesExecutives,7260,12.7,564,47.2,1653,26.7,900,37.5,1918,24.8,2225,22.9
socioprofessionalCategoriesLiberalAndSimilar,3165,19.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3165,19.4
socioprofessionalCategoriesOtherSelfEmployed,13614,9.3,2098,24.8,6421,13.7,1478,28.8,2629,21.4,988,36.2
socioprofessionalCategoriesIntellectualAndManagerial,21847,7.2,450,54.4,896,36.5,254,68.5,1268,30.0,18979,7.8
socioprofessionalCategoriesIntermediate,35839,5.5,3774,18.4,10909,10.4,3357,18.8,13078,9.4,4720,16.5
socioprofessionalCategoriesSkilledNonManuals,30753,6.0,244,74.2,24469,6.8,6040,14.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13726,9.4,692,43.3,11730,10.2,1304,32.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,20174,7.8,20174,7.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,387,58.3,NaN,NaN,208,79.0,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5036,15.7,1730,27.2,1615,27.3,492,50.0,427,53.7,772,41.4
socioprofessionalCategoriesUnemployedOrNotWorking,99286,2.9,39236,5.3,31234,5.9,10975,10.5,7617,12.5,10224,11.1
