attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.025,0.252,0.124,0.4236,0.083,0.075,0.242,0.1579,0.155,0.0914,0.213
sexMale,1.0,0.073,0.163,0.238,0.4753,0.125,0.0484,0.44,0.2028,0.201,0.1104,0.282
sexFemale,1.0,0.073,0.3412,0.157,0.3717,0.145,0.1016,0.296,0.113,0.27,0.0724,0.343
age25_44,1.0,0.095,0.1088,0.351,0.4718,0.156,0.0869,0.383,0.1942,0.246,0.1383,0.301
age45_64,1.0,0.087,0.2437,0.213,0.4462,0.148,0.0666,0.418,0.1648,0.253,0.0786,0.375
age65+,1.0,0.123,0.4485,0.197,0.328,0.233,0.0722,0.513,0.101,0.428,0.0503,0.608
citizenSwiss,1.0,0.035,0.2277,0.143,0.4526,0.088,0.0696,0.27,0.1647,0.164,0.0854,0.238
citizenUE28_AELE,1.0,0.205,0.3873,0.35,0.2242,0.441,0.1401,0.582,0.1347,0.561,0.1132,0.609
citizenOtherEuropeanCountries,1.0,0.557,0.5647,0.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.042,0.2165,0.156,0.4616,0.092,0.0665,0.289,0.1688,0.17,0.0866,0.247
migratoryBackgroundSwissWith,1.0,0.258,0.3594,0.44,0.3494,0.452,0.1122,0.787,0.1245,0.728,NaN,NaN
migratoryBackgroundFirstGeneration,1.0,0.19,0.428,0.306,0.1978,0.442,0.119,0.582,0.1144,0.561,0.1411,0.518
migratoryBackgroundSecondGenerationAndMore,1.0,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.055,0.1518,0.21,0.4662,0.106,0.0685,0.317,0.2045,0.171,0.109,0.244
labourMarketUnemployedPersons,1.0,0.611,0.5359,0.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.101,0.4262,0.173,0.3538,0.189,0.0827,0.408,0.078,0.418,0.0593,0.481
socioprofessionalCategoriesExecutives,1.0,0.367,NaN,NaN,0.2261,0.787,NaN,NaN,0.3263,0.641,0.3287,0.642
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.866
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.251,0.2156,0.555,0.5244,0.354,0.0933,0.863,0.1481,0.644,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.276,NaN,NaN,NaN,NaN,NaN,NaN,0.1905,0.643,0.7684,0.317
socioprofessionalCategoriesIntermediate,1.0,0.142,0.0319,0.867,0.2964,0.281,0.0856,0.534,0.5397,0.201,0.0466,0.729
socioprofessionalCategoriesSkilledNonManuals,1.0,0.182,NaN,NaN,0.8719,0.196,0.1173,0.557,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.223,NaN,NaN,0.9281,0.232,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.27,1.0,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.429,0.3492,0.731,0.4518,0.644,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.098,0.4301,0.169,0.348,0.187,0.0866,0.39,0.0752,0.418,0.0602,0.467
