attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.027,0.2835,0.113,0.419,0.086,0.071,0.261,0.1417,0.174,0.0847,0.233
sexMale,1.0,0.074,0.2007,0.209,0.4313,0.135,0.0669,0.39,0.2065,0.205,0.0946,0.31
sexFemale,1.0,0.075,0.371,0.147,0.4061,0.141,0.0754,0.361,0.0734,0.36,0.0742,0.371
age25_44,1.0,0.103,0.1363,0.333,0.4551,0.166,0.0858,0.434,0.1946,0.261,0.1282,0.334
age45_64,1.0,0.094,0.2467,0.222,0.4613,0.154,0.0749,0.408,0.1471,0.288,0.07,0.429
age65+,1.0,0.109,0.5329,0.162,0.3077,0.217,0.0457,0.579,0.0641,0.496,0.0497,0.554
citizenSwiss,1.0,0.033,0.2662,0.121,0.4386,0.089,0.0613,0.285,0.1482,0.179,0.0856,0.24
citizenUE28_AELE,1.0,0.277,0.4207,0.429,0.2702,0.534,0.1641,0.731,0.096,0.872,NaN,NaN
citizenOtherEuropeanCountries,1.0,0.619,0.5257,0.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.038,0.26,0.127,0.4477,0.092,0.062,0.292,0.1545,0.181,0.0758,0.264
migratoryBackgroundSwissWith,1.0,0.304,0.3369,0.534,0.3029,0.556,NaN,NaN,NaN,NaN,0.2587,0.611
migratoryBackgroundFirstGeneration,1.0,0.26,0.4686,0.384,0.2216,0.557,0.1629,0.683,0.0846,0.872,NaN,NaN
migratoryBackgroundSecondGenerationAndMore,1.0,0.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.06,0.1533,0.218,0.4627,0.112,0.0815,0.311,0.1996,0.183,0.1029,0.268
labourMarketUnemployedPersons,1.0,0.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.095,0.5233,0.145,0.3379,0.184,0.0529,0.5,0.034,0.61,0.0519,0.502
socioprofessionalCategoriesExecutives,1.0,0.559,NaN,NaN,NaN,NaN,NaN,NaN,0.3941,0.862,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.683
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.246,NaN,NaN,0.5431,0.342,0.0847,0.862,0.2511,0.497,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7706,0.344
socioprofessionalCategoriesIntermediate,1.0,0.147,0.0415,0.787,0.3114,0.281,0.1087,0.501,0.4916,0.218,0.047,0.729
socioprofessionalCategoriesSkilledNonManuals,1.0,0.194,NaN,NaN,0.9199,0.203,0.0801,0.731,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.279,NaN,NaN,0.8391,0.303,0.1609,0.736,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.289,1.0,0.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.297,0.391,0.483,0.4758,0.441,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.093,0.5279,0.143,0.3371,0.182,0.0514,0.5,0.0331,0.61,0.0504,0.502
