attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,125891,0.008,33116,0.038,39560,0.033,14266,0.061,14950,0.058,23999,0.045
sexMale,60789,0.024,13785,0.065,20561,0.049,4800,0.111,9690,0.074,11953,0.067
sexFemale,65102,0.022,19332,0.052,18998,0.051,9466,0.076,5261,0.102,12046,0.067
age25_44,46048,0.031,8990,0.085,12746,0.066,5644,0.104,5158,0.104,13511,0.064
age45_64,48147,0.028,13164,0.065,16110,0.057,4998,0.106,6419,0.092,7456,0.085
age65+,31696,0.037,10962,0.069,10704,0.069,3624,0.122,3374,0.126,3033,0.132
citizenSwiss,93695,0.014,19409,0.051,33638,0.036,11353,0.068,12617,0.063,16679,0.055
citizenUE28_AELE,24935,0.046,9848,0.078,5102,0.110,2042,0.177,2022,0.173,5921,0.101
citizenOtherEuropeanCountries,2383,0.173,1302,0.235,358,0.451,363,0.450,88,0.859,271,0.512
citizenOtherWorldwideCountries,4852,0.124,2558,0.174,435,0.417,508,0.391,223,0.550,1128,0.253
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,71750,0.020,12843,0.064,27852,0.041,8708,0.079,10028,0.072,12319,0.064
migratoryBackgroundSwissWith,21192,0.048,6283,0.094,5473,0.100,2583,0.148,2542,0.147,4312,0.113
migratoryBackgroundFirstGeneration,29058,0.043,13163,0.069,4597,0.117,2523,0.163,1877,0.182,6898,0.095
migratoryBackgroundSecondGenerationAndMore,3047,0.144,508,0.362,1287,0.223,372,0.426,457,0.353,423,0.392
migratoryBackgroundUnknown,844,0.264,319,0.437,350,0.406,81,0.855,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,73982,0.020,13864,0.064,23345,0.046,7913,0.085,10350,0.071,18510,0.052
labourMarketUnemployedPersons,5382,0.109,1638,0.206,1507,0.206,766,0.291,422,0.381,1049,0.248
labourMarketPersonsWithoutProfessionalActivity,46526,0.029,17614,0.055,14707,0.059,5587,0.100,4178,0.114,4440,0.114
socioprofessionalCategoriesExecutives,3522,0.125,174,0.610,709,0.284,172,0.574,1171,0.217,1297,0.206
socioprofessionalCategoriesLiberalAndSimilar,1711,0.180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1711,0.180
socioprofessionalCategoriesOtherSelfEmployed,6363,0.094,971,0.252,3015,0.139,702,0.291,1263,0.212,411,0.381
socioprofessionalCategoriesIntellectualAndManagerial,12990,0.064,81,0.850,533,0.326,223,0.511,682,0.286,11471,0.068
socioprofessionalCategoriesIntermediate,17700,0.054,1328,0.217,4121,0.117,2018,0.167,7012,0.088,3220,0.137
socioprofessionalCategoriesSkilledNonManuals,13568,0.063,117,0.722,9769,0.075,3682,0.127,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,5591,0.102,278,0.464,4507,0.114,807,0.280,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,10036,0.076,10036,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,194,0.580,96,0.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2307,0.161,783,0.286,659,0.297,294,0.450,222,0.508,349,0.416
socioprofessionalCategoriesUnemployedOrNotWorking,51909,0.027,19252,0.053,16214,0.056,6353,0.094,4600,0.109,5489,0.103
