attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.005,0.2016,0.031,0.2615,0.026,0.2055,0.03,0.1197,0.041,0.2117,0.029
sexMale,1.0,0.017,0.1652,0.052,0.2694,0.039,0.1848,0.049,0.145,0.055,0.2356,0.042
sexFemale,1.0,0.015,0.2353,0.041,0.254,0.039,0.2248,0.042,0.0962,0.065,0.1896,0.046
age25_44,1.0,0.024,0.1092,0.086,0.2295,0.057,0.2,0.061,0.1184,0.079,0.3429,0.045
age45_64,1.0,0.019,0.1868,0.054,0.2753,0.043,0.2127,0.049,0.1327,0.063,0.1925,0.051
age65+,1.0,0.023,0.3178,0.047,0.2755,0.05,0.2015,0.059,0.1032,0.083,0.1021,0.083
citizenSwiss,1.0,0.011,0.1427,0.045,0.3188,0.028,0.1915,0.038,0.1451,0.044,0.2019,0.037
citizenUE28_AELE,1.0,0.028,0.3303,0.052,0.121,0.089,0.2539,0.06,0.0563,0.129,0.2385,0.062
citizenOtherEuropeanCountries,1.0,0.098,0.4576,0.148,0.1148,0.303,0.1738,0.239,0.0486,0.439,0.2052,0.211
citizenOtherWorldwideCountries,1.0,0.108,0.4274,0.168,0.088,0.376,0.166,0.268,0.0661,0.419,0.2525,0.21
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.016,0.1151,0.062,0.3512,0.033,0.1832,0.048,0.1517,0.053,0.1988,0.046
migratoryBackgroundSwissWith,1.0,0.028,0.2033,0.069,0.2461,0.063,0.2087,0.068,0.1295,0.087,0.2125,0.067
migratoryBackgroundFirstGeneration,1.0,0.026,0.3639,0.048,0.0919,0.098,0.2491,0.058,0.0471,0.135,0.248,0.058
migratoryBackgroundSecondGenerationAndMore,1.0,0.102,0.167,0.253,0.4086,0.16,0.1517,0.265,0.1611,0.255,0.1116,0.306
migratoryBackgroundUnknown,1.0,0.19,0.2109,0.416,0.3644,0.318,0.2091,0.416,0.1667,0.462,0.0484,0.85
labourMarketEmployedPersons,1.0,0.015,0.1137,0.06,0.2578,0.038,0.1999,0.044,0.1397,0.052,0.2889,0.035
labourMarketUnemployedPersons,1.0,0.078,0.253,0.158,0.2392,0.161,0.2154,0.169,0.0857,0.267,0.2068,0.172
labourMarketPersonsWithoutProfessionalActivity,1.0,0.018,0.3083,0.039,0.2682,0.042,0.2118,0.048,0.0974,0.072,0.1144,0.067
socioprofessionalCategoriesExecutives,1.0,0.102,0.0606,0.44,0.1285,0.287,0.1753,0.249,0.1426,0.271,0.4932,0.144
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.091
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.057,0.1326,0.161,0.3127,0.104,0.2892,0.108,0.2101,0.125,0.0554,0.246
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.044,0.0101,0.462,0.0566,0.193,0.066,0.179,0.0548,0.195,0.8125,0.049
socioprofessionalCategoriesIntermediate,1.0,0.039,0.0426,0.202,0.1576,0.103,0.2026,0.09,0.3871,0.064,0.21,0.089
socioprofessionalCategoriesSkilledNonManuals,1.0,0.044,0.0132,0.407,0.6264,0.056,0.3603,0.076,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.083,0.1206,0.242,0.5645,0.111,0.3149,0.151,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.079,1.0,0.079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.471,NaN,NaN,0.3003,0.856,NaN,NaN,NaN,NaN,0.3784,0.807
socioprofessionalCategoriesNotAttributable,1.0,0.158,0.2634,0.313,0.2902,0.294,0.1893,0.366,0.0787,0.549,0.1788,0.374
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.017,0.3036,0.038,0.2657,0.04,0.2121,0.046,0.0965,0.069,0.1221,0.062
