attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265360.0,0.005,0.2484,0.027,0.2638,0.026,0.1776,0.033,0.1238,0.041,0.1865,0.033
sexMale,127957.0,0.017,0.2017,0.047,0.2882,0.039,0.148,0.056,0.151,0.055,0.2111,0.046
sexFemale,137403.0,0.015,0.2919,0.036,0.2411,0.04,0.2051,0.044,0.0984,0.065,0.1636,0.051
age25_44,85857.0,0.023,0.1254,0.077,0.2317,0.055,0.1813,0.063,0.1507,0.069,0.3109,0.047
age45_64,104899.0,0.019,0.2219,0.049,0.2935,0.042,0.1961,0.052,0.1271,0.066,0.1614,0.058
age65+,74604.0,0.025,0.4271,0.041,0.259,0.054,0.1472,0.073,0.0881,0.094,0.0787,0.101
citizenSwiss,187559.0,0.011,0.1943,0.038,0.3155,0.029,0.1764,0.04,0.1406,0.046,0.1733,0.041
citizenUE28_AELE,65927.0,0.028,0.3611,0.05,0.1435,0.082,0.1838,0.072,0.0897,0.104,0.222,0.066
citizenOtherEuropeanCountries,6436.0,0.1,0.5232,0.138,0.1625,0.258,0.1332,0.278,0.0427,0.495,0.1384,0.27
citizenOtherWorldwideCountries,5417.0,0.111,0.4227,0.173,0.0602,0.45,0.1968,0.251,0.0534,0.477,0.2669,0.214
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,128713.0,0.016,0.1638,0.051,0.341,0.034,0.1816,0.049,0.1429,0.056,0.1708,0.051
migratoryBackgroundSwissWith,57810.0,0.029,0.2613,0.061,0.258,0.062,0.1654,0.078,0.1359,0.086,0.1793,0.075
migratoryBackgroundFirstGeneration,71640.0,0.027,0.3971,0.045,0.1165,0.087,0.1803,0.07,0.0779,0.107,0.2283,0.062
migratoryBackgroundSecondGenerationAndMore,5899.0,0.105,0.141,0.278,0.4152,0.164,0.1868,0.246,0.1488,0.275,0.1082,0.327
migratoryBackgroundUnknown,1298.0,0.218,0.3398,0.373,0.3005,0.397,0.1325,0.604,0.1071,0.675,0.1194,0.635
labourMarketEmployedPersons,146746.0,0.015,0.1423,0.053,0.2693,0.037,0.1788,0.047,0.1565,0.05,0.2532,0.039
labourMarketUnemployedPersons,9881.0,0.08,0.2682,0.156,0.2166,0.172,0.1983,0.181,0.0975,0.257,0.2195,0.173
labourMarketPersonsWithoutProfessionalActivity,108733.0,0.019,0.3897,0.035,0.2607,0.044,0.1741,0.055,0.082,0.081,0.0935,0.077
socioprofessionalCategoriesExecutives,7455.0,0.09,0.0985,0.294,0.2165,0.194,0.1284,0.254,0.2047,0.2,0.3518,0.152
socioprofessionalCategoriesLiberalAndSimilar,4574.0,0.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.115
socioprofessionalCategoriesOtherSelfEmployed,16107.0,0.06,0.1512,0.159,0.3133,0.109,0.2149,0.133,0.2249,0.13,0.0955,0.202
socioprofessionalCategoriesIntellectualAndManagerial,23102.0,0.05,0.015,0.427,0.0375,0.266,0.0411,0.259,0.0448,0.244,0.8616,0.054
socioprofessionalCategoriesIntermediate,36627.0,0.039,0.0606,0.167,0.1662,0.1,0.1519,0.105,0.4286,0.061,0.1926,0.095
socioprofessionalCategoriesSkilledNonManuals,30347.0,0.043,0.0062,0.575,0.6034,0.056,0.3904,0.071,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,7818.0,0.089,0.0817,0.313,0.7054,0.107,0.2128,0.196,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,11919.0,0.072,1.0,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,539.0,0.354,NaN,NaN,0.1929,0.777,0.3154,0.637,NaN,NaN,0.243,0.721
socioprofessionalCategoriesNotAttributable,8259.0,0.086,0.2809,0.164,0.2389,0.176,0.1964,0.196,0.1235,0.248,0.1604,0.218
socioprofessionalCategoriesUnemployedOrNotWorking,118614.0,0.018,0.3796,0.034,0.257,0.042,0.1761,0.052,0.0833,0.077,0.104,0.07
