attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.005,0.2285,0.029,0.2694,0.026,0.1824,0.033,0.1226,0.041,0.1971,0.031
sexMale,1.0,0.017,0.1864,0.05,0.2971,0.038,0.1519,0.056,0.146,0.055,0.2186,0.045
sexFemale,1.0,0.015,0.2675,0.038,0.2438,0.04,0.2107,0.043,0.1009,0.064,0.1771,0.048
age25_44,1.0,0.024,0.1148,0.085,0.2278,0.057,0.1863,0.064,0.1374,0.073,0.3337,0.046
age45_64,1.0,0.019,0.2072,0.052,0.2932,0.042,0.189,0.053,0.1351,0.063,0.1755,0.055
age65+,1.0,0.024,0.3778,0.043,0.2806,0.051,0.1689,0.066,0.0899,0.091,0.0828,0.096
citizenSwiss,1.0,0.011,0.1738,0.041,0.3171,0.028,0.1843,0.039,0.1411,0.045,0.1837,0.039
citizenUE28_AELE,1.0,0.028,0.347,0.051,0.151,0.079,0.186,0.071,0.0809,0.108,0.235,0.062
citizenOtherEuropeanCountries,1.0,0.106,0.4971,0.152,0.1973,0.238,0.1196,0.311,0.0558,0.45,0.1302,0.298
citizenOtherWorldwideCountries,1.0,0.115,0.4237,0.179,0.0919,0.384,0.1472,0.304,0.0507,0.511,0.2867,0.213
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.016,0.1434,0.056,0.3439,0.034,0.1846,0.049,0.1425,0.055,0.1855,0.048
migratoryBackgroundSwissWith,1.0,0.028,0.2359,0.064,0.2584,0.061,0.1853,0.072,0.1378,0.084,0.1825,0.073
migratoryBackgroundFirstGeneration,1.0,0.027,0.381,0.047,0.1282,0.084,0.1769,0.071,0.0709,0.113,0.243,0.06
migratoryBackgroundSecondGenerationAndMore,1.0,0.101,0.1649,0.251,0.4057,0.16,0.1835,0.243,0.1431,0.265,0.1027,0.315
migratoryBackgroundUnknown,1.0,0.194,0.3855,0.316,0.32,0.342,0.1214,0.55,0.1226,0.551,0.0504,0.851
labourMarketEmployedPersons,1.0,0.015,0.128,0.057,0.2633,0.038,0.1781,0.047,0.1555,0.05,0.2751,0.037
labourMarketUnemployedPersons,1.0,0.08,0.2796,0.156,0.2599,0.159,0.1912,0.185,0.0928,0.265,0.1766,0.193
labourMarketPersonsWithoutProfessionalActivity,1.0,0.019,0.3518,0.037,0.2781,0.042,0.1871,0.052,0.0835,0.079,0.0996,0.074
socioprofessionalCategoriesExecutives,1.0,0.078,0.0523,0.354,0.1596,0.199,0.1392,0.213,0.1955,0.179,0.4535,0.116
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.105
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.06,0.1355,0.169,0.3491,0.104,0.2159,0.134,0.2172,0.131,0.0822,0.22
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.049,0.0108,0.494,0.0272,0.305,0.0387,0.257,0.0475,0.231,0.8758,0.052
socioprofessionalCategoriesIntermediate,1.0,0.039,0.0572,0.176,0.1614,0.102,0.1399,0.11,0.4415,0.061,0.2,0.093
socioprofessionalCategoriesSkilledNonManuals,1.0,0.042,0.0032,0.776,0.5961,0.056,0.4007,0.07,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.087,0.0782,0.309,0.6553,0.108,0.2664,0.171,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.073,1.0,0.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.399,0.2165,0.856,0.3393,0.676,0.2232,0.854,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.135,0.3253,0.239,0.1959,0.301,0.1376,0.361,0.1007,0.415,0.2404,0.279
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.017,0.3458,0.036,0.2766,0.04,0.1874,0.05,0.0843,0.076,0.106,0.069
