attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2426,0.0,0.2543,0.0,0.1787,0.0,0.134,0.0,0.1904,0.0
sexMale,1.0,0.0,0.199,0.0,0.2717,0.0,0.1507,0.001,0.1618,0.001,0.2168,0.0
sexFemale,1.0,0.0,0.2831,0.0,0.2382,0.0,0.2047,0.0,0.1082,0.001,0.1659,0.0
age25_44,1.0,0.0,0.1305,0.001,0.2079,0.001,0.183,0.001,0.1602,0.001,0.3183,0.0
age45_64,1.0,0.0,0.2178,0.0,0.2818,0.0,0.1938,0.001,0.1414,0.001,0.1651,0.001
age65+,1.0,0.0,0.4024,0.0,0.2676,0.001,0.1526,0.001,0.0944,0.001,0.083,0.001
citizenSwiss,1.0,0.0,0.1824,0.0,0.3029,0.0,0.1804,0.0,0.1558,0.0,0.1785,0.0
citizenUE28_AELE,1.0,0.0,0.3674,0.0,0.1414,0.001,0.1819,0.001,0.0845,0.001,0.2249,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.5499,0.001,0.1172,0.003,0.1207,0.003,0.0528,0.005,0.1592,0.003
citizenOtherWorldwideCountries,1.0,0.001,0.4628,0.002,0.0871,0.004,0.1496,0.003,0.0716,0.004,0.2292,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1514,0.001,0.3297,0.0,0.1851,0.0,0.1615,0.001,0.1723,0.0
migratoryBackgroundSwissWith,1.0,0.0,0.2444,0.001,0.2462,0.001,0.172,0.001,0.1448,0.001,0.1927,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.4036,0.0,0.1189,0.001,0.1743,0.001,0.0737,0.001,0.2295,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.2168,0.002,0.3342,0.002,0.1761,0.002,0.1698,0.003,0.1031,0.003
migratoryBackgroundUnknown,1.0,0.002,0.4208,0.004,0.3007,0.004,0.1023,0.007,0.0738,0.008,0.1023,0.007
labourMarketEmployedPersons,1.0,0.0,0.1389,0.001,0.2497,0.0,0.18,0.0,0.1686,0.0,0.2628,0.0
labourMarketUnemployedPersons,1.0,0.001,0.3094,0.001,0.2189,0.002,0.1794,0.002,0.1109,0.002,0.1814,0.002
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.3768,0.0,0.2638,0.0,0.1768,0.001,0.0894,0.001,0.0933,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0879,0.003,0.1916,0.002,0.1452,0.002,0.1944,0.002,0.381,0.001
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.001
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.1415,0.002,0.3318,0.001,0.2097,0.001,0.2396,0.001,0.0774,0.002
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.0,0.0125,0.005,0.0397,0.002,0.0465,0.002,0.0489,0.002,0.8525,0.001
socioprofessionalCategoriesIntermediate,1.0,0.0,0.0509,0.002,0.1356,0.001,0.1497,0.001,0.4629,0.001,0.2008,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.0081,0.005,0.5914,0.001,0.4005,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0963,0.003,0.6839,0.001,0.2198,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.004,0.251,0.007,NaN,NaN,0.3216,0.006,NaN,NaN,0.2608,0.007
socioprofessionalCategoriesNotAttributable,1.0,0.001,0.2793,0.002,0.2027,0.002,0.2115,0.002,0.1263,0.002,0.1801,0.002
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.3712,0.0,0.2601,0.0,0.177,0.001,0.0912,0.001,0.1006,0.001
