attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.005,0.1876,0.031,0.3944,0.018,0.0862,0.047,0.1764,0.031,0.1554,0.034
sexMale,1.0,0.016,0.1426,0.055,0.3929,0.03,0.0698,0.078,0.223,0.041,0.1717,0.047
sexFemale,1.0,0.015,0.2317,0.04,0.3959,0.028,0.1023,0.061,0.1307,0.053,0.1394,0.052
age25_44,1.0,0.019,0.1144,0.072,0.3569,0.037,0.0908,0.077,0.2009,0.049,0.2369,0.046
age45_64,1.0,0.019,0.1694,0.056,0.44,0.032,0.079,0.08,0.1863,0.051,0.1253,0.063
age65+,1.0,0.026,0.3384,0.048,0.381,0.045,0.0904,0.096,0.1197,0.083,0.0704,0.109
citizenSwiss,1.0,0.008,0.1548,0.037,0.4272,0.02,0.0798,0.054,0.197,0.032,0.1412,0.039
citizenUE28_AELE,1.0,0.041,0.2264,0.091,0.2765,0.081,0.1273,0.121,0.1095,0.129,0.2603,0.082
citizenOtherEuropeanCountries,1.0,0.077,0.4861,0.113,0.2672,0.152,0.0945,0.249,0.0563,0.327,0.0959,0.251
citizenOtherWorldwideCountries,1.0,0.095,0.5219,0.133,0.1251,0.277,0.088,0.324,0.0393,0.497,0.2257,0.195
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.01,0.1419,0.042,0.4377,0.022,0.0761,0.059,0.2044,0.034,0.1399,0.043
migratoryBackgroundSwissWith,1.0,0.042,0.2402,0.089,0.3523,0.073,0.1069,0.133,0.1483,0.113,0.1523,0.11
migratoryBackgroundFirstGeneration,1.0,0.034,0.3434,0.063,0.2276,0.076,0.1169,0.106,0.0814,0.126,0.2308,0.073
migratoryBackgroundSecondGenerationAndMore,1.0,0.132,0.1296,0.368,0.5676,0.177,0.0818,0.451,0.159,0.325,0.0623,0.531
migratoryBackgroundUnknown,1.0,0.192,0.3363,0.333,0.4199,0.295,0.052,0.856,0.1234,0.557,0.0684,0.721
labourMarketEmployedPersons,1.0,0.011,0.1148,0.052,0.399,0.024,0.082,0.06,0.213,0.035,0.1912,0.037
labourMarketUnemployedPersons,1.0,0.105,0.2632,0.213,0.322,0.185,0.1027,0.328,0.152,0.268,0.1603,0.263
labourMarketPersonsWithoutProfessionalActivity,1.0,0.022,0.3363,0.042,0.3895,0.038,0.0939,0.082,0.1009,0.078,0.0794,0.09
socioprofessionalCategoriesExecutives,1.0,0.079,0.0671,0.335,0.2394,0.164,0.0572,0.343,0.3146,0.141,0.3218,0.139
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.145
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.059,0.0993,0.2,0.4897,0.085,0.0817,0.211,0.2738,0.114,0.0556,0.26
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.044,0.0032,0.868,0.0425,0.221,0.0145,0.381,0.09,0.154,0.8498,0.048
socioprofessionalCategoriesIntermediate,1.0,0.028,0.0496,0.145,0.2549,0.06,0.085,0.104,0.5051,0.041,0.1054,0.097
socioprofessionalCategoriesSkilledNonManuals,1.0,0.036,0.009,0.408,0.8403,0.04,0.1507,0.099,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.059,0.0376,0.31,0.8535,0.064,0.1089,0.19,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.067,1.0,0.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.442,0.3798,0.726,0.4617,0.646,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.099,0.2975,0.185,0.3913,0.157,0.096,0.334,0.1187,0.285,0.0964,0.333
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.021,0.3318,0.041,0.3854,0.037,0.0944,0.079,0.104,0.075,0.0844,0.085
