attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,336832.0,0.005,79149.0,0.027,65849.0,0.029,38020.0,0.04,33889.0,0.042,119926.0,0.02
sexMale,0.4746,0.016,0.4327,0.045,0.5102,0.043,0.4171,0.066,0.5518,0.058,0.4791,0.032
sexFemale,0.5254,0.014,0.5673,0.037,0.4898,0.042,0.5829,0.053,0.4481,0.063,0.5209,0.03
age25_44,0.398,0.019,0.2924,0.058,0.3078,0.058,0.4223,0.067,0.3172,0.08,0.5324,0.031
age45_64,0.3739,0.019,0.409,0.045,0.3945,0.048,0.3506,0.07,0.4054,0.067,0.3379,0.038
age65+,0.2281,0.025,0.2986,0.049,0.2977,0.053,0.2271,0.082,0.2775,0.078,0.1297,0.061
citizenSwiss,0.6191,0.011,0.4378,0.041,0.7787,0.032,0.6764,0.048,0.7644,0.047,0.5919,0.027
citizenUE28_AELE,0.2688,0.025,0.3811,0.047,0.1712,0.079,0.2166,0.095,0.1915,0.105,0.2868,0.044
citizenOtherEuropeanCountries,0.0279,0.094,0.0551,0.143,0.0114,0.328,0.0268,0.293,0.004,0.74,0.0262,0.155
citizenOtherWorldwideCountries,0.0837,0.053,0.1254,0.091,0.0388,0.18,0.0796,0.165,0.0393,0.253,0.0947,0.084
citizenUnknown,0.0004,0.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.3419,0.019,0.1943,0.063,0.5023,0.041,0.3461,0.069,0.4975,0.059,0.3059,0.039
migratoryBackgroundSwissWith,0.2728,0.023,0.2403,0.056,0.2667,0.058,0.3279,0.071,0.2606,0.083,0.2835,0.041
migratoryBackgroundFirstGeneration,0.3604,0.021,0.546,0.04,0.185,0.077,0.2917,0.083,0.2125,0.101,0.3977,0.037
migratoryBackgroundSecondGenerationAndMore,0.02,0.105,0.0145,0.268,0.0363,0.176,0.0318,0.253,0.0224,0.306,0.0101,0.244
migratoryBackgroundUnknown,0.005,0.199,0.005,0.435,0.0097,0.314,0.0025,0.859,0.007,0.516,0.0028,0.458
labourMarketEmployedPersons,0.5909,0.013,0.4537,0.043,0.5473,0.041,0.5512,0.056,0.5962,0.055,0.7164,0.025
labourMarketUnemployedPersons,0.06,0.061,0.0666,0.124,0.0519,0.147,0.0784,0.164,0.042,0.233,0.0593,0.103
labourMarketPersonsWithoutProfessionalActivity,0.3491,0.02,0.4797,0.04,0.4008,0.047,0.3704,0.067,0.3617,0.07,0.2242,0.049
socioprofessionalCategoriesExecutives,0.0352,0.072,0.0102,0.299,0.0197,0.22,0.021,0.287,0.0461,0.198,0.0616,0.091
socioprofessionalCategoriesLiberalAndSimilar,0.0219,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0614,0.093
socioprofessionalCategoriesOtherSelfEmployed,0.0436,0.068,0.042,0.149,0.0597,0.13,0.0586,0.177,0.0795,0.156,0.021,0.169
socioprofessionalCategoriesIntellectualAndManagerial,0.158,0.033,0.0081,0.325,0.0128,0.27,0.0257,0.265,0.0371,0.225,0.4127,0.034
socioprofessionalCategoriesIntermediate,0.1389,0.036,0.0586,0.126,0.0875,0.106,0.1082,0.129,0.4249,0.066,0.1491,0.061
socioprofessionalCategoriesSkilledNonManuals,0.0892,0.045,0.0057,0.385,0.286,0.057,0.2827,0.078,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0207,0.1,0.0118,0.271,0.0697,0.123,0.0379,0.227,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0707,0.054,0.3008,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0017,0.372,NaN,NaN,0.0043,0.56,0.0036,0.722,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.011,0.138,0.0154,0.248,0.0077,0.364,0.0135,0.371,0.008,0.522,0.01,0.241
socioprofessionalCategoriesUnemployedOrNotWorking,0.4091,0.018,0.5463,0.038,0.4527,0.045,0.4488,0.062,0.4037,0.067,0.2836,0.043
