attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,330167.0,0.005,84154.0,0.025,62795.0,0.029,35283.0,0.041,33701.0,0.042,114234.0,0.021
sexMale,0.4748,0.016,0.4336,0.042,0.5099,0.043,0.3998,0.069,0.5316,0.059,0.4923,0.033
sexFemale,0.5252,0.014,0.5664,0.035,0.4901,0.043,0.6003,0.054,0.4684,0.062,0.5077,0.031
age25_44,0.4014,0.019,0.3086,0.052,0.3074,0.059,0.4192,0.069,0.3125,0.081,0.542,0.031
age45_64,0.3701,0.019,0.3963,0.043,0.4075,0.048,0.361,0.07,0.4106,0.067,0.3211,0.04
age65+,0.2285,0.025,0.295,0.048,0.2851,0.056,0.2198,0.087,0.2768,0.079,0.1368,0.061
citizenSwiss,0.6171,0.012,0.4387,0.039,0.7886,0.033,0.6967,0.049,0.7609,0.048,0.5872,0.028
citizenUE28_AELE,0.2746,0.025,0.3917,0.044,0.1686,0.08,0.2062,0.098,0.1834,0.106,0.2946,0.045
citizenOtherEuropeanCountries,0.0285,0.087,0.053,0.128,0.0107,0.336,0.0251,0.281,0.0112,0.44,0.0263,0.156
citizenOtherWorldwideCountries,0.0797,0.053,0.1161,0.089,0.032,0.197,0.072,0.177,0.0445,0.229,0.0919,0.086
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.3457,0.019,0.2055,0.058,0.5271,0.041,0.3732,0.068,0.4733,0.061,0.3031,0.041
migratoryBackgroundSwissWith,0.2684,0.023,0.2295,0.055,0.2579,0.061,0.3206,0.074,0.2823,0.08,0.2826,0.042
migratoryBackgroundFirstGeneration,0.3607,0.021,0.5452,0.037,0.1733,0.08,0.2758,0.086,0.2139,0.099,0.3973,0.038
migratoryBackgroundSecondGenerationAndMore,0.0215,0.1,0.0147,0.244,0.038,0.171,0.0261,0.282,0.0245,0.291,0.0151,0.206
migratoryBackgroundUnknown,0.0037,0.233,0.0051,0.386,0.0036,0.53,0.0043,0.686,0.006,0.577,0.0018,0.577
labourMarketEmployedPersons,0.599,0.013,0.4649,0.04,0.5667,0.041,0.5471,0.058,0.6008,0.056,0.731,0.026
labourMarketUnemployedPersons,0.0646,0.057,0.077,0.106,0.0551,0.141,0.0775,0.16,0.0548,0.195,0.0595,0.103
labourMarketPersonsWithoutProfessionalActivity,0.3365,0.02,0.4581,0.038,0.3782,0.049,0.3754,0.068,0.3445,0.071,0.2095,0.05
socioprofessionalCategoriesExecutives,0.0337,0.076,0.0127,0.251,0.0198,0.228,0.0176,0.325,0.0356,0.231,0.0613,0.096
socioprofessionalCategoriesLiberalAndSimilar,0.0226,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0653,0.093
socioprofessionalCategoriesOtherSelfEmployed,0.0406,0.069,0.0383,0.146,0.0597,0.131,0.0473,0.2,0.0772,0.157,0.0188,0.178
socioprofessionalCategoriesIntellectualAndManagerial,0.155,0.034,0.0094,0.297,0.0189,0.233,0.0256,0.277,0.0331,0.245,0.4129,0.036
socioprofessionalCategoriesIntermediate,0.1355,0.037,0.0537,0.123,0.0902,0.107,0.1088,0.133,0.4308,0.066,0.1419,0.065
socioprofessionalCategoriesSkilledNonManuals,0.0833,0.047,0.0068,0.345,0.2733,0.061,0.2768,0.082,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0217,0.097,0.0103,0.283,0.0761,0.119,0.0427,0.217,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0738,0.052,0.2895,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0025,0.312,0.0046,0.452,NaN,NaN,0.0043,0.724,NaN,NaN,0.0015,0.683
socioprofessionalCategoriesNotAttributable,0.0303,0.082,0.0397,0.145,0.0272,0.197,0.0241,0.283,0.0235,0.292,0.0291,0.146
socioprofessionalCategoriesUnemployedOrNotWorking,0.401,0.018,0.5351,0.036,0.4333,0.046,0.4529,0.062,0.3993,0.067,0.269,0.045
