attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,333368.0,0.005,80302.0,0.026,67049.0,0.028,38213.0,0.04,32224.0,0.043,115580.0,0.02
sexMale,0.4745,0.016,0.4297,0.044,0.524,0.041,0.4132,0.065,0.5215,0.06,0.4841,0.032
sexFemale,0.5255,0.014,0.5703,0.036,0.476,0.043,0.5868,0.053,0.4785,0.063,0.5159,0.031
age25_44,0.4002,0.019,0.2671,0.059,0.3146,0.057,0.4516,0.064,0.3114,0.082,0.55,0.03
age45_64,0.3716,0.019,0.4331,0.043,0.3956,0.047,0.3469,0.069,0.3874,0.07,0.3186,0.039
age65+,0.2283,0.025,0.2998,0.049,0.2897,0.053,0.2015,0.087,0.3012,0.077,0.1315,0.061
citizenSwiss,0.6188,0.011,0.4289,0.041,0.7768,0.032,0.6813,0.048,0.7606,0.048,0.5987,0.027
citizenUE28_AELE,0.2719,0.025,0.3949,0.045,0.1717,0.077,0.206,0.095,0.1879,0.107,0.2897,0.044
citizenOtherEuropeanCountries,0.0271,0.092,0.0488,0.142,0.0137,0.296,0.0262,0.278,0.0101,0.485,0.0249,0.159
citizenOtherWorldwideCountries,0.0819,0.053,0.1263,0.09,0.0378,0.182,0.0858,0.159,0.0413,0.247,0.0867,0.089
citizenUnknown,0.0003,0.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.341,0.019,0.1871,0.063,0.5222,0.04,0.3458,0.068,0.4687,0.062,0.3056,0.04
migratoryBackgroundSwissWith,0.274,0.023,0.2378,0.056,0.2488,0.06,0.3315,0.07,0.2868,0.081,0.2912,0.041
migratoryBackgroundFirstGeneration,0.3575,0.021,0.5512,0.039,0.187,0.076,0.2894,0.082,0.2141,0.102,0.3842,0.038
migratoryBackgroundSecondGenerationAndMore,0.0234,0.096,0.019,0.225,0.0362,0.169,0.0292,0.257,0.0248,0.295,0.0166,0.195
migratoryBackgroundUnknown,0.0042,0.216,0.0049,0.421,0.0059,0.4,0.0041,0.636,0.0056,0.577,0.0023,0.501
labourMarketEmployedPersons,0.5837,0.013,0.4519,0.042,0.5459,0.04,0.5643,0.055,0.5723,0.058,0.7068,0.025
labourMarketUnemployedPersons,0.0686,0.056,0.0714,0.118,0.0632,0.131,0.081,0.156,0.0402,0.244,0.0736,0.092
labourMarketPersonsWithoutProfessionalActivity,0.3477,0.02,0.4767,0.04,0.3908,0.047,0.3546,0.068,0.3875,0.07,0.2197,0.05
socioprofessionalCategoriesExecutives,0.0351,0.071,0.0108,0.28,0.0219,0.205,0.0175,0.298,0.0458,0.201,0.0623,0.091
socioprofessionalCategoriesLiberalAndSimilar,0.0216,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0624,0.093
socioprofessionalCategoriesOtherSelfEmployed,0.0407,0.069,0.0358,0.158,0.0573,0.131,0.0534,0.18,0.0763,0.163,0.0205,0.168
socioprofessionalCategoriesIntellectualAndManagerial,0.1499,0.034,0.005,0.4,0.0178,0.227,0.0226,0.274,0.0298,0.254,0.4029,0.035
socioprofessionalCategoriesIntermediate,0.1282,0.037,0.0529,0.13,0.082,0.107,0.1013,0.131,0.4121,0.068,0.1372,0.065
socioprofessionalCategoriesSkilledNonManuals,0.0916,0.045,0.0073,0.329,0.2761,0.057,0.2992,0.076,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0241,0.092,0.0108,0.278,0.0795,0.113,0.0482,0.197,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0735,0.052,0.305,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0024,0.321,0.0031,0.578,NaN,NaN,0.006,0.581,NaN,NaN,0.0023,0.583
socioprofessionalCategoriesNotAttributable,0.0165,0.112,0.0212,0.207,0.0105,0.3,0.016,0.342,0.0084,0.478,0.0192,0.179
socioprofessionalCategoriesUnemployedOrNotWorking,0.4163,0.018,0.5481,0.037,0.454,0.044,0.4356,0.062,0.4277,0.067,0.2932,0.043
