attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146377.0,0.01,0.1863,0.065,0.2665,0.05,0.1082,0.087,0.1167,0.082,0.3223,0.045
sexMale,70039.0,0.034,0.1575,0.11,0.2832,0.075,0.093,0.144,0.1192,0.121,0.3471,0.07
sexFemale,76338.0,0.03,0.2128,0.086,0.2511,0.076,0.1222,0.114,0.1144,0.118,0.2995,0.07
age25_44,59764.0,0.039,0.1358,0.132,0.1833,0.109,0.11,0.143,0.1015,0.147,0.4694,0.064
age45_64,50690.0,0.042,0.1943,0.113,0.2656,0.093,0.1104,0.151,0.1498,0.126,0.2799,0.091
age65+,35923.0,0.051,0.2592,0.116,0.4061,0.086,0.1021,0.183,0.0954,0.185,0.1372,0.154
citizenSwiss,93686.0,0.023,0.1409,0.093,0.3381,0.055,0.115,0.105,0.1419,0.092,0.264,0.066
citizenUE28_AELE,34418.0,0.057,0.1841,0.147,0.1506,0.162,0.0869,0.215,0.0888,0.211,0.4895,0.086
citizenOtherEuropeanCountries,10132.0,0.123,0.4961,0.174,0.1783,0.299,0.1194,0.366,0.0535,0.56,0.1528,0.325
citizenOtherWorldwideCountries,8091.0,0.134,0.3351,0.238,0.0417,0.691,0.1067,0.412,0.0234,0.864,0.4933,0.19
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,69776.0,0.031,0.1107,0.124,0.3575,0.064,0.1085,0.127,0.1534,0.104,0.27,0.077
migratoryBackgroundSwissWith,22861.0,0.068,0.2279,0.151,0.2756,0.138,0.1382,0.197,0.1106,0.22,0.2478,0.145
migratoryBackgroundFirstGeneration,49917.0,0.046,0.2749,0.1,0.121,0.154,0.093,0.176,0.0682,0.204,0.4429,0.075
migratoryBackgroundSecondGenerationAndMore,2774.0,0.226,0.128,0.647,0.4632,0.333,0.1521,0.586,0.1391,0.583,0.1172,0.692
migratoryBackgroundUnknown,1049.0,0.342,0.2574,0.683,0.4166,0.517,NaN,NaN,NaN,NaN,0.2221,0.73
labourMarketEmployedPersons,90305.0,0.026,0.1173,0.111,0.2199,0.076,0.102,0.117,0.1387,0.098,0.4221,0.052
labourMarketUnemployedPersons,5433.0,0.159,0.2954,0.303,0.1982,0.353,0.1222,0.457,0.0942,0.52,0.2899,0.296
labourMarketPersonsWithoutProfessionalActivity,50639.0,0.042,0.2977,0.09,0.3568,0.077,0.1178,0.145,0.0799,0.171,0.1478,0.128
socioprofessionalCategoriesExecutives,3241.0,0.2,0.1401,0.569,0.0525,0.867,0.0821,0.737,0.1907,0.456,0.535,0.27
socioprofessionalCategoriesLiberalAndSimilar,2540.0,0.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.224
socioprofessionalCategoriesOtherSelfEmployed,6093.0,0.142,0.1208,0.422,0.3437,0.243,0.1277,0.412,0.2726,0.272,0.1352,0.404
socioprofessionalCategoriesIntellectualAndManagerial,25720.0,0.067,NaN,NaN,0.0132,0.614,0.0151,0.584,0.0144,0.584,0.953,0.069
socioprofessionalCategoriesIntermediate,23013.0,0.07,0.044,0.366,0.155,0.189,0.1073,0.228,0.404,0.115,0.2898,0.14
socioprofessionalCategoriesSkilledNonManuals,13463.0,0.095,NaN,NaN,0.7052,0.114,0.2893,0.184,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3995.0,0.187,0.1061,0.589,0.7312,0.218,0.1627,0.471,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,6423.0,0.145,1.0,0.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,459.0,0.585,0.6601,0.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5358.0,0.156,0.1973,0.353,0.224,0.327,0.128,0.447,0.1079,0.469,0.3429,0.274
socioprofessionalCategoriesUnemployedOrNotWorking,56072.0,0.039,0.2975,0.086,0.3415,0.075,0.1182,0.138,0.0813,0.163,0.1615,0.117
