attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146798.0,0.009,0.1723,0.067,0.2163,0.057,0.102,0.09,0.1404,0.072,0.3689,0.04
sexMale,70457.0,0.033,0.1525,0.11,0.2213,0.087,0.0901,0.144,0.1416,0.108,0.3945,0.062
sexFemale,76341.0,0.03,0.1906,0.092,0.2117,0.084,0.113,0.12,0.1394,0.105,0.3454,0.064
age25_44,60581.0,0.038,0.1084,0.152,0.1748,0.111,0.0978,0.154,0.0943,0.149,0.5247,0.059
age45_64,50391.0,0.041,0.188,0.115,0.2044,0.106,0.1075,0.151,0.1677,0.118,0.3323,0.08
age65+,35826.0,0.051,0.2583,0.111,0.3034,0.102,0.1012,0.182,0.1801,0.133,0.1571,0.141
citizenSwiss,92459.0,0.024,0.1237,0.103,0.2685,0.065,0.105,0.111,0.1773,0.082,0.3255,0.057
citizenUE28_AELE,33969.0,0.055,0.19,0.139,0.1316,0.17,0.0955,0.202,0.0935,0.201,0.4895,0.084
citizenOtherEuropeanCountries,11726.0,0.108,0.454,0.164,0.1318,0.304,0.0995,0.358,0.0558,0.462,0.259,0.215
citizenOtherWorldwideCountries,8643.0,0.131,0.2405,0.273,0.1058,0.427,0.0982,0.439,0.0462,0.594,0.5093,0.184
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,64963.0,0.034,0.091,0.146,0.2751,0.079,0.0972,0.139,0.1976,0.093,0.3391,0.069
migratoryBackgroundSwissWith,26928.0,0.062,0.2003,0.152,0.2531,0.133,0.1247,0.194,0.1246,0.189,0.2972,0.12
migratoryBackgroundFirstGeneration,51535.0,0.043,0.2592,0.098,0.1121,0.152,0.0975,0.166,0.076,0.182,0.4552,0.07
migratoryBackgroundSecondGenerationAndMore,2682.0,0.232,0.1861,0.541,0.4146,0.362,0.0712,0.873,0.116,0.646,0.2122,0.522
migratoryBackgroundUnknown,690.0,0.434,NaN,NaN,0.2594,0.865,NaN,NaN,0.2826,0.791,NaN,NaN
labourMarketEmployedPersons,88035.0,0.026,0.1065,0.118,0.181,0.086,0.0905,0.126,0.1366,0.098,0.4853,0.047
labourMarketUnemployedPersons,5895.0,0.155,0.2585,0.33,0.2132,0.335,0.1489,0.404,0.0947,0.487,0.2846,0.287
labourMarketPersonsWithoutProfessionalActivity,52868.0,0.04,0.2722,0.091,0.2754,0.088,0.1158,0.145,0.152,0.121,0.1846,0.111
socioprofessionalCategoriesExecutives,2473.0,0.221,NaN,NaN,NaN,NaN,0.0873,0.798,0.1407,0.582,0.6624,0.269
socioprofessionalCategoriesLiberalAndSimilar,4454.0,0.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.165
socioprofessionalCategoriesOtherSelfEmployed,6606.0,0.138,0.1668,0.355,0.2767,0.266,0.1561,0.354,0.2973,0.251,0.1031,0.445
socioprofessionalCategoriesIntellectualAndManagerial,29363.0,0.059,NaN,NaN,0.0124,0.584,0.0122,0.585,0.0318,0.365,0.9436,0.061
socioprofessionalCategoriesIntermediate,22865.0,0.07,0.0543,0.332,0.1285,0.207,0.1124,0.225,0.3718,0.118,0.3329,0.129
socioprofessionalCategoriesSkilledNonManuals,11199.0,0.104,0.0291,0.647,0.7044,0.125,0.2665,0.209,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3376.0,0.202,0.1206,0.558,0.6875,0.245,0.1919,0.472,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5856.0,0.152,1.0,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,240.0,0.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1603.0,0.294,0.1934,0.688,0.1772,0.688,0.1004,0.866,0.1541,0.734,0.3749,0.493
socioprofessionalCategoriesUnemployedOrNotWorking,58763.0,0.038,0.2709,0.087,0.2692,0.085,0.1191,0.136,0.1462,0.117,0.1946,0.103
