attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,567008.0,0.004,129845.0,0.02,155117.0,0.017,56892.0,0.032,66932.0,0.028,158222.0,0.017
sexMale,0.483,0.012,0.4213,0.033,0.5066,0.026,0.3896,0.053,0.583,0.038,0.5016,0.026
sexFemale,0.517,0.011,0.5787,0.027,0.4934,0.026,0.6104,0.041,0.417,0.045,0.4984,0.026
age25_44,0.3989,0.014,0.287,0.042,0.3286,0.034,0.4259,0.051,0.3453,0.051,0.5726,0.025
age45_64,0.3753,0.014,0.392,0.034,0.3953,0.03,0.3525,0.055,0.4385,0.044,0.3236,0.033
age65+,0.2258,0.019,0.321,0.036,0.2761,0.035,0.2217,0.067,0.2163,0.062,0.1038,0.058
citizenSwiss,0.6735,0.008,0.4926,0.029,0.8343,0.019,0.7074,0.037,0.8095,0.031,0.5946,0.023
citizenUE28_AELE,0.2394,0.02,0.3452,0.037,0.131,0.056,0.2109,0.074,0.1537,0.078,0.3053,0.035
citizenOtherEuropeanCountries,0.0328,0.062,0.0742,0.087,0.0168,0.169,0.0336,0.194,0.0088,0.344,0.0242,0.137
citizenOtherWorldwideCountries,0.0542,0.048,0.088,0.081,0.0176,0.165,0.0477,0.164,0.028,0.197,0.0758,0.076
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4896,0.011,0.322,0.036,0.6746,0.022,0.4947,0.045,0.6178,0.036,0.3897,0.03
migratoryBackgroundSwissWith,0.1797,0.022,0.1648,0.052,0.1532,0.049,0.2099,0.071,0.1886,0.067,0.2034,0.042
migratoryBackgroundFirstGeneration,0.3094,0.017,0.4943,0.031,0.1364,0.056,0.2753,0.065,0.1788,0.073,0.3947,0.031
migratoryBackgroundSecondGenerationAndMore,0.016,0.084,0.0106,0.225,0.0287,0.119,0.016,0.263,0.0106,0.292,0.0103,0.199
migratoryBackgroundUnknown,0.0053,0.147,0.0083,0.251,0.0071,0.235,0.0041,0.538,0.0042,0.466,0.0019,0.468
labourMarketEmployedPersons,0.619,0.009,0.4545,0.032,0.5872,0.024,0.5806,0.043,0.6998,0.034,0.7647,0.02
labourMarketUnemployedPersons,0.0449,0.051,0.0522,0.103,0.0376,0.107,0.0442,0.165,0.0299,0.182,0.0528,0.09
labourMarketPersonsWithoutProfessionalActivity,0.3361,0.015,0.4933,0.03,0.3752,0.03,0.3752,0.053,0.2703,0.056,0.1825,0.046
socioprofessionalCategoriesExecutives,0.0355,0.053,0.0114,0.215,0.0206,0.136,0.0223,0.221,0.0672,0.113,0.0612,0.077
socioprofessionalCategoriesLiberalAndSimilar,0.0188,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0675,0.074
socioprofessionalCategoriesOtherSelfEmployed,0.0502,0.045,0.0374,0.114,0.0735,0.072,0.056,0.139,0.0912,0.098,0.0184,0.148
socioprofessionalCategoriesIntellectualAndManagerial,0.1454,0.025,0.005,0.315,0.0171,0.148,0.0268,0.199,0.0406,0.146,0.4732,0.027
socioprofessionalCategoriesIntermediate,0.1554,0.025,0.0627,0.09,0.1138,0.058,0.1557,0.083,0.4908,0.042,0.1304,0.055
socioprofessionalCategoriesSkilledNonManuals,0.1009,0.031,0.0066,0.265,0.2674,0.037,0.2618,0.064,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0302,0.06,0.0141,0.19,0.083,0.069,0.0428,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0687,0.04,0.2999,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.002,0.259,0.0023,0.523,0.0028,0.424,0.0053,0.494,NaN,NaN,0.0006,0.862
socioprofessionalCategoriesNotAttributable,0.0119,0.098,0.0153,0.181,0.0091,0.21,0.0099,0.346,0.0098,0.306,0.0134,0.177
socioprofessionalCategoriesUnemployedOrNotWorking,0.381,0.014,0.5455,0.028,0.4128,0.029,0.4194,0.05,0.3002,0.054,0.2353,0.04
