attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,556742.0,0.004,135414.0,0.019,151185.0,0.018,53069.0,0.033,65958.0,0.029,151116.0,0.018
sexMale,0.4833,0.012,0.4263,0.033,0.4996,0.027,0.3751,0.057,0.5853,0.039,0.5115,0.028
sexFemale,0.5167,0.011,0.5737,0.027,0.5004,0.027,0.6249,0.042,0.4147,0.046,0.4885,0.028
age25_44,0.4028,0.014,0.2965,0.041,0.3285,0.035,0.4441,0.053,0.365,0.051,0.5746,0.026
age45_64,0.3733,0.014,0.384,0.034,0.4059,0.03,0.343,0.057,0.4216,0.046,0.3208,0.034
age65+,0.2238,0.02,0.3195,0.036,0.2656,0.037,0.2129,0.072,0.2134,0.065,0.1046,0.061
citizenSwiss,0.6688,0.008,0.4817,0.029,0.8455,0.019,0.7038,0.039,0.7913,0.033,0.5937,0.024
citizenUE28_AELE,0.2442,0.02,0.3592,0.036,0.1203,0.06,0.214,0.077,0.1687,0.077,0.3085,0.037
citizenOtherEuropeanCountries,0.033,0.063,0.0731,0.086,0.0167,0.178,0.0356,0.198,0.0108,0.325,0.0224,0.147
citizenOtherWorldwideCountries,0.0538,0.047,0.0852,0.078,0.0175,0.164,0.0462,0.17,0.0292,0.189,0.0753,0.078
citizenUnknown,0.0002,0.781,0.0007,0.856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4961,0.011,0.3305,0.035,0.7,0.022,0.4925,0.048,0.6123,0.038,0.391,0.031
migratoryBackgroundSwissWith,0.1693,0.023,0.147,0.054,0.1404,0.053,0.2091,0.074,0.1763,0.072,0.201,0.044
migratoryBackgroundFirstGeneration,0.3166,0.017,0.5051,0.03,0.1343,0.057,0.2819,0.067,0.1921,0.073,0.3965,0.032
migratoryBackgroundSecondGenerationAndMore,0.0138,0.093,0.0114,0.211,0.0194,0.15,0.0132,0.31,0.0159,0.25,0.0098,0.216
migratoryBackgroundUnknown,0.0043,0.165,0.006,0.283,0.006,0.268,0.0033,0.604,0.0035,0.533,0.0017,0.494
labourMarketEmployedPersons,0.6322,0.009,0.4692,0.031,0.611,0.024,0.6077,0.044,0.7097,0.035,0.7743,0.021
labourMarketUnemployedPersons,0.0479,0.049,0.06,0.092,0.0403,0.103,0.0462,0.166,0.0331,0.174,0.0516,0.092
labourMarketPersonsWithoutProfessionalActivity,0.3199,0.016,0.4708,0.03,0.3487,0.032,0.3461,0.057,0.2571,0.059,0.1741,0.048
socioprofessionalCategoriesExecutives,0.0307,0.06,0.0121,0.2,0.0186,0.147,0.0175,0.26,0.0447,0.145,0.0581,0.084
socioprofessionalCategoriesLiberalAndSimilar,0.017,0.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0625,0.081
socioprofessionalCategoriesOtherSelfEmployed,0.0511,0.046,0.0398,0.109,0.0697,0.076,0.0572,0.145,0.1027,0.096,0.0179,0.155
socioprofessionalCategoriesIntellectualAndManagerial,0.1426,0.027,0.0064,0.273,0.0174,0.155,0.0241,0.225,0.045,0.145,0.4742,0.028
socioprofessionalCategoriesIntermediate,0.1547,0.026,0.0601,0.09,0.1163,0.059,0.1464,0.09,0.4975,0.043,0.1313,0.057
socioprofessionalCategoriesSkilledNonManuals,0.1047,0.031,0.0081,0.243,0.2812,0.037,0.277,0.066,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0312,0.061,0.0159,0.174,0.0821,0.072,0.0527,0.155,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0682,0.041,0.2805,0.041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0022,0.241,0.0034,0.399,0.0022,0.449,0.0043,0.552,NaN,NaN,0.0012,0.636
socioprofessionalCategoriesNotAttributable,0.0298,0.062,0.043,0.107,0.0234,0.133,0.0285,0.209,0.0195,0.222,0.0293,0.124
socioprofessionalCategoriesUnemployedOrNotWorking,0.3678,0.014,0.5308,0.028,0.389,0.031,0.3924,0.054,0.2903,0.056,0.2257,0.042
