attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,561976.0,0.004,129081.0,0.02,157416.0,0.017,57381.0,0.031,64520.0,0.028,153578.0,0.017
sexMale,0.4833,0.011,0.4322,0.033,0.4997,0.026,0.3781,0.053,0.5904,0.038,0.5036,0.026
sexFemale,0.5167,0.011,0.5678,0.027,0.5003,0.025,0.6219,0.04,0.4096,0.046,0.4964,0.026
age25_44,0.4013,0.014,0.3061,0.041,0.3191,0.034,0.4264,0.051,0.3553,0.051,0.5754,0.025
age45_64,0.3742,0.014,0.3821,0.034,0.4121,0.028,0.3474,0.054,0.4165,0.045,0.3211,0.033
age65+,0.2245,0.019,0.3119,0.036,0.2688,0.035,0.2263,0.064,0.2282,0.06,0.1035,0.058
citizenSwiss,0.6715,0.008,0.4826,0.029,0.8355,0.018,0.71,0.036,0.798,0.032,0.5946,0.023
citizenUE28_AELE,0.2407,0.02,0.3555,0.037,0.1292,0.055,0.1971,0.076,0.1658,0.076,0.3063,0.035
citizenOtherEuropeanCountries,0.0332,0.062,0.0747,0.087,0.0165,0.168,0.0396,0.18,0.0099,0.333,0.0227,0.141
citizenOtherWorldwideCountries,0.0545,0.047,0.0869,0.08,0.0187,0.157,0.0533,0.154,0.0263,0.202,0.0764,0.076
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4935,0.011,0.3189,0.036,0.6807,0.021,0.4957,0.044,0.6119,0.036,0.3978,0.029
migratoryBackgroundSwissWith,0.1736,0.022,0.1571,0.053,0.1491,0.049,0.2106,0.069,0.1818,0.069,0.1954,0.043
migratoryBackgroundFirstGeneration,0.3132,0.017,0.5059,0.031,0.1416,0.054,0.2744,0.065,0.1844,0.073,0.3958,0.031
migratoryBackgroundSecondGenerationAndMore,0.0147,0.088,0.0099,0.235,0.0225,0.135,0.0152,0.274,0.0174,0.233,0.0095,0.209
migratoryBackgroundUnknown,0.005,0.147,0.0082,0.245,0.0062,0.248,0.0041,0.511,0.0046,0.438,0.0015,0.492
labourMarketEmployedPersons,0.6169,0.009,0.4538,0.032,0.5916,0.023,0.5814,0.042,0.6861,0.035,0.7641,0.02
labourMarketUnemployedPersons,0.0472,0.049,0.0581,0.097,0.0371,0.105,0.054,0.148,0.0299,0.183,0.0533,0.089
labourMarketPersonsWithoutProfessionalActivity,0.3358,0.015,0.4881,0.03,0.3713,0.03,0.3645,0.052,0.2841,0.055,0.1826,0.045
socioprofessionalCategoriesExecutives,0.0355,0.053,0.0103,0.221,0.0247,0.12,0.0181,0.235,0.0651,0.116,0.0616,0.077
socioprofessionalCategoriesLiberalAndSimilar,0.018,0.075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0657,0.075
socioprofessionalCategoriesOtherSelfEmployed,0.0497,0.045,0.0385,0.112,0.0705,0.073,0.0564,0.137,0.0946,0.097,0.0163,0.157
socioprofessionalCategoriesIntellectualAndManagerial,0.1429,0.025,0.0052,0.306,0.0169,0.146,0.0248,0.204,0.0429,0.143,0.4738,0.027
socioprofessionalCategoriesIntermediate,0.1476,0.025,0.0591,0.091,0.1087,0.058,0.1492,0.083,0.4725,0.043,0.1246,0.056
socioprofessionalCategoriesSkilledNonManuals,0.104,0.031,0.0064,0.27,0.2709,0.036,0.2608,0.063,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.032,0.058,0.0143,0.185,0.0842,0.068,0.0499,0.151,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0681,0.04,0.2963,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0017,0.27,0.0023,0.493,0.0019,0.477,0.0047,0.509,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0177,0.079,0.0214,0.153,0.0136,0.164,0.0176,0.247,0.0107,0.291,0.0216,0.139
socioprofessionalCategoriesUnemployedOrNotWorking,0.3831,0.014,0.5462,0.028,0.4084,0.028,0.4186,0.049,0.3139,0.052,0.2359,0.04
